time,event,task_id,node_id,priority,steps,complexity,deadline,base_execution_time,delay_multiplier,rough_score,details
0.000,ARRIVED,1,1,8,3,1.580,103.168,5.575,1.000,0.000000,
0.000,STARTED,1,1,8,3,1.580,103.168,5.575,1.000,0.000000,observed_rate=1.000
0.000,ARRIVED,2,2,9,20,6.058,61.452,2.347,2.223,0.000000,
0.000,ARRIVED,3,2,1,16,1.724,43.312,3.973,1.000,0.000000,
0.000,ARRIVED,4,2,5,2,6.156,21.413,2.839,1.000,0.000000,
0.000,ARRIVED,5,2,7,2,9.080,93.613,3.327,1.000,0.000000,
0.000,STARTED,2,2,9,20,6.058,61.452,2.347,2.223,0.000000,observed_rate=4.000
0.000,OFFLOADED,5,2,7,2,9.080,93.613,3.327,1.000,0.000000,observed_rate=4.000;rough_score=0.000000;destination_node=-1;destination_policy=DROP
0.000,OFFLOADED,4,2,5,2,6.156,21.413,2.839,1.000,0.000000,observed_rate=4.000;rough_score=0.000000;destination_node=-1;destination_policy=DROP
0.000,ARRIVED,6,3,7,6,2.382,58.984,4.377,1.000,0.000000,
0.000,ARRIVED,7,3,6,2,5.215,31.272,4.031,1.000,0.000000,
0.000,ARRIVED,8,3,8,13,2.295,113.320,3.551,2.166,0.000000,
0.000,ARRIVED,9,3,9,18,8.843,109.057,2.127,1.000,0.000000,
0.000,ARRIVED,10,3,5,1,1.023,116.870,3.539,1.000,0.000000,
0.000,ARRIVED,11,3,9,7,4.957,32.526,4.345,2.196,0.000000,
0.000,ARRIVED,12,3,8,8,3.031,107.182,2.288,1.000,0.000000,
0.000,ARRIVED,13,3,1,15,7.700,115.769,2.924,1.000,0.000000,
0.000,ARRIVED,14,3,9,12,9.567,102.439,2.500,1.000,0.000000,
0.000,ARRIVED,15,3,9,13,8.631,114.094,5.178,2.464,0.000000,
0.000,STARTED,6,3,7,6,2.382,58.984,4.377,1.000,0.000000,observed_rate=10.000
0.000,ARRIVED,16,4,8,8,4.456,117.481,2.636,1.000,0.000000,
0.000,ARRIVED,17,4,4,16,8.136,38.004,2.842,1.000,0.000000,
0.000,ARRIVED,18,4,2,19,4.690,62.422,5.955,2.880,0.000000,
0.000,ARRIVED,19,4,7,18,1.518,43.519,2.667,1.000,0.000000,
0.000,ARRIVED,20,4,1,18,2.713,62.930,7.971,1.000,0.000000,
0.000,STARTED,16,4,8,8,4.456,117.481,2.636,1.000,0.000000,observed_rate=5.000
1.000,ARRIVED,21,1,6,19,9.521,116.312,5.810,1.729,0.000000,
1.000,ARRIVED,22,1,8,8,1.593,55.008,4.748,1.000,0.000000,
1.000,ARRIVED,23,2,6,14,6.356,108.957,5.734,1.000,0.000000,
1.000,ARRIVED,24,2,4,7,1.962,55.719,3.959,1.000,0.000000,
1.000,ARRIVED,25,2,7,10,5.034,33.280,5.644,1.000,0.000000,
1.000,ARRIVED,26,3,4,3,9.371,109.576,4.637,1.000,0.000000,
1.000,ARRIVED,27,3,2,16,8.199,98.296,7.664,1.637,0.000000,
1.000,ARRIVED,28,4,2,11,7.045,29.350,2.018,1.000,0.000000,
1.000,ARRIVED,29,4,9,1,7.466,108.763,2.522,1.000,0.000000,
1.000,ARRIVED,30,4,3,15,9.945,101.020,7.004,1.000,0.000000,
2.000,ARRIVED,31,1,8,3,1.657,80.892,4.196,1.000,0.000000,
2.000,ARRIVED,32,1,1,16,4.311,48.766,7.875,1.000,0.000000,
2.000,ARRIVED,33,1,4,16,2.377,107.816,7.341,1.000,0.000000,
2.000,ARRIVED,34,2,8,2,3.291,115.491,4.398,1.000,0.000000,
2.000,ARRIVED,35,3,5,15,8.558,118.085,6.590,2.540,0.000000,
2.636,FINISHED,16,4,8,8,4.456,117.481,2.636,1.000,0.000000,
2.636,STARTED,17,4,4,16,8.136,38.004,2.842,1.000,0.000000,observed_rate=0.000
3.000,ARRIVED,36,1,4,11,1.288,103.069,7.612,1.000,0.000000,
3.000,ARRIVED,37,1,6,11,9.010,74.335,5.542,1.000,0.000000,
3.000,ARRIVED,38,1,8,10,8.340,86.913,5.881,1.000,0.000000,
3.000,ARRIVED,39,1,3,20,1.565,63.650,4.295,1.000,0.000000,
3.000,ARRIVED,40,2,8,12,4.112,112.092,6.518,1.000,0.000000,
3.000,ARRIVED,41,3,5,5,6.797,93.614,2.778,1.000,0.000000,
3.000,ARRIVED,42,4,7,15,4.861,116.564,3.964,1.000,0.000000,
3.000,ARRIVED,43,4,7,6,5.879,108.231,2.803,1.000,0.000000,
3.000,ARRIVED,44,4,3,19,3.070,45.508,7.918,1.000,0.000000,
3.000,ARRIVED,45,4,10,1,6.046,72.517,7.880,1.000,0.000000,
