time,node_id,observed_arrival_rate,waiting_queue_size,idle
0.000,0,1.000,1,true
0.000,1,4.000,4,true
0.000,2,0.000,0,true
0.000,3,3.000,3,true
0.000,4,1.000,1,true
1.000,0,1.000,1,false
1.000,1,3.000,6,false
1.000,2,1.000,1,true
1.000,3,6.000,8,false
1.000,4,2.000,2,false
2.000,0,2.000,3,false
2.000,1,3.000,9,false
2.000,2,4.000,4,false
2.000,3,5.000,13,false
2.000,4,4.000,6,false
3.000,0,0.000,3,false
3.000,1,2.000,11,false
3.000,2,3.000,7,false
3.000,3,3.000,16,false
3.000,4,7.000,13,false
4.000,0,1.000,9,false
4.000,1,1.000,12,false
4.000,2,6.000,13,false
4.000,3,1.000,17,false
4.000,4,5.000,12,false
5.000,0,0.000,9,false
5.000,1,1.000,12,false
5.000,2,1.000,14,false
5.000,3,3.000,20,false
5.000,4,8.000,20,false
6.000,0,0.000,8,false
6.000,1,0.000,12,false
6.000,2,0.000,14,false
6.000,3,6.000,26,false
6.000,4,4.000,24,false
7.000,0,0.000,8,false
7.000,1,0.000,11,false
7.000,2,2.000,16,false
7.000,3,1.000,27,false
7.000,4,3.000,27,false
8.000,0,0.000,8,false
8.000,1,0.000,11,false
8.000,2,1.000,17,false
8.000,3,1.000,27,false
8.000,4,6.000,33,false
9.000,0,0.000,8,false
9.000,1,0.000,11,false
9.000,2,1.000,18,false
9.000,3,1.000,28,false
9.000,4,4.000,37,false
10.000,0,2.000,10,false
10.000,1,2.000,12,false
10.000,2,1.000,19,false
10.000,3,5.000,33,false
10.000,4,7.000,44,false
11.000,0,0.000,9,false
11.000,1,0.000,12,false
11.000,2,5.000,24,false
11.000,3,6.000,39,false
11.000,4,2.000,46,false
12.000,0,5.000,14,false
12.000,1,0.000,12,false
12.000,2,4.000,28,false
12.000,3,2.000,41,false
12.000,4,4.000,50,false
13.000,0,0.000,14,false
13.000,1,2.000,14,false
13.000,2,1.000,29,false
13.000,3,2.000,43,false
13.000,4,2.000,52,false
14.000,0,0.000,14,false
14.000,1,0.000,14,false
14.000,2,0.000,29,false
14.000,3,1.000,43,false
14.000,4,2.000,54,false
15.000,0,1.000,14,false
15.000,1,0.000,14,false
15.000,2,2.000,31,false
15.000,3,1.000,44,false
15.000,4,6.000,59,false
16.000,0,0.000,14,false
16.000,1,3.000,17,false
16.000,2,0.000,31,false
16.000,3,2.000,46,false
16.000,4,4.000,63,false
17.000,0,0.000,14,false
17.000,1,2.000,19,false
17.000,2,3.000,34,false
17.000,3,3.000,49,false
17.000,4,1.000,64,false
18.000,0,2.000,16,false
18.000,1,2.000,21,false
18.000,2,3.000,37,false
18.000,3,6.000,55,false
18.000,4,3.000,67,false
19.000,0,0.000,16,false
19.000,1,1.000,22,false
19.000,2,2.000,39,false
19.000,3,2.000,57,false
19.000,4,5.000,72,false
20.000,0,3.000,19,false
20.000,1,1.000,23,false
20.000,2,2.000,41,false
20.000,3,5.000,62,false
20.000,4,1.000,73,false
21.000,0,1.000,19,false
21.000,1,2.000,25,false
21.000,2,3.000,44,false
21.000,3,0.000,62,false
21.000,4,10.000,83,false
22.000,0,0.000,19,false
22.000,1,4.000,29,false
22.000,2,3.000,46,false
22.000,3,3.000,65,false
22.000,4,11.000,94,false
23.000,0,0.000,19,false
23.000,1,1.000,29,false
23.000,2,1.000,47,false
23.000,3,9.000,74,false
23.000,4,4.000,98,false
24.000,0,1.000,19,false
24.000,1,1.000,30,false
24.000,2,2.000,49,false
24.000,3,5.000,79,false
24.000,4,5.000,103,false
25.000,0,0.000,19,false
25.000,1,1.000,31,false
25.000,2,1.000,49,false
25.000,3,5.000,84,false
25.000,4,6.000,109,false
26.000,0,0.000,19,false
26.000,1,1.000,32,false
26.000,2,1.000,50,false
26.000,3,2.000,86,false
26.000,4,4.000,113,false
27.000,0,0.000,19,false
27.000,1,0.000,32,false
27.000,2,3.000,53,false
27.000,3,5.000,90,false
27.000,4,2.000,115,false
28.000,0,1.000,20,false
28.000,1,0.000,32,false
28.000,2,0.000,53,false
28.000,3,4.000,94,false
28.000,4,9.000,124,false
29.000,0,0.000,11,false
29.000,1,3.000,42,false
29.000,2,1.000,54,false
29.000,3,3.000,97,false
29.000,4,4.000,128,false
30.000,0,2.000,13,false
30.000,1,0.000,42,false
30.000,2,1.000,55,false
30.000,3,4.000,101,false
30.000,4,6.000,134,false
31.000,0,0.000,13,false
31.000,1,2.000,44,false
31.000,2,2.000,56,false
31.000,3,2.000,103,false
31.000,4,6.000,140,false
32.000,0,1.000,14,false
32.000,1,2.000,46,false
32.000,2,3.000,59,false
32.000,3,2.000,105,false
32.000,4,7.000,147,false
33.000,0,1.000,15,false
33.000,1,0.000,46,false
33.000,2,3.000,62,false
33.000,3,4.000,109,false
33.000,4,1.000,147,false
34.000,0,0.000,15,false
34.000,1,1.000,47,false
34.000,2,1.000,63,false
34.000,3,3.000,112,false
34.000,4,5.000,152,false
35.000,0,0.000,15,false
