time,event,task_id,node_id,priority,steps,complexity,deadline,base_execution_time,delay_multiplier,rough_score,details
0.000,ARRIVED,1,0,1,9,7.823,84.418,2.459,1.000,0.000000,
0.000,ARRIVED,2,0,9,20,2.793,50.706,6.412,1.665,0.000000,
0.000,STARTED,1,0,1,9,7.823,84.418,2.459,1.000,0.000000,observed_rate=2.000
0.000,OFFLOADED,2,0,9,20,2.793,50.706,6.412,1.665,0.000000,trigger=PROACTIVE;observed_rate=2.000;smoothed_rate=2.000;predicted_queue=19.476;deadline_risk=false;decision_score=0.000000;offload_count=1;destination_node=1;destination_policy=LEAST_QUEUE
0.000,RECEIVED_OFFLOAD,2,1,9,20,2.793,50.706,6.412,1.665,0.000000,source_node=0;rough_score=0.000000
0.000,STARTED,2,1,9,20,2.793,50.706,6.412,1.665,0.000000,observed_rate=0.000
0.000,ARRIVED,3,2,5,12,6.826,62.383,6.971,1.000,0.000000,
0.000,ARRIVED,4,2,5,17,7.835,33.362,2.579,1.000,0.000000,
0.000,ARRIVED,5,2,7,19,8.075,114.601,5.958,1.000,0.000000,
0.000,STARTED,3,2,5,12,6.826,62.383,6.971,1.000,0.000000,observed_rate=3.000
0.000,OFFLOADED,4,2,5,17,7.835,33.362,2.579,1.000,0.000000,trigger=PROACTIVE;observed_rate=3.000;smoothed_rate=3.000;predicted_queue=30.476;deadline_risk=false;decision_score=0.000000;offload_count=1;destination_node=0;destination_policy=LEAST_QUEUE
0.000,RECEIVED_OFFLOAD,4,0,5,17,7.835,33.362,2.579,1.000,0.000000,source_node=2;rough_score=0.000000
0.000,ARRIVED,6,3,6,13,1.621,75.368,2.745,2.650,0.000000,
0.000,STARTED,6,3,6,13,1.621,75.368,2.745,2.650,0.000000,observed_rate=1.000
0.000,ARRIVED,7,4,3,16,5.904,29.156,3.546,1.000,0.000000,
0.000,ARRIVED,8,4,8,12,2.371,23.721,2.144,1.000,0.000000,
0.000,ARRIVED,9,4,1,13,6.968,116.265,5.368,1.718,0.000000,
0.000,ARRIVED,10,4,5,9,1.022,35.572,2.999,1.000,0.000000,
0.000,ARRIVED,11,4,1,9,2.568,113.153,3.508,1.000,0.000000,
0.000,ARRIVED,12,4,4,19,7.904,25.255,6.472,1.000,0.000000,
0.000,STARTED,7,4,3,16,5.904,29.156,3.546,1.000,0.000000,observed_rate=6.000
0.000,OFFLOADED,8,4,8,12,2.371,23.721,2.144,1.000,0.000000,trigger=PROACTIVE;observed_rate=6.000;smoothed_rate=6.000;predicted_queue=63.476;deadline_risk=true;decision_score=0.000000;offload_count=1;destination_node=1;destination_policy=LEAST_QUEUE
0.000,RECEIVED_OFFLOAD,8,1,8,12,2.371,23.721,2.144,1.000,0.000000,source_node=4;rough_score=0.000000
0.000,OFFLOADED,9,4,1,13,6.968,116.265,5.368,1.718,0.000000,trigger=PROACTIVE;observed_rate=6.000;smoothed_rate=6.000;predicted_queue=63.476;deadline_risk=true;decision_score=0.000000;offload_count=1;destination_node=3;destination_policy=LEAST_QUEUE
0.000,RECEIVED_OFFLOAD,9,3,1,13,6.968,116.265,5.368,1.718,0.000000,source_node=4;rough_score=0.000000
1.000,ARRIVED,13,1,9,9,8.143,77.784,7.097,1.000,0.000000,
1.000,ARRIVED,14,2,7,9,2.914,35.938,4.096,1.000,0.000000,
1.000,ARRIVED,15,2,9,16,1.566,85.216,7.206,1.000,0.000000,
1.000,ARRIVED,16,3,2,16,4.188,52.445,3.991,1.000,0.000000,
1.000,ARRIVED,17,3,6,2,4.390,71.362,5.851,1.000,0.000000,
