time,event,task_id,node_id,priority,steps,complexity,deadline,base_execution_time,delay_multiplier,rough_score,details
0.000,ARRIVED,1,0,1,19,7.519,68.081,5.952,1.000,0.000000,
0.000,STARTED,1,0,1,19,7.519,68.081,5.952,1.000,0.000000,observed_rate=1.000
0.000,ARRIVED,2,1,4,17,9.532,84.879,5.771,1.999,0.000000,
0.000,ARRIVED,3,1,4,10,6.528,45.949,4.691,2.330,0.000000,
0.000,ARRIVED,4,1,8,10,5.556,90.993,4.170,1.000,0.000000,
0.000,STARTED,2,1,4,17,9.532,84.879,5.771,1.999,0.000000,observed_rate=3.000
0.000,OFFLOADED,3,1,4,10,6.528,45.949,4.691,2.330,1.607025,observed_rate=3.000;rough_score=1.607025;destination_node=0;destination_policy=LEAST_QUEUE
0.000,RECEIVED_OFFLOAD,3,0,4,10,6.528,45.949,4.691,2.330,1.607025,source_node=1;rough_score=1.607025
0.000,ARRIVED,5,3,8,13,1.926,94.407,4.933,1.000,0.000000,
0.000,ARRIVED,6,3,1,9,9.208,78.640,3.298,1.000,0.000000,
0.000,ARRIVED,7,3,2,20,4.164,83.552,5.096,1.000,0.000000,
0.000,ARRIVED,8,3,4,2,1.365,37.266,3.255,1.000,0.000000,
0.000,STARTED,5,3,8,13,1.926,94.407,4.933,1.000,0.000000,observed_rate=4.000
0.000,ARRIVED,9,4,8,18,9.040,98.729,2.646,2.253,0.000000,
0.000,ARRIVED,10,4,9,2,3.563,53.804,2.350,1.652,0.000000,
0.000,STARTED,9,4,8,18,9.040,98.729,2.646,2.253,0.000000,observed_rate=2.000
1.000,ARRIVED,11,0,2,12,1.004,24.132,5.573,2.424,0.000000,
1.000,ARRIVED,12,1,7,9,3.037,24.799,4.411,1.000,0.000000,
1.000,ARRIVED,13,2,6,15,8.828,23.144,7.275,1.834,0.000000,
1.000,ARRIVED,14,2,10,8,9.417,88.384,5.090,1.000,0.000000,
1.000,ARRIVED,15,2,7,1,9.321,77.320,6.493,2.599,0.000000,
1.000,ARRIVED,16,2,2,6,9.934,92.779,2.433,1.000,0.000000,
1.000,ARRIVED,17,2,3,19,4.859,32.144,4.051,1.000,0.000000,
1.000,STARTED,13,2,6,15,8.828,23.144,7.275,1.834,0.000000,observed_rate=5.000
1.000,OFFLOADED,17,2,3,19,4.859,32.144,4.051,1.000,1.597150,observed_rate=5.000;rough_score=1.597150;destination_node=4;destination_policy=LEAST_QUEUE
1.000,RECEIVED_OFFLOAD,17,4,3,19,4.859,32.144,4.051,1.000,1.597150,source_node=2;rough_score=1.597150
