time,event,task_id,node_id,priority,steps,complexity,deadline,base_execution_time,delay_multiplier,rough_score,details
0.000,ARRIVED,1,1,7,10,1.462,55.812,7.365,1.000,0.000000,
0.000,ARRIVED,2,1,8,5,8.338,63.535,4.168,1.000,0.000000,
0.000,ARRIVED,3,1,4,8,5.364,50.568,6.886,1.000,0.000000,
0.000,ARRIVED,4,1,5,5,4.721,77.101,5.017,1.000,0.000000,
0.000,STARTED,1,1,7,10,1.462,55.812,7.365,1.000,0.000000,observed_rate=4.000
0.000,ARRIVED,5,2,4,20,8.036,105.842,7.523,1.000,0.000000,
0.000,STARTED,5,2,4,20,8.036,105.842,7.523,1.000,0.000000,observed_rate=1.000
0.000,ARRIVED,6,3,2,11,4.542,37.561,4.463,1.000,0.000000,
0.000,ARRIVED,7,3,9,18,4.759,113.089,4.898,1.000,0.000000,
0.000,ARRIVED,8,3,3,1,5.931,100.263,6.479,2.105,0.000000,
0.000,ARRIVED,9,3,9,7,4.580,49.214,7.414,1.000,0.000000,
0.000,STARTED,6,3,2,11,4.542,37.561,4.463,1.000,0.000000,observed_rate=4.000
0.000,ARRIVED,10,4,8,14,4.892,103.563,5.315,1.000,0.000000,
0.000,ARRIVED,11,4,8,16,5.646,66.407,6.660,1.000,0.000000,
0.000,ARRIVED,12,4,4,2,9.043,45.955,3.769,1.759,0.000000,
0.000,STARTED,10,4,8,14,4.892,103.563,5.315,1.000,0.000000,observed_rate=3.000
1.000,ARRIVED,13,1,10,18,1.864,101.209,6.873,1.000,0.000000,
1.000,ARRIVED,14,2,3,1,7.112,85.511,7.486,1.678,0.000000,
1.000,ARRIVED,15,2,5,20,4.209,41.366,6.477,1.000,0.000000,
1.000,ARRIVED,16,2,3,8,2.455,71.242,5.387,2.548,0.000000,
1.000,ARRIVED,17,2,8,3,6.607,103.667,6.576,1.000,0.000000,
1.000,ARRIVED,18,3,2,3,7.551,103.136,4.574,1.000,0.000000,
1.000,ARRIVED,19,3,2,1,2.312,42.378,2.947,1.000,0.000000,
1.000,ARRIVED,20,4,1,14,5.665,57.195,6.397,2.417,0.000000,
1.000,ARRIVED,21,4,8,20,5.152,79.248,5.345,1.893,0.000000,
1.000,ARRIVED,22,4,2,5,4.012,36.361,2.244,2.061,0.000000,
2.000,ARRIVED,23,1,9,20,8.200,35.020,6.186,1.000,0.000000,
2.000,ARRIVED,24,1,1,4,5.380,100.196,2.296,2.233,0.000000,
2.000,ARRIVED,25,1,1,1,2.579,51.966,7.720,1.965,0.000000,
2.000,ARRIVED,26,1,4,1,7.076,25.569,6.484,1.000,0.000000,
2.000,ARRIVED,27,2,3,4,1.412,46.697,5.151,1.000,0.000000,
2.000,ARRIVED,28,2,7,17,6.192,67.426,3.006,1.000,0.000000,
2.000,ARRIVED,29,3,7,10,6.876,102.151,4.372,1.826,0.000000,
2.000,ARRIVED,30,3,2,12,2.755,57.634,5.484,2.914,0.000000,
2.000,ARRIVED,31,3,1,12,5.518,111.134,2.840,1.000,0.000000,
2.000,ARRIVED,32,3,6,9,2.625,67.299,4.892,1.000,0.000000,
2.000,ARRIVED,33,4,10,4,7.546,51.736,7.677,1.000,0.000000,
2.000,ARRIVED,34,4,10,20,4.237,73.638,4.608,1.000,0.000000,
2.000,ARRIVED,35,4,10,4,6.682,42.429,6.873,1.000,0.000000,
2.000,ARRIVED,36,4,7,19,4.921,51.602,2.798,2.857,0.000000,
2.000,ARRIVED,37,4,1,11,9.618,54.961,3.949,2.967,0.000000,
2.000,ARRIVED,38,4,1,3,3.170,63.685,2.538,1.000,0.000000,
2.000,ARRIVED,39,4,6,13,4.428,23.773,6.443,1.000,0.000000,
3.000,ARRIVED,40,1,7,6,8.747,120.759,6.153,1.000,0.000000,
3.000,ARRIVED,41,2,2,20,6.911,74.652,3.423,1.899,0.000000,
3.000,ARRIVED,42,3,2,20,3.457,108.325,3.506,2.996,0.000000,
3.000,ARRIVED,43,3,8,5,3.454,98.581,3.139,1.000,0.000000,
3.000,ARRIVED,44,3,10,7,4.172,70.697,5.676,1.000,0.000000,
3.000,ARRIVED,45,3,9,13,3.599,60.185,6.934,1.958,0.000000,
3.000,ARRIVED,46,3,3,9,8.056,98.402,6.303,1.000,0.000000,
3.000,ARRIVED,47,4,2,12,8.043,121.125,7.898,1.603,0.000000,
3.000,ARRIVED,48,4,1,17,6.171,104.124,7.460,1.000,0.000000,
4.000,ARRIVED,49,0,10,1,7.506,27.487,6.869,2.866,0.000000,
4.000,ARRIVED,50,0,9,13,8.054,69.155,4.855,2.078,0.000000,
4.000,STARTED,49,0,10,1,7.506,27.487,6.869,2.866,0.000000,observed_rate=2.000
4.000,ARRIVED,51,1,6,5,5.195,47.989,5.967,1.000,0.000000,
4.000,ARRIVED,52,1,5,7,1.732,27.827,4.816,2.069,0.000000,
4.000,ARRIVED,53,2,7,2,5.949,82.849,7.457,1.000,0.000000,
4.000,ARRIVED,54,2,8,16,9.606,71.856,2.788,1.000,0.000000,
4.000,ARRIVED,55,2,8,15,1.706,102.842,5.841,1.000,0.000000,
4.000,ARRIVED,56,2,9,7,6.345,57.464,7.178,1.000,0.000000,
4.000,ARRIVED,57,2,2,11,5.629,46.059,7.909,2.021,0.000000,
4.000,ARRIVED,58,2,10,17,7.420,122.927,4.270,1.000,0.000000,
4.000,ARRIVED,59,3,4,7,4.871,61.341,2.275,1.000,0.000000,
4.000,ARRIVED,60,3,3,15,8.897,34.207,4.409,2.738,0.000000,
4.000,ARRIVED,61,4,9,14,5.118,64.466,3.434,1.000,0.000000,
4.000,ARRIVED,62,4,4,11,2.583,72.240,5.363,1.000,0.000000,
4.000,ARRIVED,63,4,1,6,3.812,66.347,5.421,1.000,0.000000,
4.463,FINISHED,6,3,2,11,4.542,37.561,4.463,1.000,0.000000,
4.463,STARTED,7,3,9,18,4.759,113.089,4.898,1.000,0.000000,observed_rate=2.000
5.000,ARRIVED,64,1,8,16,1.735,90.287,7.922,1.000,0.000000,
5.000,ARRIVED,65,1,4,10,3.513,89.649,3.457,1.000,0.000000,
5.000,ARRIVED,66,1,6,9,2.172,51.277,4.554,1.000,0.000000,
5.000,ARRIVED,67,3,4,19,5.744,62.405,2.163,1.000,0.000000,
5.000,ARRIVED,68,3,8,14,6.304,95.918,6.149,1.000,0.000000,
5.000,ARRIVED,69,4,3,16,7.072,76.884,5.352,1.000,0.000000,
5.000,ARRIVED,70,4,7,3,6.754,117.806,2.239,1.000,0.000000,
5.000,ARRIVED,71,4,5,18,9.904,28.487,2.880,1.000,0.000000,
5.000,ARRIVED,72,4,3,8,9.408,56.263,5.972,1.000,0.000000,
5.315,FINISHED,10,4,8,14,4.892,103.563,5.315,1.000,0.000000,
5.315,STARTED,11,4,8,16,5.646,66.407,6.660,1.000,0.000000,observed_rate=4.000
