time,event,task_id,node_id,priority,steps,complexity,deadline,base_execution_time,delay_multiplier,rough_score,details
0.000,ARRIVED,1,0,5,13,1.971,53.486,5.198,1.000,0.000000,
0.000,STARTED,1,0,5,13,1.971,53.486,5.198,1.000,0.000000,observed_rate=1.000
0.000,ARRIVED,2,1,10,4,6.673,26.457,3.194,2.417,0.000000,
0.000,ARRIVED,3,1,5,1,8.309,57.765,5.099,1.000,0.000000,
0.000,STARTED,2,1,10,4,6.673,26.457,3.194,2.417,0.000000,observed_rate=2.000
0.000,ARRIVED,4,2,1,12,7.698,114.734,7.764,1.000,0.000000,
0.000,STARTED,4,2,1,12,7.698,114.734,7.764,1.000,0.000000,observed_rate=1.000
0.000,ARRIVED,5,3,3,17,8.429,98.514,2.201,1.000,0.000000,
0.000,ARRIVED,6,3,2,2,2.522,35.974,6.348,2.365,0.000000,
0.000,ARRIVED,7,3,6,2,9.447,28.377,2.307,2.149,0.000000,
0.000,STARTED,5,3,3,17,8.429,98.514,2.201,1.000,0.000000,observed_rate=3.000
0.000,ARRIVED,8,4,7,14,8.420,66.389,3.134,1.000,0.000000,
0.000,ARRIVED,9,4,2,15,1.054,75.727,2.540,1.000,0.000000,
0.000,ARRIVED,10,4,7,5,7.275,113.537,3.463,2.445,0.000000,
0.000,ARRIVED,11,4,3,20,2.125,81.230,5.630,1.000,0.000000,
0.000,STARTED,8,4,7,14,8.420,66.389,3.134,1.000,0.000000,observed_rate=4.000
1.000,ARRIVED,12,2,4,18,4.825,73.925,3.816,1.992,0.000000,
1.000,ARRIVED,13,3,6,7,4.642,65.774,2.991,1.000,0.000000,
1.000,ARRIVED,14,3,8,2,3.640,30.545,5.192,1.000,0.000000,
1.000,ARRIVED,15,3,1,11,2.517,93.240,5.917,2.625,0.000000,
1.000,ARRIVED,16,3,5,2,7.560,28.606,5.827,1.825,0.000000,
1.000,ARRIVED,17,3,5,5,6.442,54.208,2.617,2.264,0.000000,
1.000,ARRIVED,18,4,8,8,9.946,80.822,5.159,1.000,0.000000,
1.000,ARRIVED,19,4,5,2,8.697,43.306,6.921,1.000,0.000000,
1.000,ARRIVED,20,4,6,20,9.505,93.549,3.435,2.081,0.000000,
1.000,ARRIVED,21,4,2,4,3.639,117.856,3.881,1.000,0.000000,
2.000,ARRIVED,22,0,3,1,1.229,24.112,2.194,2.015,0.000000,
2.000,ARRIVED,23,2,3,15,8.100,67.227,3.401,2.248,0.000000,
2.000,ARRIVED,24,2,1,6,4.694,81.654,6.166,2.867,0.000000,
2.000,ARRIVED,25,2,9,3,2.005,93.842,6.581,1.865,0.000000,
2.000,ARRIVED,26,2,3,10,4.531,83.997,2.202,1.000,0.000000,
2.000,ARRIVED,27,2,7,11,8.823,70.313,6.109,1.000,0.000000,
2.000,ARRIVED,28,3,3,12,9.748,101.166,5.323,2.071,0.000000,
2.000,ARRIVED,29,4,5,15,8.917,74.065,4.971,1.000,0.000000,
2.000,ARRIVED,30,4,10,16,4.598,37.114,4.548,1.555,0.000000,
2.000,ARRIVED,31,4,5,4,6.762,29.444,6.473,1.000,0.000000,
2.000,ARRIVED,32,4,10,20,4.687,69.653,4.468,1.000,0.000000,
2.000,ARRIVED,33,4,1,16,7.639,37.919,7.661,1.000,0.000000,
2.000,ARRIVED,34,4,4,11,5.726,92.588,7.686,1.000,0.000000,
2.201,FINISHED,5,3,3,17,8.429,98.514,2.201,1.000,0.000000,
2.201,STARTED,6,3,2,2,2.522,35.974,6.348,2.365,0.000000,observed_rate=1.000
3.000,ARRIVED,35,2,8,2,4.640,99.624,3.204,1.000,0.000000,
3.000,ARRIVED,36,2,2,11,5.653,31.650,2.221,2.409,0.000000,
3.000,ARRIVED,37,2,9,9,6.158,66.072,6.343,1.000,0.000000,
3.000,ARRIVED,38,3,8,19,2.159,115.283,2.926,1.000,0.000000,
3.000,ARRIVED,39,3,4,13,2.328,41.594,6.600,1.000,0.000000,
3.000,ARRIVED,40,4,7,14,5.917,45.346,3.438,1.000,0.000000,
3.000,ARRIVED,41,4,5,7,9.565,35.881,2.613,1.000,0.000000,
3.000,ARRIVED,42,4,5,14,9.330,73.960,5.127,2.394,0.000000,
3.134,FINISHED,8,4,7,14,8.420,66.389,3.134,1.000,0.000000,
3.134,STARTED,9,4,2,15,1.054,75.727,2.540,1.000,0.000000,observed_rate=3.000
4.000,ARRIVED,43,1,9,13,2.276,122.660,4.638,1.000,0.000000,
4.000,ARRIVED,44,1,5,5,3.460,84.309,6.608,1.000,0.000000,
4.000,ARRIVED,45,2,8,5,1.879,56.398,5.042,2.496,0.000000,
4.000,ARRIVED,46,3,3,9,9.175,35.764,7.721,1.611,0.000000,
4.000,ARRIVED,47,3,2,3,1.463,68.002,5.400,1.000,0.000000,
4.000,ARRIVED,48,4,4,9,8.572,44.685,6.319,1.000,0.000000,
4.000,ARRIVED,49,4,2,7,5.038,104.160,7.101,2.445,0.000000,
4.000,ARRIVED,50,4,7,10,3.880,68.172,5.523,1.000,0.000000,
4.000,ARRIVED,51,4,3,1,4.779,115.557,4.122,1.000,0.000000,
4.000,ARRIVED,52,4,8,7,9.501,83.158,6.602,1.000,0.000000,
4.000,ARRIVED,53,4,8,13,6.400,24.098,2.635,1.000,0.000000,
4.000,ARRIVED,54,4,9,11,4.666,61.920,6.033,1.000,0.000000,
4.000,ARRIVED,55,4,2,6,6.237,64.093,6.480,1.000,0.000000,
5.000,ARRIVED,56,0,3,10,4.194,116.714,3.510,1.865,0.000000,
5.000,ARRIVED,57,2,6,14,2.381,27.455,6.946,1.000,0.000000,
5.000,ARRIVED,58,2,1,16,3.266,62.773,3.542,1.902,0.000000,
5.000,ARRIVED,59,2,5,20,2.868,95.442,3.988,1.000,0.000000,
5.000,ARRIVED,60,2,4,8,5.426,81.573,2.989,2.352,0.000000,
5.000,ARRIVED,61,2,4,15,6.130,99.485,7.201,1.000,0.000000,
5.000,ARRIVED,62,3,8,5,9.386,67.535,6.545,1.000,0.000000,
5.000,ARRIVED,63,3,5,1,3.203,109.910,5.106,1.000,0.000000,
5.000,ARRIVED,64,3,2,6,5.238,45.728,7.724,2.052,0.000000,
5.000,ARRIVED,65,3,10,7,4.870,47.215,4.590,1.000,0.000000,
5.000,ARRIVED,66,4,10,17,6.967,91.221,2.856,1.000,0.000000,
5.000,ARRIVED,67,4,3,14,7.718,71.611,3.515,1.000,0.000000,
5.000,ARRIVED,68,4,4,13,2.518,119.365,7.795,1.000,0.000000,
5.000,ARRIVED,69,4,10,18,7.054,98.267,5.005,1.000,0.000000,
5.198,FINISHED,1,0,5,13,1.971,53.486,5.198,1.000,0.000000,
5.198,STARTED,22,0,3,1,1.229,24.112,2.194,2.015,0.000000,observed_rate=1.000
5.673,FINISHED,9,4,2,15,1.054,75.727,2.540,1.000,0.000000,
5.673,STARTED,10,4,7,5,7.275,113.537,3.463,2.445,0.000000,observed_rate=4.000
5.673,OFFLOADED,11,4,3,20,2.125,81.230,5.630,1.000,0.000000,trigger=REACTIVE;observed_rate=4.000;smoothed_rate=4.899;predicted_queue=26.000;deadline_risk=false;decision_score=0.000000;offload_count=1;destination_node=-1;destination_policy=DROP
5.673,OFFLOADED,18,4,8,8,9.946,80.822,5.159,1.000,0.000000,trigger=REACTIVE;observed_rate=4.000;smoothed_rate=4.899;predicted_queue=26.000;deadline_risk=false;decision_score=0.000000;offload_count=1;destination_node=-1;destination_policy=DROP
5.673,OFFLOADED,19,4,5,2,8.697,43.306,6.921,1.000,0.000000,trigger=REACTIVE;observed_rate=4.000;smoothed_rate=4.899;predicted_queue=26.000;deadline_risk=false;decision_score=0.000000;offload_count=1;destination_node=-1;destination_policy=DROP
5.673,OFFLOADED,20,4,6,20,9.505,93.549,3.435,2.081,0.000000,trigger=REACTIVE;observed_rate=4.000;smoothed_rate=4.899;predicted_queue=26.000;deadline_risk=false;decision_score=0.000000;offload_count=1;destination_node=-1;destination_policy=DROP
5.673,OFFLOADED,21,4,2,4,3.639,117.856,3.881,1.000,0.000000,trigger=REACTIVE;observed_rate=4.000;smoothed_rate=4.899;predicted_queue=26.000;deadline_risk=false;decision_score=0.000000;offload_count=1;destination_node=-1;destination_policy=DROP
6.000,ARRIVED,70,0,6,14,9.519,96.775,2.756,1.980,0.000000,
6.000,ARRIVED,71,0,7,12,9.793,53.917,7.220,1.000,0.000000,
6.000,ARRIVED,72,2,7,17,4.573,34.419,2.410,1.000,0.000000,
6.000,ARRIVED,73,2,5,6,7.773,30.791,7.403,1.000,0.000000,
6.000,ARRIVED,74,2,3,5,8.825,112.226,3.356,1.775,0.000000,
6.000,ARRIVED,75,2,3,4,5.204,89.668,6.561,1.000,0.000000,
6.000,ARRIVED,76,2,3,4,7.186,84.543,5.169,1.000,0.000000,
6.000,ARRIVED,77,3,1,19,3.207,88.660,5.976,2.147,0.000000,
6.000,ARRIVED,78,3,10,3,5.279,114.264,2.265,1.000,0.000000,
6.000,ARRIVED,79,3,6,13,6.099,43.782,7.476,1.000,0.000000,
6.000,ARRIVED,80,3,10,13,5.522,67.575,3.148,1.000,0.000000,
6.000,ARRIVED,81,4,9,17,8.922,76.476,3.039,1.000,0.000000,
6.000,ARRIVED,82,4,7,6,6.604,45.072,6.923,1.000,0.000000,
6.000,ARRIVED,83,4,9,16,2.006,72.828,7.398,1.000,0.000000,
7.000,ARRIVED,84,0,4,6,2.732,86.976,3.117,1.000,0.000000,
7.000,ARRIVED,85,1,5,20,7.582,104.616,2.579,1.000,0.000000,
7.000,ARRIVED,86,2,1,7,8.946,57.408,6.871,1.000,0.000000,
7.000,ARRIVED,87,2,2,7,1.193,32.966,7.558,1.000,0.000000,
7.000,ARRIVED,88,2,10,6,7.059,42.519,2.577,2.180,0.000000,
7.000,ARRIVED,89,2,7,4,1.349,107.787,2.754,2.921,0.000000,
7.000,ARRIVED,90,2,10,3,9.885,77.304,2.711,1.000,0.000000,
7.000,ARRIVED,91,2,8,12,1.593,51.810,4.213,1.000,0.000000,
7.000,ARRIVED,92,3,9,11,3.539,40.753,2.854,2.065,0.000000,
7.000,ARRIVED,93,4,6,4,2.383,116.991,7.999,1.000,0.000000,
7.000,ARRIVED,94,4,4,6,6.755,75.426,4.118,1.000,0.000000,
7.000,ARRIVED,95,4,1,12,5.345,101.668,6.897,2.045,0.000000,
7.000,ARRIVED,96,4,3,1,2.272,78.252,2.869,1.000,0.000000,
7.000,ARRIVED,97,4,4,17,5.927,29.850,2.235,2.971,0.000000,
7.720,FINISHED,2,1,10,4,6.673,26.457,3.194,2.417,0.000000,
7.720,STARTED,3,1,5,1,8.309,57.765,5.099,1.000,0.000000,observed_rate=1.000
7.764,FINISHED,4,2,1,12,7.698,114.734,7.764,1.000,0.000000,
7.764,STARTED,12,2,4,18,4.825,73.925,3.816,1.992,0.000000,observed_rate=6.000
7.764,OFFLOADED,23,2,3,15,8.100,67.227,3.401,2.248,0.000000,trigger=REACTIVE;observed_rate=6.000;smoothed_rate=4.274;predicted_queue=25.000;deadline_risk=false;decision_score=0.000000;offload_count=1;destination_node=-1;destination_policy=DROP
7.764,OFFLOADED,24,2,1,6,4.694,81.654,6.166,2.867,0.000000,trigger=REACTIVE;observed_rate=6.000;smoothed_rate=4.274;predicted_queue=25.000;deadline_risk=false;decision_score=0.000000;offload_count=1;destination_node=-1;destination_policy=DROP
7.764,OFFLOADED,25,2,9,3,2.005,93.842,6.581,1.865,0.000000,trigger=REACTIVE;observed_rate=6.000;smoothed_rate=4.274;predicted_queue=25.000;deadline_risk=false;decision_score=0.000000;offload_count=1;destination_node=-1;destination_policy=DROP
7.764,OFFLOADED,26,2,3,10,4.531,83.997,2.202,1.000,0.000000,trigger=REACTIVE;observed_rate=6.000;smoothed_rate=4.274;predicted_queue=25.000;deadline_risk=false;decision_score=0.000000;offload_count=1;destination_node=-1;destination_policy=DROP
