time,event,task_id,node_id,priority,steps,complexity,deadline,base_execution_time,delay_multiplier,rough_score,details
0.000,ARRIVED,1,1,4,7,6.432,76.821,3.790,1.000,0.000000,
0.000,STARTED,1,1,4,7,6.432,76.821,3.790,1.000,0.000000,observed_rate=1.000
0.000,ARRIVED,2,3,8,1,4.722,96.518,2.738,1.000,0.000000,
0.000,ARRIVED,3,3,3,3,6.978,21.410,2.715,2.901,0.000000,
0.000,ARRIVED,4,3,5,13,1.381,82.540,4.347,1.000,0.000000,
0.000,STARTED,2,3,8,1,4.722,96.518,2.738,1.000,0.000000,observed_rate=3.000
0.000,ARRIVED,5,4,4,19,3.184,66.907,5.530,1.000,0.000000,
0.000,ARRIVED,6,4,10,13,4.059,111.000,2.793,1.000,0.000000,
0.000,ARRIVED,7,4,7,18,8.801,55.348,4.550,1.000,0.000000,
0.000,ARRIVED,8,4,2,12,4.961,24.748,4.193,1.000,0.000000,
0.000,STARTED,5,4,4,19,3.184,66.907,5.530,1.000,0.000000,observed_rate=4.000
1.000,ARRIVED,9,0,9,12,4.114,110.233,7.868,1.000,0.000000,
1.000,STARTED,9,0,9,12,4.114,110.233,7.868,1.000,0.000000,observed_rate=1.000
1.000,ARRIVED,10,1,4,4,5.334,85.381,6.111,1.000,0.000000,
1.000,ARRIVED,11,2,5,4,9.777,57.343,5.304,1.000,0.000000,
1.000,ARRIVED,12,2,6,17,7.817,97.094,7.178,1.000,0.000000,
1.000,STARTED,11,2,5,4,9.777,57.343,5.304,1.000,0.000000,observed_rate=2.000
1.000,ARRIVED,13,3,7,2,4.364,103.142,5.645,1.000,0.000000,
1.000,ARRIVED,14,3,9,9,6.358,62.309,6.471,1.000,0.000000,
1.000,ARRIVED,15,3,3,13,8.420,84.746,2.489,1.000,0.000000,
1.000,ARRIVED,16,3,1,18,4.245,79.584,5.696,1.000,0.000000,
1.000,ARRIVED,17,4,4,1,5.712,116.853,3.041,2.413,0.000000,
1.000,ARRIVED,18,4,3,14,5.039,81.494,7.837,1.000,0.000000,
1.000,ARRIVED,19,4,9,19,1.845,72.899,6.858,1.000,0.000000,
1.000,ARRIVED,20,4,9,11,6.932,42.974,3.257,1.000,0.000000,
1.000,ARRIVED,21,4,3,13,8.468,37.401,4.971,1.000,0.000000,
1.000,ARRIVED,22,4,5,18,2.033,86.470,3.349,1.846,0.000000,
1.000,ARRIVED,23,4,10,1,8.792,112.514,7.086,1.000,0.000000,
2.000,ARRIVED,24,0,8,5,5.452,28.977,4.723,1.714,0.000000,
2.000,ARRIVED,25,2,7,12,9.196,70.093,3.399,1.000,0.000000,
2.000,ARRIVED,26,2,7,1,5.396,54.799,3.111,1.000,0.000000,
2.000,ARRIVED,27,3,8,9,3.339,56.919,2.399,1.000,0.000000,
2.000,ARRIVED,28,3,2,8,8.979,91.891,6.334,1.000,0.000000,
2.000,ARRIVED,29,3,7,19,7.970,82.778,6.479,1.000,0.000000,
2.000,ARRIVED,30,4,4,6,1.046,112.552,2.648,1.000,0.000000,
2.000,ARRIVED,31,4,4,2,8.129,99.582,4.594,1.000,0.000000,
2.000,ARRIVED,32,4,3,20,7.616,48.781,3.376,1.000,0.000000,
2.000,ARRIVED,33,4,7,19,6.701,32.924,2.122,1.000,0.000000,
2.000,ARRIVED,34,4,5,18,7.981,116.325,6.922,1.000,0.000000,
2.738,FINISHED,2,3,8,1,4.722,96.518,2.738,1.000,0.000000,
2.738,STARTED,3,3,3,3,6.978,21.410,2.715,2.901,0.000000,observed_rate=3.000
2.738,OFFLOADED,4,3,5,13,1.381,82.540,4.347,1.000,0.000000,trigger=REACTIVE;observed_rate=3.000;smoothed_rate=3.210;predicted_queue=8.000;deadline_risk=false;decision_score=0.000000;offload_count=1;destination_node=-1;destination_policy=DROP
2.738,OFFLOADED,13,3,7,2,4.364,103.142,5.645,1.000,0.000000,trigger=REACTIVE;observed_rate=3.000;smoothed_rate=3.210;predicted_queue=8.000;deadline_risk=false;decision_score=0.000000;offload_count=1;destination_node=-1;destination_policy=DROP
2.738,OFFLOADED,14,3,9,9,6.358,62.309,6.471,1.000,0.000000,trigger=REACTIVE;observed_rate=3.000;smoothed_rate=3.210;predicted_queue=8.000;deadline_risk=false;decision_score=0.000000;offload_count=1;destination_node=-1;destination_policy=DROP
2.738,OFFLOADED,15,3,3,13,8.420,84.746,2.489,1.000,0.000000,trigger=REACTIVE;observed_rate=3.000;smoothed_rate=3.210;predicted_queue=8.000;deadline_risk=false;decision_score=0.000000;offload_count=1;destination_node=-1;destination_policy=DROP
3.000,ARRIVED,35,1,6,13,1.526,60.522,7.011,1.000,0.000000,
3.000,ARRIVED,36,2,7,5,2.259,115.940,6.229,1.835,0.000000,
3.000,ARRIVED,37,2,3,2,4.337,52.160,7.176,1.000,0.000000,
3.000,ARRIVED,38,2,10,16,4.252,24.124,5.090,1.000,0.000000,
3.000,ARRIVED,39,3,10,19,5.577,105.588,5.347,1.000,0.000000,
3.000,ARRIVED,40,3,10,20,6.009,69.644,6.439,1.000,0.000000,
3.000,ARRIVED,41,3,2,9,7.758,37.152,3.070,1.000,0.000000,
