time,event,task_id,node_id,priority,steps,complexity,deadline,base_execution_time,delay_multiplier,rough_score,details
0.000,ARRIVED,1,1,9,2,6.652,84.719,2.585,1.000,0.000000,
0.000,STARTED,1,1,9,2,6.652,84.719,2.585,1.000,0.000000,observed_rate=1.000
0.000,ARRIVED,2,2,7,16,9.146,43.347,6.160,2.283,0.000000,
0.000,STARTED,2,2,7,16,9.146,43.347,6.160,2.283,0.000000,observed_rate=1.000
0.000,ARRIVED,3,3,4,3,8.314,101.149,6.891,1.794,0.000000,
0.000,ARRIVED,4,3,3,13,1.170,93.655,7.504,1.891,0.000000,
0.000,ARRIVED,5,3,1,18,9.136,45.378,2.517,1.000,0.000000,
0.000,ARRIVED,6,3,10,7,4.820,42.956,5.084,2.782,0.000000,
0.000,STARTED,3,3,4,3,8.314,101.149,6.891,1.794,0.000000,observed_rate=4.000
0.000,OFFLOADED,4,3,3,13,1.170,93.655,7.504,1.891,0.000000,trigger=REACTIVE;observed_rate=4.000;smoothed_rate=4.000;predicted_queue=3.000;deadline_risk=false;decision_score=0.000000;offload_count=1;destination_node=0;destination_policy=LEAST_QUEUE
0.000,RECEIVED_OFFLOAD,4,0,3,13,1.170,93.655,7.504,1.891,0.000000,source_node=3;rough_score=0.000000
0.000,STARTED,4,0,3,13,1.170,93.655,7.504,1.891,0.000000,observed_rate=0.000
0.000,OFFLOADED,5,3,1,18,9.136,45.378,2.517,1.000,0.000000,trigger=REACTIVE;observed_rate=4.000;smoothed_rate=4.000;predicted_queue=3.000;deadline_risk=false;decision_score=0.000000;offload_count=1;destination_node=0;destination_policy=LEAST_QUEUE
0.000,RECEIVED_OFFLOAD,5,0,1,18,9.136,45.378,2.517,1.000,0.000000,source_node=3;rough_score=0.000000
0.000,ARRIVED,7,4,5,3,7.971,30.593,4.073,1.000,0.000000,
0.000,ARRIVED,8,4,9,19,6.281,92.082,5.960,2.149,0.000000,
0.000,STARTED,7,4,5,3,7.971,30.593,4.073,1.000,0.000000,observed_rate=2.000
1.000,ARRIVED,9,0,6,3,2.530,119.227,2.682,1.000,0.000000,
1.000,ARRIVED,10,1,6,9,2.243,62.260,7.753,1.000,0.000000,
1.000,ARRIVED,11,2,8,20,5.484,76.894,7.544,1.000,0.000000,
1.000,ARRIVED,12,4,8,9,3.934,61.556,2.597,1.000,0.000000,
1.000,ARRIVED,13,4,10,19,8.109,114.634,6.257,1.000,0.000000,
1.000,ARRIVED,14,4,2,17,7.759,31.773,7.871,1.700,0.000000,
1.000,ARRIVED,15,4,3,12,9.354,51.091,4.819,2.249,0.000000,
1.000,ARRIVED,16,4,9,14,7.143,98.233,3.694,1.000,0.000000,
2.000,ARRIVED,17,2,10,14,9.744,101.886,7.607,1.000,0.000000,
2.000,ARRIVED,18,3,9,19,3.465,51.841,5.370,1.000,0.000000,
2.000,ARRIVED,19,3,4,6,9.719,65.086,4.390,1.000,0.000000,
2.000,ARRIVED,20,3,1,10,5.972,59.431,3.108,1.000,0.000000,
2.000,ARRIVED,21,3,4,4,6.996,34.830,7.485,2.961,0.000000,
2.000,ARRIVED,22,3,6,16,3.093,105.500,5.988,2.534,0.000000,
2.000,ARRIVED,23,3,8,20,5.618,73.608,5.282,1.000,0.000000,
