time,event,task_id,node_id,priority,steps,complexity,deadline,base_execution_time,delay_multiplier,rough_score,details
0.000,ARRIVED,1,1,7,9,2.377,25.309,6.009,1.000,0.000000,
0.000,STARTED,1,1,7,9,2.377,25.309,6.009,1.000,0.000000,observed_rate=1.000
0.000,ARRIVED,2,2,9,12,4.349,35.553,2.115,1.669,0.000000,
0.000,ARRIVED,3,2,5,14,6.736,60.733,3.094,1.000,0.000000,
0.000,ARRIVED,4,2,3,1,2.844,110.607,3.515,1.885,0.000000,
0.000,ARRIVED,5,2,6,12,7.254,99.617,5.240,1.000,0.000000,
0.000,STARTED,2,2,9,12,4.349,35.553,2.115,1.669,0.000000,observed_rate=4.000
0.000,OFFLOADED,3,2,5,14,6.736,60.733,3.094,1.000,0.000000,observed_rate=4.000;rough_score=0.000000;destination_node=-1;destination_policy=DROP
0.000,OFFLOADED,4,2,3,1,2.844,110.607,3.515,1.885,0.000000,observed_rate=4.000;rough_score=0.000000;destination_node=-1;destination_policy=DROP
0.000,ARRIVED,6,3,8,2,5.752,67.520,6.332,1.000,0.000000,
0.000,ARRIVED,7,3,4,4,5.176,57.294,4.627,1.000,0.000000,
0.000,STARTED,6,3,8,2,5.752,67.520,6.332,1.000,0.000000,observed_rate=2.000
0.000,ARRIVED,8,4,4,12,4.507,50.627,4.547,2.119,0.000000,
0.000,ARRIVED,9,4,8,15,7.043,85.045,5.731,1.000,0.000000,
0.000,ARRIVED,10,4,5,5,4.462,40.572,7.449,1.000,0.000000,
0.000,ARRIVED,11,4,7,14,2.405,51.413,2.440,1.688,0.000000,
0.000,STARTED,8,4,4,12,4.507,50.627,4.547,2.119,0.000000,observed_rate=4.000
0.000,OFFLOADED,9,4,8,15,7.043,85.045,5.731,1.000,0.000000,observed_rate=4.000;rough_score=0.000000;destination_node=-1;destination_policy=DROP
0.000,OFFLOADED,10,4,5,5,4.462,40.572,7.449,1.000,0.000000,observed_rate=4.000;rough_score=0.000000;destination_node=-1;destination_policy=DROP
1.000,ARRIVED,12,1,6,6,2.477,42.260,4.662,2.978,0.000000,
1.000,ARRIVED,13,1,9,1,8.724,111.821,2.667,1.000,0.000000,
1.000,ARRIVED,14,2,7,9,5.026,99.590,7.047,1.000,0.000000,
1.000,ARRIVED,15,2,4,1,7.156,30.171,7.602,1.000,0.000000,
1.000,ARRIVED,16,3,7,2,4.796,56.708,2.196,1.000,0.000000,
1.000,ARRIVED,17,3,3,12,5.913,86.693,4.405,1.000,0.000000,
1.000,ARRIVED,18,3,6,11,2.494,98.207,5.802,1.807,0.000000,
1.000,ARRIVED,19,3,7,17,1.674,117.239,7.571,1.000,0.000000,
1.000,ARRIVED,20,4,10,8,7.243,75.387,6.188,1.000,0.000000,
1.000,ARRIVED,21,4,3,14,6.645,67.767,3.989,1.837,0.000000,
1.000,ARRIVED,22,4,7,17,1.632,83.323,5.038,1.000,0.000000,
1.000,ARRIVED,23,4,5,18,9.229,81.091,6.985,1.000,0.000000,
2.000,ARRIVED,24,1,4,20,2.437,84.392,3.795,1.778,0.000000,
2.000,ARRIVED,25,1,6,9,6.937,69.303,3.186,1.000,0.000000,
2.000,ARRIVED,26,2,8,18,4.264,61.292,6.367,1.000,0.000000,
2.000,ARRIVED,27,3,4,1,4.478,27.035,5.428,1.000,0.000000,
2.000,ARRIVED,28,3,1,11,4.589,66.838,7.373,1.000,0.000000,
2.000,ARRIVED,29,3,3,20,1.055,24.262,5.233,1.000,0.000000,
2.000,ARRIVED,30,3,2,7,3.898,32.351,6.948,1.000,0.000000,
2.000,ARRIVED,31,3,8,20,9.679,22.344,3.113,1.000,0.000000,
2.000,ARRIVED,32,4,8,10,6.463,41.239,3.908,1.000,0.000000,
2.000,ARRIVED,33,4,7,6,2.439,68.144,3.802,1.000,0.000000,
2.000,ARRIVED,34,4,2,14,6.712,90.151,3.621,1.000,0.000000,
3.000,ARRIVED,35,0,9,10,9.555,111.042,2.004,1.000,0.000000,
3.000,ARRIVED,36,0,6,7,5.921,89.473,5.865,1.000,0.000000,
3.000,STARTED,35,0,9,10,9.555,111.042,2.004,1.000,0.000000,observed_rate=2.000
3.000,ARRIVED,37,1,5,13,4.944,117.181,2.953,1.000,0.000000,
3.000,ARRIVED,38,1,2,3,4.008,23.486,3.947,1.000,0.000000,
3.000,ARRIVED,39,1,9,7,9.745,95.514,3.035,1.000,0.000000,
3.000,ARRIVED,40,1,7,10,3.982,47.514,6.874,1.000,0.000000,
3.000,ARRIVED,41,2,5,16,3.740,109.272,7.772,1.000,0.000000,
3.000,ARRIVED,42,2,9,11,5.206,64.824,6.286,1.000,0.000000,
3.000,ARRIVED,43,2,4,4,4.372,91.004,4.046,1.000,0.000000,
3.000,ARRIVED,44,3,10,12,7.927,71.530,4.006,1.000,0.000000,
3.000,ARRIVED,45,4,3,15,9.423,108.061,7.168,1.000,0.000000,
3.000,ARRIVED,46,4,2,13,1.174,59.874,2.558,1.000,0.000000,
3.000,ARRIVED,47,4,9,15,5.533,114.418,7.437,1.000,0.000000,
3.000,ARRIVED,48,4,4,1,8.390,71.008,5.132,1.000,0.000000,
3.000,ARRIVED,49,4,6,19,6.431,30.851,7.786,1.000,0.000000,
3.000,ARRIVED,50,4,9,2,8.377,100.831,6.010,2.746,0.000000,
3.000,ARRIVED,51,4,6,13,8.462,60.169,7.445,1.000,0.000000,
3.529,FINISHED,2,2,9,12,4.349,35.553,2.115,1.669,0.000000,
3.529,STARTED,5,2,6,12,7.254,99.617,5.240,1.000,0.000000,observed_rate=3.000
4.000,ARRIVED,52,0,7,6,6.631,56.102,5.536,1.000,0.000000,
4.000,ARRIVED,53,1,9,14,7.862,123.240,7.281,1.000,0.000000,
4.000,ARRIVED,54,2,1,13,9.847,90.621,3.560,1.000,0.000000,
4.000,ARRIVED,55,2,2,12,6.733,75.650,4.073,1.000,0.000000,
4.000,ARRIVED,56,3,5,1,4.176,100.513,2.648,1.000,0.000000,
4.000,ARRIVED,57,3,10,13,5.547,28.046,3.877,1.000,0.000000,
4.000,ARRIVED,58,4,2,12,3.563,39.639,7.965,1.988,0.000000,
4.000,ARRIVED,59,4,7,10,8.911,33.238,3.458,1.000,0.000000,
4.000,ARRIVED,60,4,3,1,8.485,42.895,2.887,1.000,0.000000,
4.000,ARRIVED,61,4,3,15,2.392,25.322,3.980,1.000,0.000000,
5.000,ARRIVED,62,0,3,17,1.622,81.235,3.826,1.000,0.000000,
5.000,ARRIVED,63,0,8,12,2.896,26.012,4.779,1.000,0.000000,
5.000,ARRIVED,64,1,2,14,1.845,34.903,5.945,1.000,0.000000,
5.000,ARRIVED,65,1,5,15,3.201,69.670,6.968,1.697,0.000000,
5.000,ARRIVED,66,2,5,13,2.570,73.091,7.529,2.991,0.000000,
5.000,ARRIVED,67,3,4,6,5.424,42.993,2.796,2.052,0.000000,
5.000,ARRIVED,68,3,5,18,1.421,94.662,5.762,1.000,0.000000,
5.000,ARRIVED,69,3,1,16,2.955,44.818,7.289,1.990,0.000000,
5.000,ARRIVED,70,3,3,7,9.915,101.973,2.425,1.000,0.000000,
5.000,ARRIVED,71,4,6,14,8.413,82.680,7.326,1.000,0.000000,
5.004,FINISHED,35,0,9,10,9.555,111.042,2.004,1.000,0.000000,
5.004,STARTED,36,0,6,7,5.921,89.473,5.865,1.000,0.000000,observed_rate=2.000
6.000,ARRIVED,72,0,10,18,5.709,62.660,4.264,1.000,0.000000,
6.000,ARRIVED,73,0,8,20,1.773,39.621,7.491,2.419,0.000000,
6.000,ARRIVED,74,1,7,7,8.266,97.761,2.279,1.000,0.000000,
6.000,ARRIVED,75,1,8,13,5.703,87.923,4.692,2.142,0.000000,
6.000,ARRIVED,76,3,10,2,2.851,92.762,5.563,1.000,0.000000,
6.000,ARRIVED,77,4,7,6,7.608,109.971,7.306,2.319,0.000000,
6.000,ARRIVED,78,4,4,1,7.225,88.661,5.090,1.700,0.000000,
6.009,FINISHED,1,1,7,9,2.377,25.309,6.009,1.000,0.000000,
6.009,STARTED,12,1,6,6,2.477,42.260,4.662,2.978,0.000000,observed_rate=2.000
6.332,FINISHED,6,3,8,2,5.752,67.520,6.332,1.000,0.000000,
6.332,STARTED,7,3,4,4,5.176,57.294,4.627,1.000,0.000000,observed_rate=1.000
7.000,ARRIVED,79,1,4,8,8.553,66.880,7.363,2.456,0.000000,
7.000,ARRIVED,80,1,7,8,5.417,114.361,2.993,1.000,0.000000,
7.000,ARRIVED,81,1,7,17,8.155,50.175,3.676,1.000,0.000000,
7.000,ARRIVED,82,4,5,19,2.844,48.846,2.382,1.000,0.000000,
7.000,ARRIVED,83,4,6,5,9.179,102.788,5.359,1.000,0.000000,
7.000,ARRIVED,84,4,5,4,7.221,98.309,5.982,1.000,0.000000,
8.000,ARRIVED,85,2,8,16,5.086,76.537,5.857,1.562,0.000000,
8.000,ARRIVED,86,2,7,12,5.992,112.076,7.212,1.000,0.000000,
8.000,ARRIVED,87,3,2,8,3.264,76.819,4.676,1.000,0.000000,
8.000,ARRIVED,88,3,10,11,4.859,126.313,2.572,2.707,0.000000,
8.000,ARRIVED,89,3,7,17,8.024,114.193,7.948,2.081,0.000000,
8.000,ARRIVED,90,4,10,14,2.139,39.594,4.100,1.000,0.000000,
8.000,ARRIVED,91,4,3,15,5.020,116.699,6.959,1.000,0.000000,
8.769,FINISHED,5,2,6,12,7.254,99.617,5.240,1.000,0.000000,
8.769,STARTED,14,2,7,9,5.026,99.590,7.047,1.000,0.000000,observed_rate=2.000
9.000,ARRIVED,92,2,5,15,2.704,54.792,6.825,1.000,0.000000,
9.000,ARRIVED,93,3,2,12,5.896,70.196,3.088,2.447,0.000000,
9.000,ARRIVED,94,3,6,16,8.972,76.204,6.898,1.000,0.000000,
9.000,ARRIVED,95,4,9,9,3.121,82.408,5.189,2.351,0.000000,
9.000,ARRIVED,96,4,8,2,1.707,82.779,3.294,1.000,0.000000,
9.000,ARRIVED,97,4,3,7,1.753,84.269,4.471,1.000,0.000000,
9.634,FINISHED,8,4,4,12,4.507,50.627,4.547,2.119,0.000000,
9.634,STARTED,11,4,7,14,2.405,51.413,2.440,1.688,0.000000,observed_rate=3.000
9.634,OFFLOADED,20,4,10,8,7.243,75.387,6.188,1.000,0.000000,observed_rate=3.000;rough_score=0.000000;destination_node=-1;destination_policy=DROP
9.634,OFFLOADED,21,4,3,14,6.645,67.767,3.989,1.837,0.000000,observed_rate=3.000;rough_score=0.000000;destination_node=-1;destination_policy=DROP
9.634,OFFLOADED,22,4,7,17,1.632,83.323,5.038,1.000,0.000000,observed_rate=3.000;rough_score=0.000000;destination_node=-1;destination_policy=DROP
9.634,OFFLOADED,23,4,5,18,9.229,81.091,6.985,1.000,0.000000,observed_rate=3.000;rough_score=0.000000;destination_node=-1;destination_policy=DROP
9.634,OFFLOADED,32,4,8,10,6.463,41.239,3.908,1.000,0.000000,observed_rate=3.000;rough_score=0.000000;destination_node=-1;destination_policy=DROP
10.000,ARRIVED,98,0,7,10,1.935,34.095,6.969,1.000,0.000000,
10.000,ARRIVED,99,1,9,16,1.004,89.345,7.736,1.000,0.000000,
10.000,ARRIVED,100,1,5,16,7.699,69.615,3.726,1.000,0.000000,
10.000,ARRIVED,101,2,2,7,5.456,113.854,6.034,1.000,0.000000,
10.000,ARRIVED,102,3,5,2,5.227,62.007,6.879,1.000,0.000000,
10.000,ARRIVED,103,3,8,6,7.357,97.388,6.161,1.599,0.000000,
10.000,ARRIVED,104,3,6,8,7.325,51.578,7.014,1.000,0.000000,
10.000,ARRIVED,105,3,8,7,2.542,84.202,4.344,1.673,0.000000,
10.000,ARRIVED,106,4,3,7,1.203,89.427,3.435,1.000,0.000000,
10.000,ARRIVED,107,4,10,12,3.826,39.328,4.836,2.109,0.000000,
10.000,ARRIVED,108,4,1,18,1.340,62.484,2.611,1.000,0.000000,
10.000,ARRIVED,109,4,6,11,1.151,49.662,7.040,1.000,0.000000,
10.000,ARRIVED,110,4,1,1,8.463,111.697,5.156,1.000,0.000000,
10.869,FINISHED,36,0,6,7,5.921,89.473,5.865,1.000,0.000000,
10.869,STARTED,52,0,7,6,6.631,56.102,5.536,1.000,0.000000,observed_rate=1.000
10.959,FINISHED,7,3,4,4,5.176,57.294,4.627,1.000,0.000000,
10.959,STARTED,16,3,7,2,4.796,56.708,2.196,1.000,0.000000,observed_rate=4.000
11.000,ARRIVED,111,0,5,14,3.584,84.575,2.169,1.852,0.000000,
11.000,ARRIVED,112,2,7,15,5.486,54.013,7.611,1.000,0.000000,
11.000,ARRIVED,113,2,3,17,6.271,122.550,5.028,1.742,0.000000,
11.000,ARRIVED,114,2,1,3,7.725,66.884,7.694,2.865,0.000000,
11.000,ARRIVED,115,3,10,5,1.498,43.418,5.333,1.000,0.000000,
11.000,ARRIVED,116,3,2,7,6.476,67.488,7.889,1.000,0.000000,
11.000,ARRIVED,117,3,10,8,8.634,39.823,4.639,2.424,0.000000,
11.000,ARRIVED,118,3,8,4,3.666,41.699,5.107,1.000,0.000000,
11.000,ARRIVED,119,3,9,20,3.944,103.275,5.676,1.000,0.000000,
11.000,ARRIVED,120,4,4,4,7.185,103.935,3.752,1.000,0.000000,
11.000,ARRIVED,121,4,9,11,3.051,109.807,3.869,1.000,0.000000,
11.000,ARRIVED,122,4,3,7,5.270,123.708,5.302,1.000,0.000000,
12.000,ARRIVED,123,1,4,19,2.074,41.877,3.926,1.000,0.000000,
12.000,ARRIVED,124,2,9,9,6.907,94.367,7.299,1.000,0.000000,
12.000,ARRIVED,125,2,6,4,3.387,32.717,4.139,1.000,0.000000,
12.000,ARRIVED,126,2,8,11,7.067,54.199,2.372,1.000,0.000000,
12.000,ARRIVED,127,3,3,2,9.989,106.423,6.349,1.000,0.000000,
12.000,ARRIVED,128,3,7,11,8.557,58.523,7.072,1.000,0.000000,
12.000,ARRIVED,129,3,5,4,2.854,72.559,2.353,1.000,0.000000,
12.000,ARRIVED,130,3,9,4,4.683,61.915,7.586,1.000,0.000000,
12.000,ARRIVED,131,3,10,11,9.844,91.419,6.422,1.000,0.000000,
12.000,ARRIVED,132,3,5,9,4.903,127.114,3.082,1.000,0.000000,
12.000,ARRIVED,133,3,5,17,2.506,44.572,2.211,1.000,0.000000,
12.000,ARRIVED,134,4,6,16,7.001,126.718,3.737,1.000,0.000000,
12.000,ARRIVED,135,4,10,9,9.594,110.799,3.834,1.000,0.000000,
13.000,ARRIVED,136,1,7,7,8.575,123.792,7.357,2.604,0.000000,
13.000,ARRIVED,137,3,3,9,3.149,129.883,7.140,2.992,0.000000,
13.000,ARRIVED,138,3,9,7,2.787,124.197,7.854,1.000,0.000000,
13.000,ARRIVED,139,4,2,19,2.337,48.150,3.748,1.000,0.000000,
13.000,ARRIVED,140,4,6,5,4.297,73.066,5.098,1.000,0.000000,
13.000,ARRIVED,141,4,2,15,3.085,120.030,6.451,1.000,0.000000,
13.156,FINISHED,16,3,7,2,4.796,56.708,2.196,1.000,0.000000,
13.156,STARTED,17,3,3,12,5.913,86.693,4.405,1.000,0.000000,observed_rate=2.000
13.753,FINISHED,11,4,7,14,2.405,51.413,2.440,1.688,0.000000,
13.753,STARTED,33,4,7,6,2.439,68.144,3.802,1.000,0.000000,observed_rate=3.000
14.000,ARRIVED,142,0,5,12,3.346,83.508,5.308,1.000,0.000000,
14.000,ARRIVED,143,1,9,12,9.513,100.524,3.708,1.890,0.000000,
14.000,ARRIVED,144,1,1,18,2.128,95.611,3.680,1.000,0.000000,
14.000,ARRIVED,145,2,8,4,6.545,45.556,4.201,1.000,0.000000,
14.000,ARRIVED,146,3,3,5,9.089,90.242,5.156,1.000,0.000000,
14.000,ARRIVED,147,3,6,13,2.479,55.258,4.906,1.000,0.000000,
