time,event,task_id,node_id,priority,steps,complexity,deadline,base_execution_time,delay_multiplier,rough_score,details
0.000,ARRIVED,1,0,2,10,2.068,71.914,2.869,1.000,0.000000,
0.000,ARRIVED,2,0,4,8,1.759,107.955,7.992,1.000,0.000000,
0.000,STARTED,1,0,2,10,2.068,71.914,2.869,1.000,0.000000,observed_rate=2.000
0.000,OFFLOADED,2,0,4,8,1.759,107.955,7.992,1.000,0.000000,trigger=PROACTIVE;observed_rate=2.000;smoothed_rate=2.000;predicted_queue=19.476;deadline_risk=false;decision_score=0.000000;offload_count=1;destination_node=1;destination_policy=LEAST_QUEUE
0.000,RECEIVED_OFFLOAD,2,1,4,8,1.759,107.955,7.992,1.000,0.000000,source_node=0;rough_score=0.000000
0.000,STARTED,2,1,4,8,1.759,107.955,7.992,1.000,0.000000,observed_rate=0.000
0.000,ARRIVED,3,1,7,9,9.737,43.942,2.131,2.102,0.000000,
0.000,ARRIVED,4,1,8,16,4.710,80.975,3.290,2.132,0.000000,
0.000,OFFLOADED,3,1,7,9,9.737,43.942,2.131,2.102,0.000000,trigger=PROACTIVE;observed_rate=2.000;smoothed_rate=2.000;predicted_queue=20.476;deadline_risk=false;decision_score=0.000000;offload_count=1;destination_node=0;destination_policy=LEAST_QUEUE
0.000,RECEIVED_OFFLOAD,3,0,7,9,9.737,43.942,2.131,2.102,0.000000,source_node=1;rough_score=0.000000
0.000,ARRIVED,5,2,5,8,2.204,46.679,6.358,1.000,0.000000,
0.000,ARRIVED,6,2,4,9,2.221,30.964,4.002,1.000,0.000000,
0.000,STARTED,5,2,5,8,2.204,46.679,6.358,1.000,0.000000,observed_rate=2.000
0.000,ARRIVED,7,3,4,5,6.763,28.911,6.360,1.000,0.000000,
0.000,ARRIVED,8,3,7,13,3.624,39.866,3.549,2.610,0.000000,
0.000,ARRIVED,9,3,5,12,7.229,114.035,5.834,1.000,0.000000,
0.000,ARRIVED,10,3,10,1,9.272,68.573,6.840,1.622,0.000000,
0.000,ARRIVED,11,3,7,20,1.117,61.899,5.923,1.000,0.000000,
0.000,STARTED,7,3,4,5,6.763,28.911,6.360,1.000,0.000000,observed_rate=5.000
