time,node_id,observed_arrival_rate,smoothed_arrival_rate,waiting_queue_size,idle,predicted_queue_size,proactive_queue_threshold,proactive_risk
0.000,0,0.000,0.000,0,true,0.000,9.600,false
0.000,1,3.000,3.000,1,false,30.476,16.800,true
0.000,2,3.000,3.000,1,false,30.476,25.200,true
0.000,3,3.000,3.000,2,false,30.476,36.000,false
0.000,4,3.000,3.000,2,false,30.476,48.000,false
1.000,0,1.000,0.300,2,false,3.476,9.600,false
1.000,1,1.000,2.400,2,false,24.476,16.800,true
1.000,2,3.000,3.000,4,false,32.476,25.200,true
1.000,3,2.000,2.700,4,false,29.476,36.000,false
1.000,4,5.000,3.600,7,false,41.476,48.000,false
2.000,0,0.000,0.210,2,false,2.576,9.600,false
2.000,1,3.000,2.580,5,false,29.276,16.800,true
2.000,2,2.000,2.700,6,false,31.476,25.200,true
2.000,3,3.000,2.790,7,false,33.376,36.000,false
2.000,4,5.000,4.020,12,false,50.676,48.000,false
3.000,0,1.000,0.447,3,false,5.946,9.600,false
3.000,1,1.000,2.106,6,false,25.536,16.800,true
3.000,2,3.000,2.790,9,false,35.376,25.200,true
3.000,3,2.000,2.553,9,false,33.006,36.000,false
3.000,4,0.000,2.814,12,false,38.616,48.000,false
4.000,0,2.000,0.913,5,false,12.605,9.600,false
4.000,1,3.000,2.374,9,false,31.218,16.800,true
4.000,2,2.000,2.553,11,false,35.006,25.200,true
4.000,3,2.000,2.387,11,false,33.347,36.000,false
4.000,4,10.000,4.970,13,false,70.174,48.000,true
5.000,0,0.000,0.639,7,false,11.866,9.600,false
5.000,1,0.000,1.662,12,false,27.096,16.800,false
5.000,2,5.000,3.287,17,false,48.347,25.200,true
5.000,3,4.000,2.871,16,false,43.186,36.000,false
5.000,4,4.000,4.679,17,false,62.265,48.000,false
6.000,0,0.000,0.447,7,false,9.949,9.600,false
6.000,1,0.000,1.163,12,false,22.110,16.800,false
6.000,2,1.000,2.601,18,false,42.486,25.200,true
6.000,3,3.000,2.910,19,false,46.573,36.000,false
6.000,4,1.000,3.575,17,false,51.228,48.000,false
7.000,0,2.000,0.913,9,false,16.607,9.600,false
7.000,1,2.000,1.414,14,false,26.620,16.800,false
7.000,2,2.000,2.421,20,false,42.683,25.200,false
7.000,3,2.000,2.637,21,false,45.844,36.000,false
7.000,4,2.000,3.103,19,false,48.503,48.000,false
8.000,0,1.000,0.939,10,false,17.868,9.600,false
8.000,1,1.000,1.290,14,false,25.377,16.800,false
8.000,2,3.000,2.594,23,false,47.421,25.200,true
8.000,3,2.000,2.446,23,false,45.934,36.000,false
8.000,4,5.000,3.672,24,false,59.195,48.000,false
9.000,0,1.000,0.957,11,false,19.051,9.600,false
9.000,1,2.000,1.503,16,false,29.507,16.800,false
9.000,2,4.000,3.016,27,false,55.638,25.200,true
9.000,3,2.000,2.312,25,false,46.596,36.000,false
9.000,4,4.000,3.770,28,false,64.179,48.000,false
10.000,0,0.000,0.670,11,false,16.178,9.600,false
10.000,1,2.000,1.652,18,false,32.997,16.800,false
10.000,2,1.000,2.411,28,false,50.589,25.200,false
10.000,3,2.000,2.218,27,false,47.660,36.000,false
10.000,4,5.000,4.139,33,false,72.868,48.000,false
11.000,0,2.000,1.069,13,false,22.168,9.600,true
11.000,1,3.000,2.056,21,false,40.041,16.800,true
11.000,2,4.000,2.888,32,false,59.355,25.200,true
11.000,3,8.000,3.953,25,false,73.005,36.000,true
11.000,4,3.000,3.797,35,false,71.451,48.000,false
12.000,0,1.000,1.048,23,false,31.960,9.600,true
12.000,1,2.000,2.040,24,false,42.872,16.800,true
12.000,2,1.000,2.322,33,false,54.692,25.200,false
12.000,3,6.000,4.567,31,false,75.146,36.000,true
12.000,4,6.000,4.458,41,false,84.058,48.000,false
13.000,0,2.000,1.334,25,false,36.815,9.600,true
13.000,1,0.000,1.428,24,false,36.753,16.800,false
13.000,2,3.000,2.525,36,false,59.727,25.200,true
13.000,3,1.000,3.497,32,false,65.445,36.000,false
13.000,4,4.000,4.321,45,false,86.684,48.000,false
14.000,0,2.000,1.534,27,false,40.813,9.600,true
14.000,1,1.000,1.299,25,false,36.470,16.800,false
14.000,2,1.000,2.068,37,false,56.152,25.200,false
14.000,3,5.000,3.948,36,false,73.955,36.000,true
14.000,4,9.000,5.725,53,false,108.721,48.000,true
15.000,0,0.000,1.074,27,false,36.212,9.600,true
15.000,1,2.000,1.510,27,false,40.572,16.800,false
15.000,2,3.000,2.347,40,false,61.949,25.200,false
15.000,3,3.000,3.663,39,false,74.111,36.000,true
15.000,4,7.000,6.107,60,false,119.548,48.000,true
16.000,0,2.000,1.352,29,false,40.991,9.600,true
16.000,1,2.000,1.657,29,false,44.043,16.800,false
16.000,2,1.000,1.943,41,false,58.907,25.200,false
16.000,3,1.000,2.864,40,false,67.121,36.000,false
16.000,4,3.000,5.175,63,false,113.226,48.000,true
17.000,0,0.000,0.946,29,false,36.937,9.600,false
17.000,1,2.000,1.760,31,false,47.073,16.800,true
17.000,2,2.000,1.960,42,false,60.078,25.200,false
17.000,3,1.000,2.305,41,false,62.527,36.000,false
17.000,4,4.000,4.823,67,false,113.701,48.000,true
18.000,0,0.000,0.662,29,false,34.099,9.600,false
18.000,1,3.000,2.132,34,false,53.794,16.800,true
18.000,2,2.000,1.972,44,false,62.197,25.200,false
18.000,3,1.000,1.914,42,false,59.612,36.000,false
18.000,4,8.000,5.776,74,false,130.234,48.000,true
19.000,0,1.000,0.764,30,false,36.112,9.600,false
19.000,1,3.000,2.392,37,false,59.399,16.800,true
19.000,2,3.000,2.280,47,false,68.281,25.200,false
19.000,3,7.000,3.440,49,false,81.871,36.000,false
19.000,4,6.000,5.843,80,false,136.906,48.000,true
20.000,0,3.000,1.435,32,false,44.821,9.600,true
20.000,1,1.000,1.975,38,false,56.222,16.800,true
20.000,2,3.000,2.496,49,false,72.440,25.200,false
20.000,3,6.000,4.208,55,false,95.553,36.000,true
20.000,4,5.000,5.590,85,false,139.377,48.000,true
21.000,0,1.000,1.304,33,false,44.518,9.600,true
21.000,1,1.000,1.682,39,false,54.298,16.800,true
21.000,2,4.000,2.947,53,false,80.951,25.200,true
21.000,3,2.000,3.545,56,false,89.930,36.000,false
21.000,4,2.000,4.513,87,false,130.607,48.000,false
22.000,0,1.000,1.213,34,false,44.605,9.600,true
22.000,1,1.000,1.478,39,false,52.252,16.800,false
22.000,2,5.000,3.563,57,false,91.108,25.200,true
22.000,3,1.000,2.782,57,false,83.294,36.000,false
22.000,4,3.000,4.059,90,false,129.068,48.000,false
23.000,0,0.000,0.849,34,false,40.967,9.600,false
23.000,1,3.000,1.934,42,false,59.819,16.800,true
23.000,2,2.000,3.094,59,false,88.419,25.200,true
23.000,3,1.000,2.247,58,false,78.948,36.000,false
23.000,4,3.000,3.741,92,false,127.890,48.000,false
24.000,0,1.000,0.894,35,false,42.419,9.600,false
24.000,1,1.000,1.654,43,false,58.016,16.800,false
24.000,2,3.000,3.066,62,false,91.136,25.200,true
24.000,3,2.000,2.173,60,false,80.207,36.000,false
24.000,4,2.000,3.219,94,false,124.666,48.000,false
25.000,0,0.000,0.626,35,false,39.736,9.600,false
25.000,1,0.000,1.158,43,false,53.054,16.800,false
25.000,2,4.000,3.346,66,false,97.938,25.200,true
25.000,3,4.000,2.721,64,false,89.688,36.000,false
25.000,4,1.000,2.553,95,false,119.009,48.000,false
26.000,0,1.000,0.738,35,false,40.858,9.600,false
26.000,1,4.000,2.010,47,false,65.581,16.800,true
26.000,2,3.000,3.242,68,false,98.899,25.200,true
26.000,3,3.000,2.805,67,false,93.524,36.000,false
26.000,4,3.000,2.687,98,false,123.349,48.000,false
27.000,0,1.000,0.817,36,false,42.644,9.600,false
27.000,1,1.000,1.707,47,false,62.549,16.800,true
27.000,2,1.000,2.570,69,false,93.172,25.200,true
27.000,3,2.000,2.563,69,false,93.110,36.000,false
27.000,4,4.000,3.081,101,false,130.287,48.000,false
28.000,0,0.000,0.572,36,false,40.193,9.600,false
28.000,1,0.000,1.195,47,false,57.427,16.800,false
28.000,2,3.000,2.699,72,false,97.464,25.200,true
28.000,3,9.000,4.494,78,false,121.420,36.000,true
28.000,4,7.000,4.257,108,false,149.044,48.000,false
29.000,0,1.000,0.700,37,false,42.478,9.600,false
29.000,1,2.000,1.437,49,false,61.842,16.800,false
29.000,2,2.000,2.489,74,false,97.367,25.200,false
29.000,3,4.000,4.346,82,false,123.937,36.000,true
29.000,4,0.000,2.980,108,false,136.274,48.000,false
30.000,0,1.000,0.790,38,false,44.378,9.600,false
30.000,1,1.000,1.306,50,false,61.532,16.800,false
30.000,2,4.000,2.942,78,false,105.900,25.200,true
30.000,3,2.000,3.642,84,false,118.899,36.000,true
30.000,4,3.000,2.986,111,false,139.334,48.000,false
31.000,0,0.000,0.553,38,false,42.007,9.600,false
31.000,1,0.000,0.914,50,false,57.615,16.800,false
31.000,2,1.000,2.360,79,false,101.073,25.200,false
31.000,3,4.000,3.750,88,false,123.972,36.000,true
31.000,4,3.000,2.990,114,false,142.377,48.000,false
32.000,0,1.000,0.687,39,false,44.348,9.600,false
32.000,1,0.000,0.640,50,false,54.874,16.800,false
32.000,2,2.000,2.252,81,false,101.994,25.200,false
32.000,3,5.000,4.125,93,false,132.723,36.000,true
32.000,4,3.000,2.993,116,false,144.407,48.000,false
33.000,0,1.000,0.781,40,false,46.286,9.600,false
33.000,1,2.000,1.048,52,false,60.954,16.800,false
33.000,2,2.000,2.176,83,false,103.239,25.200,false
33.000,3,6.000,4.687,99,false,144.349,36.000,true
33.000,4,4.000,3.295,120,false,151.428,48.000,false
34.000,0,1.000,0.847,40,false,46.943,9.600,false
34.000,1,2.000,1.333,54,false,65.811,16.800,false
34.000,2,3.000,2.423,86,false,108.710,25.200,false
34.000,3,4.000,4.481,103,false,146.287,36.000,true
34.000,4,5.000,3.807,125,false,161.542,48.000,false
35.000,0,1.000,0.893,41,false,48.403,9.600,false
35.000,1,3.000,1.833,56,false,72.811,16.800,true
35.000,2,1.000,1.996,87,false,105.440,25.200,false
35.000,3,5.000,4.637,108,false,152.844,36.000,true
35.000,4,4.000,3.865,129,false,166.122,48.000,false
36.000,0,0.000,0.625,41,false,45.725,9.600,false
36.000,1,3.000,2.183,59,false,79.310,16.800,true
36.000,2,1.000,1.697,88,false,103.451,25.200,false
36.000,3,4.000,4.446,112,false,154.934,36.000,true
