time,event,task_id,node_id,priority,steps,complexity,deadline,base_execution_time,delay_multiplier,rough_score,details
0.000,ARRIVED,1,0,1,12,9.247,107.691,6.661,1.000,0.000000,
0.000,STARTED,1,0,1,12,9.247,107.691,6.661,1.000,0.000000,observed_rate=1.000
0.000,ARRIVED,2,1,5,6,9.549,114.299,5.708,1.000,0.000000,
0.000,STARTED,2,1,5,6,9.549,114.299,5.708,1.000,0.000000,observed_rate=1.000
0.000,ARRIVED,3,2,8,12,8.982,78.609,3.219,1.000,0.000000,
0.000,STARTED,3,2,8,12,8.982,78.609,3.219,1.000,0.000000,observed_rate=1.000
0.000,ARRIVED,4,4,1,5,8.548,67.271,5.150,1.000,0.000000,
0.000,ARRIVED,5,4,9,7,5.030,75.805,3.622,2.331,0.000000,
0.000,STARTED,4,4,1,5,8.548,67.271,5.150,1.000,0.000000,observed_rate=2.000
1.000,ARRIVED,6,0,1,19,7.383,65.759,4.905,2.904,0.000000,
1.000,ARRIVED,7,2,10,1,2.566,115.033,3.287,1.000,0.000000,
1.000,ARRIVED,8,2,2,4,2.322,106.918,4.417,1.000,0.000000,
1.000,ARRIVED,9,2,2,12,6.687,63.947,3.206,1.000,0.000000,
1.000,ARRIVED,10,2,8,15,9.340,42.863,7.666,1.000,0.000000,
1.000,ARRIVED,11,3,7,14,1.230,74.031,5.909,1.000,0.000000,
1.000,ARRIVED,12,3,5,12,5.683,47.913,4.634,1.000,0.000000,
1.000,ARRIVED,13,3,4,4,8.506,93.950,4.304,1.000,0.000000,
1.000,ARRIVED,14,3,10,15,4.084,71.284,2.508,1.000,0.000000,
1.000,STARTED,11,3,7,14,1.230,74.031,5.909,1.000,0.000000,observed_rate=4.000
1.000,ARRIVED,15,4,4,16,1.557,94.989,6.835,1.000,0.000000,
1.000,ARRIVED,16,4,1,15,8.837,94.904,6.724,1.851,0.000000,
1.000,ARRIVED,17,4,7,9,2.814,89.361,3.082,1.000,0.000000,
1.000,ARRIVED,18,4,6,8,1.211,47.265,2.199,1.000,0.000000,
2.000,ARRIVED,19,1,1,18,4.588,95.913,4.488,1.000,0.000000,
2.000,ARRIVED,20,1,2,10,4.539,110.660,3.339,2.815,0.000000,
2.000,ARRIVED,21,1,4,1,3.503,74.661,2.559,1.000,0.000000,
2.000,ARRIVED,22,2,5,1,7.964,43.531,5.121,2.089,0.000000,
2.000,ARRIVED,23,3,7,8,9.389,103.971,6.233,1.000,0.000000,
2.000,ARRIVED,24,4,2,10,6.180,83.098,4.370,2.125,0.000000,
2.000,ARRIVED,25,4,7,16,4.958,68.725,3.298,1.000,0.000000,
2.000,ARRIVED,26,4,6,16,7.664,79.247,7.843,2.932,0.000000,
2.000,ARRIVED,27,4,3,15,5.370,35.783,6.018,1.000,0.000000,
2.000,ARRIVED,28,4,7,4,5.934,77.904,2.450,2.516,0.000000,
2.000,ARRIVED,29,4,6,13,2.069,61.274,7.096,1.000,0.000000,
3.000,ARRIVED,30,0,5,3,7.130,42.841,6.558,1.000,0.000000,
3.000,ARRIVED,31,2,5,11,2.309,77.142,4.981,1.000,0.000000,
3.000,ARRIVED,32,2,7,6,2.856,39.014,2.306,1.921,0.000000,
3.000,ARRIVED,33,2,5,2,1.900,105.563,6.575,1.000,0.000000,
3.000,ARRIVED,34,2,10,9,7.739,98.285,4.299,1.803,0.000000,
3.000,ARRIVED,35,4,1,5,2.332,56.946,4.988,1.000,0.000000,
3.219,FINISHED,3,2,8,12,8.982,78.609,3.219,1.000,0.000000,
3.219,STARTED,7,2,10,1,2.566,115.033,3.287,1.000,0.000000,observed_rate=4.000
4.000,ARRIVED,36,1,4,11,3.816,52.737,2.227,1.806,0.000000,
4.000,ARRIVED,37,1,5,12,1.026,26.558,4.695,1.561,0.000000,
4.000,ARRIVED,38,1,5,7,6.625,60.960,3.267,1.000,0.000000,
4.000,ARRIVED,39,2,3,17,7.392,102.977,7.017,1.000,0.000000,
4.000,ARRIVED,40,2,1,2,8.269,85.618,2.075,1.000,0.000000,
4.000,ARRIVED,41,2,10,10,7.224,104.508,5.401,1.000,0.000000,
4.000,ARRIVED,42,2,8,8,4.793,57.720,2.618,1.000,0.000000,
4.000,ARRIVED,43,2,1,9,8.517,57.866,4.568,1.000,0.000000,
4.000,ARRIVED,44,2,2,2,4.817,121.139,3.652,1.000,0.000000,
4.000,ARRIVED,45,2,9,13,6.708,64.013,4.800,1.000,0.000000,
4.000,ARRIVED,46,3,8,8,7.358,98.960,7.318,1.000,0.000000,
4.000,ARRIVED,47,3,7,3,5.681,89.147,3.855,1.000,0.000000,
4.000,ARRIVED,48,3,9,11,5.998,99.398,3.461,2.139,0.000000,
5.000,ARRIVED,49,0,3,8,8.584,70.508,2.456,1.000,0.000000,
5.000,ARRIVED,50,1,9,20,1.670,54.940,2.251,1.000,0.000000,
5.000,ARRIVED,51,1,10,8,7.364,96.105,2.001,2.179,0.000000,
5.000,ARRIVED,52,2,3,2,6.348,99.921,4.442,1.000,0.000000,
5.000,ARRIVED,53,2,1,2,2.603,44.357,7.693,1.000,0.000000,
5.000,ARRIVED,54,2,6,4,3.097,76.530,5.293,1.000,0.000000,
5.000,ARRIVED,55,2,10,14,6.791,66.932,5.762,1.000,0.000000,
5.000,ARRIVED,56,3,2,15,2.677,69.012,5.830,1.000,0.000000,
5.000,ARRIVED,57,3,7,9,2.759,45.296,5.680,1.000,0.000000,
5.000,ARRIVED,58,3,9,14,8.359,27.615,3.530,2.007,0.000000,
5.000,ARRIVED,59,4,7,12,6.590,68.758,3.455,1.000,0.000000,
5.000,ARRIVED,60,4,1,17,2.330,81.856,5.903,1.000,0.000000,
5.000,ARRIVED,61,4,2,6,8.307,67.723,6.982,1.000,0.000000,
5.000,ARRIVED,62,4,5,2,9.235,75.003,2.052,1.000,0.000000,
5.150,FINISHED,4,4,1,5,8.548,67.271,5.150,1.000,0.000000,
5.150,STARTED,5,4,9,7,5.030,75.805,3.622,2.331,0.000000,observed_rate=4.000
5.708,FINISHED,2,1,5,6,9.549,114.299,5.708,1.000,0.000000,
5.708,STARTED,19,1,1,18,4.588,95.913,4.488,1.000,0.000000,observed_rate=2.000
6.000,ARRIVED,63,0,4,1,4.683,99.676,7.331,1.000,0.000000,
6.000,ARRIVED,64,2,2,2,3.820,39.239,2.966,1.000,0.000000,
6.000,ARRIVED,65,2,6,3,4.291,37.694,7.211,1.000,0.000000,
6.000,ARRIVED,66,2,6,1,3.027,63.777,4.005,1.000,0.000000,
6.000,ARRIVED,67,3,4,18,1.717,62.956,6.488,1.000,0.000000,
6.000,ARRIVED,68,3,6,12,6.495,34.568,4.096,1.000,0.000000,
6.000,ARRIVED,69,4,5,20,9.131,67.766,2.444,1.000,0.000000,
6.000,ARRIVED,70,4,7,10,3.515,115.014,5.514,1.000,0.000000,
6.000,ARRIVED,71,4,2,7,2.496,123.092,4.393,1.000,0.000000,
