scenario,policy,decision_mode,destination_policy,threshold_mode,iteration,generated,completed,delayed,offloaded,received_offloaded,completed_offloaded,proactive_trigger_events,reactive_trigger_events,completed_deadline_misses,total_waiting_tasks,queue_imbalance,max_offloads_per_event,offload_fraction,high_arrival_rate_threshold,threshold_multiplier,completion_rate,offload_rate,offload_per_delayed,deadline_miss_rate,mean_rough_score,mean_actual_execution_time
selector_ablation_ahp_rough,AHP_ROUGH,PROACTIVE,LEAST_QUEUE,ADAPTIVE_RATE,38,6749,482,108,653,653,83,60,7,426,6262,1477,10.0,0.4,3.0,1.2,0.07141798785005186,0.09675507482590014,6.046296296296297,0.8838174273858921,1.7785600428790198,6.196395075975359
selector_ablation_ahp_rough,AHP_ROUGH,PROACTIVE,LEAST_QUEUE,ADAPTIVE_RATE,39,6911,468,109,663,663,82,65,3,398,6438,1523,10.0,0.4,3.0,1.2,0.06771813051656779,0.09593401823180436,6.08256880733945,0.8504273504273504,1.7840152609351434,6.374471295983087
selector_ablation_ahp_rough,AHP_ROUGH,PROACTIVE,LEAST_QUEUE,ADAPTIVE_RATE,40,6858,441,127,619,619,69,61,3,382,6412,1462,10.0,0.4,3.0,1.2,0.06430446194225722,0.09025955088947214,4.874015748031496,0.8662131519274376,1.7823285525040387,6.7813137421524665
selector_ablation_ahp_rough,AHP_ROUGH,PROACTIVE,LEAST_QUEUE,ADAPTIVE_RATE,41,6797,478,114,621,621,73,57,8,412,6314,1480,10.0,0.4,3.0,1.2,0.07032514344563778,0.09136383698690599,5.447368421052632,0.8619246861924686,1.7888820257648952,6.275124467908903
selector_ablation_ahp_rough,AHP_ROUGH,PROACTIVE,LEAST_QUEUE,ADAPTIVE_RATE,42,6823,453,118,645,645,76,62,4,398,6365,1426,10.0,0.4,3.0,1.2,0.06639308222189652,0.09453319654111095,5.466101694915254,0.8785871964679912,1.7903158015503875,6.600988847161572
selector_ablation_ahp_rough,AHP_ROUGH,PROACTIVE,LEAST_QUEUE,ADAPTIVE_RATE,43,6818,453,108,633,633,73,57,8,385,6360,1470,10.0,0.4,3.0,1.2,0.06644177178058082,0.09284247579935465,5.861111111111111,0.8498896247240618,1.7790213633491312,6.579787266375545
selector_ablation_ahp_rough,AHP_ROUGH,PROACTIVE,LEAST_QUEUE,ADAPTIVE_RATE,44,6844,454,109,645,645,75,62,5,388,6385,1504,10.0,0.4,3.0,1.2,0.0663354763296318,0.09424313267095266,5.91743119266055,0.8546255506607929,1.7800933519379845,6.563238464052288
selector_ablation_ahp_rough,AHP_ROUGH,PROACTIVE,LEAST_QUEUE,ADAPTIVE_RATE,45,6617,440,130,606,606,76,57,6,383,6172,1437,10.0,0.4,3.0,1.2,0.06649539066042014,0.09158228804594228,4.661538461538462,0.8704545454545455,1.7875861600660068,6.784485253932584
selector_ablation_ahp_rough,AHP_ROUGH,PROACTIVE,LEAST_QUEUE,ADAPTIVE_RATE,46,6788,439,128,623,623,64,61,4,379,6344,1528,10.0,0.4,3.0,1.2,0.06467295226870949,0.0917796110783736,4.8671875,0.8633257403189066,1.786219444622793,6.816714245495496
selector_ablation_ahp_rough,AHP_ROUGH,PROACTIVE,LEAST_QUEUE,ADAPTIVE_RATE,47,6832,460,105,614,614,61,61,4,397,6367,1464,10.0,0.4,3.0,1.2,0.06733021077283373,0.0898711943793911,5.847619047619047,0.8630434782608696,1.7922055439739413,6.488509886021505
selector_ablation_ahp_rough,AHP_ROUGH,PROACTIVE,LEAST_QUEUE,ADAPTIVE_RATE,48,6653,447,119,631,631,67,57,10,399,6201,1548,10.0,0.4,3.0,1.2,0.06718773485645574,0.09484443108372163,5.302521008403361,0.8926174496644296,1.7892866767036448,6.674961415929203
selector_ablation_ahp_rough,AHP_ROUGH,PROACTIVE,LEAST_QUEUE,ADAPTIVE_RATE,49,6656,470,124,626,626,69,62,3,415,6181,1414,10.0,0.4,3.0,1.2,0.07061298076923077,0.09405048076923077,5.048387096774194,0.8829787234042553,1.7888229233226836,6.347553124210527
selector_ablation_ahp_rough,AHP_ROUGH,PROACTIVE,LEAST_QUEUE,ADAPTIVE_RATE,50,6622,474,113,624,624,63,59,6,409,6143,1385,10.0,0.4,3.0,1.2,0.07157958320749018,0.09423135004530353,5.522123893805309,0.8628691983122363,1.7874099551282052,6.336465787056367
selector_ablation_fifo,FIFO,PROACTIVE,LEAST_QUEUE,ADAPTIVE_RATE,1,6706,455,119,655,655,138,59,8,400,6246,1428,10.0,0.4,3.0,1.2,0.06784968684759916,0.09767372502236803,5.504201680672269,0.8791208791208791,0.0,6.547259895652174
selector_ablation_fifo,FIFO,PROACTIVE,LEAST_QUEUE,ADAPTIVE_RATE,2,6792,460,112,627,627,112,59,6,390,6327,1348,10.0,0.4,3.0,1.2,0.06772673733804475,0.09231448763250884,5.598214285714286,0.8478260869565217,0.0,6.500203053763441
selector_ablation_fifo,FIFO,PROACTIVE,LEAST_QUEUE,ADAPTIVE_RATE,3,6847,438,126,641,641,124,60,6,373,6404,1556,10.0,0.4,3.0,1.2,0.06396962173214546,0.09361764276325397,5.087301587301587,0.8515981735159818,0.0,6.857843408577878
