time,event,task_id,node_id,priority,steps,complexity,deadline,base_execution_time,delay_multiplier,rough_score,details
0.000,ARRIVED,1,0,3,8,5.878,28.699,7.106,1.000,0.000000,
0.000,STARTED,1,0,3,8,5.878,28.699,7.106,1.000,0.000000,observed_rate=1.000
0.000,ARRIVED,2,1,9,6,6.237,37.131,2.298,1.557,0.000000,
0.000,STARTED,2,1,9,6,6.237,37.131,2.298,1.557,0.000000,observed_rate=1.000
0.000,ARRIVED,3,2,5,20,5.407,114.341,7.974,1.000,0.000000,
0.000,ARRIVED,4,2,1,9,1.403,92.403,7.752,1.564,0.000000,
0.000,ARRIVED,5,2,8,9,3.180,105.956,5.815,1.000,0.000000,
0.000,ARRIVED,6,2,9,9,3.043,90.443,4.474,1.858,0.000000,
0.000,STARTED,3,2,5,20,5.407,114.341,7.974,1.000,0.000000,observed_rate=4.000
0.000,ARRIVED,7,3,1,16,7.209,59.258,7.801,1.000,0.000000,
0.000,ARRIVED,8,3,8,1,1.150,56.727,3.729,1.000,0.000000,
0.000,ARRIVED,9,3,7,7,9.081,54.209,3.475,2.502,0.000000,
0.000,ARRIVED,10,3,5,13,9.665,40.381,4.228,2.013,0.000000,
0.000,ARRIVED,11,3,1,6,2.861,50.049,5.234,1.000,0.000000,
0.000,ARRIVED,12,3,10,16,8.732,103.817,5.073,1.000,0.000000,
0.000,STARTED,7,3,1,16,7.209,59.258,7.801,1.000,0.000000,observed_rate=6.000
0.000,ARRIVED,13,4,1,11,5.099,99.611,2.593,1.000,0.000000,
0.000,ARRIVED,14,4,6,5,6.857,100.921,3.041,1.000,0.000000,
0.000,STARTED,13,4,1,11,5.099,99.611,2.593,1.000,0.000000,observed_rate=2.000
1.000,ARRIVED,15,0,5,9,5.127,57.714,7.374,1.000,0.000000,
1.000,ARRIVED,16,1,10,6,5.435,87.900,7.110,1.000,0.000000,
1.000,ARRIVED,17,1,9,6,9.547,102.486,7.267,1.000,0.000000,
1.000,ARRIVED,18,1,8,2,2.751,62.042,3.566,1.000,0.000000,
1.000,ARRIVED,19,2,3,20,8.508,79.072,4.951,1.000,0.000000,
1.000,ARRIVED,20,3,7,6,1.137,102.119,3.356,1.000,0.000000,
1.000,ARRIVED,21,3,3,1,6.184,82.500,4.332,1.000,0.000000,
1.000,ARRIVED,22,3,2,7,7.664,111.306,5.072,1.000,0.000000,
1.000,ARRIVED,23,3,3,5,4.078,100.977,2.791,1.000,0.000000,
1.000,ARRIVED,24,4,3,14,2.562,23.322,7.080,1.000,0.000000,
1.000,ARRIVED,25,4,5,10,7.417,73.257,2.580,1.000,0.000000,
1.000,ARRIVED,26,4,3,2,5.897,115.901,2.555,1.000,0.000000,
1.000,ARRIVED,27,4,3,10,7.954,50.112,5.222,1.000,0.000000,
1.000,ARRIVED,28,4,9,16,8.607,91.021,4.545,2.755,0.000000,
1.000,ARRIVED,29,4,1,5,7.473,58.123,2.298,1.000,0.000000,
1.000,ARRIVED,30,4,7,20,2.698,66.978,4.889,1.000,0.000000,
2.000,ARRIVED,31,0,9,13,7.068,37.494,6.706,2.359,0.000000,
2.000,ARRIVED,32,2,1,11,7.569,116.710,5.193,1.000,0.000000,
2.000,ARRIVED,33,2,8,11,5.542,101.839,7.093,1.000,0.000000,
2.000,ARRIVED,34,2,9,13,7.599,94.242,5.720,2.102,0.000000,
2.000,ARRIVED,35,2,6,7,9.261,94.803,3.601,1.000,0.000000,
2.000,ARRIVED,36,2,10,20,2.689,42.831,7.296,1.000,0.000000,
2.000,ARRIVED,37,3,4,17,8.906,36.763,4.883,1.000,0.000000,
2.000,ARRIVED,38,3,3,5,9.869,42.388,4.582,2.172,0.000000,
2.000,ARRIVED,39,4,10,15,9.707,63.447,2.935,1.000,0.000000,
2.000,ARRIVED,40,4,10,2,2.488,104.588,2.582,1.000,0.000000,
2.000,ARRIVED,41,4,3,11,9.493,34.220,6.330,2.119,0.000000,
2.593,FINISHED,13,4,1,11,5.099,99.611,2.593,1.000,0.000000,
2.593,STARTED,14,4,6,5,6.857,100.921,3.041,1.000,0.000000,observed_rate=3.000
3.000,ARRIVED,42,0,2,13,8.609,91.119,4.889,2.963,0.000000,
3.000,ARRIVED,43,1,6,20,8.124,98.466,3.112,1.000,0.000000,
3.000,ARRIVED,44,2,4,4,2.354,30.603,7.190,2.853,0.000000,
3.000,ARRIVED,45,3,10,16,2.206,28.404,3.072,1.000,0.000000,
3.000,ARRIVED,46,3,3,16,2.915,109.493,4.563,1.000,0.000000,
3.000,ARRIVED,47,4,10,9,4.493,27.622,6.554,1.000,0.000000,
3.000,ARRIVED,48,4,4,15,9.596,53.965,2.411,2.635,0.000000,
3.000,ARRIVED,49,4,8,10,5.113,24.714,4.031,2.183,0.000000,
3.000,ARRIVED,50,4,1,1,7.560,28.698,4.881,1.000,0.000000,
3.000,ARRIVED,51,4,2,9,9.698,26.547,5.035,1.000,0.000000,
3.000,ARRIVED,52,4,3,9,1.415,36.606,3.988,1.000,0.000000,
3.000,ARRIVED,53,4,2,9,1.218,93.158,2.161,1.000,0.000000,
3.577,FINISHED,2,1,9,6,6.237,37.131,2.298,1.557,0.000000,
3.577,STARTED,16,1,10,6,5.435,87.900,7.110,1.000,0.000000,observed_rate=1.000
4.000,ARRIVED,54,1,10,15,3.518,104.916,2.385,2.318,0.000000,
4.000,ARRIVED,55,1,4,4,3.401,119.049,4.862,1.000,0.000000,
4.000,ARRIVED,56,2,9,4,4.424,75.788,5.632,1.000,0.000000,
4.000,ARRIVED,57,3,9,6,7.790,24.291,7.591,1.000,0.000000,
4.000,ARRIVED,58,3,6,16,5.110,66.211,3.836,1.000,0.000000,
4.000,ARRIVED,59,3,8,4,3.119,105.455,7.573,1.000,0.000000,
4.000,ARRIVED,60,4,10,16,1.317,109.011,2.175,2.017,0.000000,
4.000,ARRIVED,61,4,6,2,1.220,38.409,2.730,1.000,0.000000,
4.000,ARRIVED,62,4,7,13,2.586,117.643,2.389,1.000,0.000000,
4.000,ARRIVED,63,4,4,4,2.219,86.975,3.953,1.000,0.000000,
4.000,ARRIVED,64,4,10,17,9.186,114.799,7.765,1.000,0.000000,
4.000,ARRIVED,65,4,8,10,7.228,71.393,6.347,1.000,0.000000,
4.000,ARRIVED,66,4,6,18,3.269,35.292,6.262,1.000,0.000000,
4.000,ARRIVED,67,4,2,11,5.469,41.792,3.966,2.837,0.000000,
5.000,ARRIVED,68,0,9,10,7.207,72.286,7.191,1.790,0.000000,
5.000,ARRIVED,69,1,7,13,7.125,65.033,4.906,1.749,0.000000,
5.000,ARRIVED,70,2,2,16,7.913,52.752,7.416,1.000,0.000000,
5.000,ARRIVED,71,2,5,5,5.153,124.331,7.818,1.000,0.000000,
5.000,ARRIVED,72,2,9,2,7.656,84.492,7.008,1.000,0.000000,
5.000,ARRIVED,73,3,3,16,5.745,98.641,4.589,1.000,0.000000,
5.000,ARRIVED,74,3,1,5,3.135,78.198,6.036,1.000,0.000000,
5.000,ARRIVED,75,3,4,17,7.729,119.452,6.585,1.000,0.000000,
5.000,ARRIVED,76,3,2,3,3.557,91.509,3.247,1.000,0.000000,
5.000,ARRIVED,77,4,4,19,7.932,48.983,4.437,1.000,0.000000,
5.634,FINISHED,14,4,6,5,6.857,100.921,3.041,1.000,0.000000,
5.634,STARTED,24,4,3,14,2.562,23.322,7.080,1.000,0.000000,observed_rate=1.000
6.000,ARRIVED,78,2,6,16,8.964,91.423,7.376,1.000,0.000000,
6.000,ARRIVED,79,2,7,6,2.788,48.618,3.496,1.000,0.000000,
6.000,ARRIVED,80,2,8,10,4.009,110.607,3.992,1.000,0.000000,
6.000,ARRIVED,81,3,7,12,8.027,30.298,3.009,1.000,0.000000,
6.000,ARRIVED,82,3,9,7,2.523,107.450,6.630,1.841,0.000000,
6.000,ARRIVED,83,3,2,3,7.101,86.999,3.811,1.000,0.000000,
6.000,ARRIVED,84,3,2,14,3.402,48.720,2.035,1.000,0.000000,
6.000,ARRIVED,85,4,6,16,6.824,111.597,2.888,1.000,0.000000,
6.000,ARRIVED,86,4,2,13,3.946,114.444,3.187,1.000,0.000000,
6.000,ARRIVED,87,4,4,11,8.849,28.532,4.297,1.666,0.000000,
7.000,ARRIVED,88,1,7,9,3.563,61.804,2.178,1.000,0.000000,
7.000,ARRIVED,89,2,4,7,9.384,30.756,5.762,1.000,0.000000,
7.000,ARRIVED,90,2,8,7,2.638,108.755,3.484,1.000,0.000000,
7.000,ARRIVED,91,2,4,20,5.081,48.941,5.448,2.288,0.000000,
7.000,ARRIVED,92,2,3,14,8.363,94.244,4.514,1.000,0.000000,
7.000,ARRIVED,93,3,10,12,4.656,31.560,5.461,1.000,0.000000,
7.000,ARRIVED,94,4,7,8,9.280,50.000,4.085,2.095,0.000000,
7.000,ARRIVED,95,4,7,9,5.457,116.907,7.098,1.000,0.000000,
7.000,ARRIVED,96,4,8,18,8.703,106.017,6.601,1.000,0.000000,
7.000,ARRIVED,97,4,6,6,1.802,61.311,4.587,1.504,0.000000,
7.106,FINISHED,1,0,3,8,5.878,28.699,7.106,1.000,0.000000,
7.106,STARTED,15,0,5,9,5.127,57.714,7.374,1.000,0.000000,observed_rate=0.000
7.801,FINISHED,7,3,1,16,7.209,59.258,7.801,1.000,0.000000,
7.801,STARTED,8,3,8,1,1.150,56.727,3.729,1.000,0.000000,observed_rate=1.000
7.974,FINISHED,3,2,5,20,5.407,114.341,7.974,1.000,0.000000,
7.974,STARTED,4,2,1,9,1.403,92.403,7.752,1.564,0.000000,observed_rate=4.000
7.974,OFFLOADED,90,2,8,7,2.638,108.755,3.484,1.000,0.000000,trigger=REACTIVE;observed_rate=4.000;smoothed_rate=3.063;predicted_queue=20.000;deadline_risk=false;decision_score=0.000000;offload_count=1;destination_node=-1;destination_policy=DROP
7.974,OFFLOADED,35,2,6,7,9.261,94.803,3.601,1.000,0.000000,trigger=REACTIVE;observed_rate=4.000;smoothed_rate=3.063;predicted_queue=20.000;deadline_risk=false;decision_score=0.000000;offload_count=1;destination_node=-1;destination_policy=DROP
7.974,OFFLOADED,5,2,8,9,3.180,105.956,5.815,1.000,0.000000,trigger=REACTIVE;observed_rate=4.000;smoothed_rate=3.063;predicted_queue=20.000;deadline_risk=false;decision_score=0.000000;offload_count=1;destination_node=-1;destination_policy=DROP
7.974,OFFLOADED,89,2,4,7,9.384,30.756,5.762,1.000,0.000000,trigger=REACTIVE;observed_rate=4.000;smoothed_rate=3.063;predicted_queue=20.000;deadline_risk=false;decision_score=0.000000;offload_count=1;destination_node=-1;destination_policy=DROP
7.974,OFFLOADED,19,2,3,20,8.508,79.072,4.951,1.000,0.000000,trigger=REACTIVE;observed_rate=4.000;smoothed_rate=3.063;predicted_queue=20.000;deadline_risk=false;decision_score=0.000000;offload_count=1;destination_node=-1;destination_policy=DROP
8.000,ARRIVED,98,1,9,7,4.474,48.020,3.998,1.000,0.000000,
8.000,ARRIVED,99,1,2,7,1.442,60.645,7.931,1.000,0.000000,
8.000,ARRIVED,100,2,1,1,2.933,104.970,2.930,1.000,0.000000,
8.000,ARRIVED,101,2,4,3,7.562,85.234,6.766,2.988,0.000000,
8.000,ARRIVED,102,3,6,19,2.876,38.216,5.999,1.000,0.000000,
8.000,ARRIVED,103,4,5,6,5.645,98.738,7.960,1.000,0.000000,
8.000,ARRIVED,104,4,8,16,9.428,66.244,6.570,1.000,0.000000,
8.000,ARRIVED,105,4,4,1,3.655,97.461,4.804,1.000,0.000000,
9.000,ARRIVED,106,0,4,1,7.209,53.506,7.744,1.000,0.000000,
9.000,ARRIVED,107,2,7,20,4.579,126.930,6.567,2.139,0.000000,
9.000,ARRIVED,108,2,3,1,8.892,89.098,4.140,1.000,0.000000,
9.000,ARRIVED,109,2,3,20,5.526,58.733,3.935,1.000,0.000000,
9.000,ARRIVED,110,2,8,3,2.775,126.139,2.993,1.000,0.000000,
9.000,ARRIVED,111,4,5,17,1.580,51.900,4.770,2.268,0.000000,
9.000,ARRIVED,112,4,3,12,3.968,95.224,4.616,1.000,0.000000,
9.000,ARRIVED,113,4,8,15,3.641,84.254,3.587,2.407,0.000000,
10.000,ARRIVED,114,0,2,19,4.410,60.619,2.657,2.076,0.000000,
10.000,ARRIVED,115,1,1,8,5.515,31.143,5.175,1.000,0.000000,
10.000,ARRIVED,116,2,2,8,2.625,99.253,7.236,1.000,0.000000,
10.000,ARRIVED,117,2,10,9,3.290,82.173,7.759,1.000,0.000000,
10.000,ARRIVED,118,2,1,18,8.347,88.056,5.546,1.000,0.000000,
10.000,ARRIVED,119,2,7,13,8.423,50.157,2.622,1.000,0.000000,
10.000,ARRIVED,120,3,8,16,8.956,93.720,2.166,1.000,0.000000,
10.000,ARRIVED,121,4,10,3,2.782,41.081,5.195,1.000,0.000000,
10.000,ARRIVED,122,4,2,15,9.550,95.425,5.569,1.000,0.000000,
10.000,ARRIVED,123,4,2,18,1.667,34.183,7.207,1.000,0.000000,
10.000,ARRIVED,124,4,9,8,1.883,32.054,2.812,1.614,0.000000,
10.687,FINISHED,16,1,10,6,5.435,87.900,7.110,1.000,0.000000,
10.687,STARTED,17,1,9,6,9.547,102.486,7.267,1.000,0.000000,observed_rate=1.000
11.000,ARRIVED,125,1,2,18,1.132,80.875,7.743,1.000,0.000000,
11.000,ARRIVED,126,2,9,14,5.660,60.195,4.902,1.000,0.000000,
11.000,ARRIVED,127,3,1,5,6.669,38.003,5.991,1.000,0.000000,
11.000,ARRIVED,128,3,7,6,7.743,55.940,2.279,2.332,0.000000,
11.000,ARRIVED,129,3,2,19,6.709,71.060,4.641,1.000,0.000000,
11.000,ARRIVED,130,3,3,18,2.460,97.200,7.459,2.342,0.000000,
11.000,ARRIVED,131,4,8,10,1.564,67.526,3.196,1.000,0.000000,
11.000,ARRIVED,132,4,5,12,8.932,54.203,4.976,1.000,0.000000,
11.531,FINISHED,8,3,8,1,1.150,56.727,3.729,1.000,0.000000,
11.531,STARTED,9,3,7,7,9.081,54.209,3.475,2.502,0.000000,observed_rate=4.000
