time,event,task_id,node_id,priority,steps,complexity,deadline,base_execution_time,delay_multiplier,rough_score,details
0.000,ARRIVED,1,0,5,8,2.151,88.290,6.839,1.000,0.000000,
0.000,STARTED,1,0,5,8,2.151,88.290,6.839,1.000,0.000000,observed_rate=1.000
0.000,ARRIVED,2,1,4,14,5.789,111.112,5.826,1.000,0.000000,
0.000,ARRIVED,3,1,7,15,5.713,76.433,2.129,2.129,0.000000,
0.000,ARRIVED,4,1,6,12,3.027,51.065,4.359,2.172,0.000000,
0.000,STARTED,2,1,4,14,5.789,111.112,5.826,1.000,0.000000,observed_rate=3.000
0.000,ARRIVED,5,2,3,10,8.669,85.660,5.404,1.000,0.000000,
0.000,ARRIVED,6,2,5,16,7.280,75.475,6.830,1.000,0.000000,
0.000,ARRIVED,7,2,3,20,2.508,116.344,4.448,1.000,0.000000,
0.000,ARRIVED,8,2,2,15,3.041,94.165,5.956,1.000,0.000000,
0.000,ARRIVED,9,2,4,13,1.303,30.735,3.878,1.000,0.000000,
0.000,STARTED,5,2,3,10,8.669,85.660,5.404,1.000,0.000000,observed_rate=5.000
0.000,ARRIVED,10,3,9,5,5.876,70.094,4.613,1.000,0.000000,
0.000,ARRIVED,11,3,5,15,9.809,46.811,4.176,1.000,0.000000,
0.000,ARRIVED,12,3,6,7,3.432,95.741,5.688,1.000,0.000000,
0.000,STARTED,10,3,9,5,5.876,70.094,4.613,1.000,0.000000,observed_rate=3.000
0.000,ARRIVED,13,4,4,12,1.664,58.651,7.067,1.000,0.000000,
0.000,ARRIVED,14,4,10,2,1.440,74.802,3.193,1.578,0.000000,
0.000,ARRIVED,15,4,6,12,8.957,114.307,3.265,1.000,0.000000,
0.000,ARRIVED,16,4,2,18,2.197,103.023,2.581,1.000,0.000000,
0.000,ARRIVED,17,4,1,16,1.329,104.122,7.494,1.000,0.000000,
0.000,ARRIVED,18,4,2,1,5.913,61.362,2.235,2.769,0.000000,
0.000,STARTED,13,4,4,12,1.664,58.651,7.067,1.000,0.000000,observed_rate=6.000
1.000,ARRIVED,19,0,10,15,9.205,87.166,3.842,1.000,0.000000,
1.000,ARRIVED,20,1,5,7,7.912,80.975,7.941,1.000,0.000000,
1.000,ARRIVED,21,1,5,9,7.563,105.803,4.599,1.000,0.000000,
1.000,ARRIVED,22,1,10,1,7.058,56.351,4.919,1.000,0.000000,
1.000,ARRIVED,23,1,2,10,2.087,109.108,5.113,1.833,0.000000,
1.000,ARRIVED,24,1,7,20,8.663,91.976,5.983,1.000,0.000000,
1.000,ARRIVED,25,2,7,1,4.813,94.941,2.471,1.000,0.000000,
1.000,ARRIVED,26,2,1,2,2.630,80.503,5.821,1.000,0.000000,
1.000,ARRIVED,27,2,1,17,8.875,104.920,3.101,1.000,0.000000,
1.000,ARRIVED,28,3,9,18,7.497,109.288,2.179,1.000,0.000000,
1.000,ARRIVED,29,3,4,6,6.873,94.786,5.862,1.546,0.000000,
1.000,ARRIVED,30,4,7,5,1.140,56.030,7.644,1.000,0.000000,
1.000,ARRIVED,31,4,2,16,1.077,53.537,3.695,2.806,0.000000,
2.000,ARRIVED,32,3,3,12,4.354,62.593,7.689,1.000,0.000000,
2.000,ARRIVED,33,3,3,4,9.302,40.420,4.224,1.000,0.000000,
2.000,ARRIVED,34,3,10,13,8.083,103.839,4.839,1.000,0.000000,
2.000,ARRIVED,35,3,9,20,3.216,110.792,6.970,1.000,0.000000,
2.000,ARRIVED,36,3,1,5,1.299,32.712,2.597,1.000,0.000000,
2.000,ARRIVED,37,4,4,13,9.481,39.289,7.906,2.113,0.000000,
3.000,ARRIVED,38,0,7,5,3.530,42.202,3.718,1.000,0.000000,
3.000,ARRIVED,39,0,2,10,9.675,110.886,2.454,1.000,0.000000,
3.000,ARRIVED,40,1,9,19,4.010,93.214,6.649,1.000,0.000000,
3.000,ARRIVED,41,3,10,19,8.047,56.023,4.281,1.000,0.000000,
3.000,ARRIVED,42,3,8,20,9.692,104.956,2.975,1.000,0.000000,
3.000,ARRIVED,43,3,6,2,6.917,40.089,5.398,1.000,0.000000,
3.000,ARRIVED,44,3,8,17,2.729,91.208,5.430,1.000,0.000000,
4.000,ARRIVED,45,0,5,2,6.146,24.532,3.127,1.000,0.000000,
4.000,ARRIVED,46,1,1,19,8.547,70.177,7.506,2.005,0.000000,
4.000,ARRIVED,47,1,1,19,3.556,67.150,4.437,1.000,0.000000,
4.000,ARRIVED,48,2,10,6,3.945,34.447,6.313,2.489,0.000000,
4.000,ARRIVED,49,2,2,7,3.257,49.519,4.493,1.000,0.000000,
4.000,ARRIVED,50,3,1,13,5.222,106.284,4.445,1.000,0.000000,
4.000,ARRIVED,51,3,2,16,4.344,69.594,6.670,1.000,0.000000,
4.000,ARRIVED,52,3,1,10,2.427,53.460,7.397,1.000,0.000000,
4.000,ARRIVED,53,3,8,11,8.990,91.310,3.121,2.012,0.000000,
4.000,ARRIVED,54,3,1,14,1.775,39.307,2.449,1.000,0.000000,
4.000,ARRIVED,55,3,1,20,7.568,43.303,4.793,1.734,0.000000,
4.000,ARRIVED,56,4,3,18,3.691,102.699,2.930,1.000,0.000000,
4.613,FINISHED,10,3,9,5,5.876,70.094,4.613,1.000,0.000000,
4.613,STARTED,11,3,5,15,9.809,46.811,4.176,1.000,0.000000,observed_rate=6.000
5.000,ARRIVED,57,0,7,16,6.259,66.576,5.812,1.000,0.000000,
5.000,ARRIVED,58,0,10,1,7.580,109.012,3.472,1.926,0.000000,
5.000,ARRIVED,59,1,5,8,7.350,93.520,4.858,1.000,0.000000,
5.000,ARRIVED,60,2,4,2,4.913,29.715,4.513,1.000,0.000000,
5.000,ARRIVED,61,2,7,7,2.191,88.374,5.759,1.000,0.000000,
5.000,ARRIVED,62,2,7,20,8.519,62.599,2.432,2.453,0.000000,
5.000,ARRIVED,63,3,3,19,9.836,109.737,7.195,1.000,0.000000,
5.000,ARRIVED,64,4,7,13,9.513,65.685,2.178,2.942,0.000000,
5.404,FINISHED,5,2,3,10,8.669,85.660,5.404,1.000,0.000000,
5.404,STARTED,6,2,5,16,7.280,75.475,6.830,1.000,0.000000,observed_rate=3.000
5.826,FINISHED,2,1,4,14,5.789,111.112,5.826,1.000,0.000000,
5.826,STARTED,3,1,7,15,5.713,76.433,2.129,2.129,0.000000,observed_rate=1.000
6.000,ARRIVED,65,0,5,5,2.095,73.398,5.281,1.000,0.000000,
6.000,ARRIVED,66,2,4,6,6.846,41.213,6.388,1.000,0.000000,
6.000,ARRIVED,67,2,2,7,8.964,90.919,4.131,1.000,0.000000,
6.000,ARRIVED,68,3,3,6,9.286,103.116,7.490,1.000,0.000000,
6.000,ARRIVED,69,3,1,16,1.701,45.791,5.084,1.000,0.000000,
6.000,ARRIVED,70,3,4,12,5.751,30.880,3.789,1.000,0.000000,
6.000,ARRIVED,71,3,3,5,8.226,28.888,4.800,1.986,0.000000,
6.000,ARRIVED,72,3,1,11,5.821,61.375,7.388,2.977,0.000000,
6.000,ARRIVED,73,4,1,5,4.276,122.220,7.821,1.000,0.000000,
