time,event,task_id,node_id,priority,steps,complexity,deadline,base_execution_time,delay_multiplier,rough_score,details
0.000,ARRIVED,1,1,2,3,9.534,71.696,7.369,1.000,0.000000,
0.000,ARRIVED,2,1,10,6,3.311,29.533,4.227,1.000,0.000000,
0.000,ARRIVED,3,1,4,7,1.385,107.963,6.911,2.044,0.000000,
0.000,STARTED,1,1,2,3,9.534,71.696,7.369,1.000,0.000000,observed_rate=3.000
0.000,ARRIVED,4,2,7,9,1.213,25.784,4.159,1.000,0.000000,
0.000,ARRIVED,5,2,5,9,4.307,114.884,5.133,2.993,0.000000,
0.000,ARRIVED,6,2,4,7,1.982,79.941,4.638,2.683,0.000000,
0.000,STARTED,4,2,7,9,1.213,25.784,4.159,1.000,0.000000,observed_rate=3.000
0.000,ARRIVED,7,3,5,3,2.485,109.669,6.984,1.878,0.000000,
0.000,ARRIVED,8,3,2,1,1.476,96.047,7.144,1.000,0.000000,
0.000,ARRIVED,9,3,2,11,6.010,117.364,5.431,1.000,0.000000,
0.000,STARTED,7,3,5,3,2.485,109.669,6.984,1.878,0.000000,observed_rate=3.000
0.000,OFFLOADED,8,3,2,1,1.476,96.047,7.144,1.000,0.000000,observed_rate=3.000;rough_score=0.000000;destination_node=-1;destination_policy=DROP
0.000,ARRIVED,10,4,1,10,7.739,42.272,5.348,1.000,0.000000,
0.000,ARRIVED,11,4,4,9,1.809,117.824,2.625,2.121,0.000000,
0.000,ARRIVED,12,4,8,14,2.622,27.339,3.026,2.817,0.000000,
0.000,STARTED,10,4,1,10,7.739,42.272,5.348,1.000,0.000000,observed_rate=3.000
1.000,ARRIVED,13,0,3,4,3.234,40.120,2.907,2.571,0.000000,
1.000,STARTED,13,0,3,4,3.234,40.120,2.907,2.571,0.000000,observed_rate=1.000
1.000,ARRIVED,14,1,7,16,5.105,112.925,5.094,1.000,0.000000,
1.000,ARRIVED,15,2,5,14,9.864,106.946,2.431,1.000,0.000000,
1.000,ARRIVED,16,2,3,7,1.525,22.307,2.168,1.000,0.000000,
1.000,ARRIVED,17,2,10,4,8.499,26.791,4.510,1.000,0.000000,
1.000,ARRIVED,18,3,4,14,7.081,103.386,2.950,2.409,0.000000,
1.000,ARRIVED,19,3,7,9,9.848,28.829,2.472,1.000,0.000000,
1.000,ARRIVED,20,4,9,9,9.036,117.004,3.567,1.000,0.000000,
1.000,ARRIVED,21,4,8,9,7.729,50.764,6.248,1.000,0.000000,
1.000,ARRIVED,22,4,9,6,6.770,75.168,6.173,2.164,0.000000,
1.000,ARRIVED,23,4,10,8,4.751,53.851,6.679,1.000,0.000000,
1.000,ARRIVED,24,4,7,14,5.817,37.100,2.446,2.889,0.000000,
2.000,ARRIVED,25,1,5,2,8.909,90.379,3.600,2.130,0.000000,
2.000,ARRIVED,26,1,3,15,3.315,105.915,6.801,1.000,0.000000,
2.000,ARRIVED,27,1,1,17,8.259,99.017,7.157,1.000,0.000000,
2.000,ARRIVED,28,2,6,5,7.966,26.190,6.796,1.929,0.000000,
2.000,ARRIVED,29,2,9,10,8.699,106.097,7.561,1.000,0.000000,
2.000,ARRIVED,30,3,3,1,2.698,44.917,5.311,1.000,0.000000,
2.000,ARRIVED,31,3,6,2,2.104,120.829,3.525,1.000,0.000000,
2.000,ARRIVED,32,3,10,4,7.530,75.057,2.034,2.706,0.000000,
2.000,ARRIVED,33,4,4,7,5.169,30.463,3.456,1.000,0.000000,
2.000,ARRIVED,34,4,7,20,1.792,29.307,6.770,1.931,0.000000,
2.000,ARRIVED,35,4,1,15,2.394,121.567,5.384,1.000,0.000000,
2.000,ARRIVED,36,4,6,9,1.894,113.420,2.645,1.000,0.000000,
2.000,ARRIVED,37,4,6,16,2.440,117.276,3.733,1.000,0.000000,
3.000,ARRIVED,38,0,9,13,8.086,97.313,6.521,1.000,0.000000,
3.000,ARRIVED,39,1,8,19,9.211,99.489,5.042,1.000,0.000000,
3.000,ARRIVED,40,2,3,8,6.626,108.758,3.249,1.000,0.000000,
3.000,ARRIVED,41,2,5,8,4.044,29.181,5.280,1.000,0.000000,
3.000,ARRIVED,42,2,8,12,7.339,103.740,6.298,1.000,0.000000,
3.000,ARRIVED,43,3,1,13,3.415,53.135,7.802,1.000,0.000000,
3.000,ARRIVED,44,3,8,13,3.277,102.277,5.192,1.000,0.000000,
4.000,ARRIVED,45,0,8,6,5.131,78.068,2.310,1.000,0.000000,
4.000,ARRIVED,46,0,1,2,7.109,84.552,6.582,2.751,0.000000,
4.000,ARRIVED,47,1,7,9,8.633,92.165,2.882,1.000,0.000000,
4.000,ARRIVED,48,1,8,2,1.863,108.968,2.559,1.000,0.000000,
4.000,ARRIVED,49,1,3,12,1.712,114.092,6.569,1.000,0.000000,
4.000,ARRIVED,50,2,3,19,3.113,95.899,3.963,1.000,0.000000,
4.000,ARRIVED,51,2,10,20,9.900,35.561,6.669,1.000,0.000000,
