time,node_id,observed_arrival_rate,waiting_queue_size,idle
0.000,0,0.000,0,true
0.000,1,1.000,1,true
0.000,2,0.000,0,true
0.000,3,3.000,3,true
0.000,4,4.000,4,true
1.000,0,1.000,1,true
1.000,1,1.000,1,false
1.000,2,2.000,2,true
1.000,3,4.000,6,false
1.000,4,7.000,10,false
2.000,0,1.000,1,false
2.000,1,0.000,1,false
2.000,2,2.000,3,false
2.000,3,3.000,9,false
2.000,4,5.000,15,false
3.000,0,0.000,1,false
3.000,1,1.000,2,false
3.000,2,3.000,6,false
3.000,3,6.000,10,false
3.000,4,5.000,20,false
4.000,0,1.000,2,false
4.000,1,1.000,2,false
4.000,2,2.000,8,false
4.000,3,8.000,18,false
4.000,4,4.000,24,false
5.000,0,0.000,2,false
5.000,1,1.000,3,false
5.000,2,1.000,9,false
5.000,3,3.000,21,false
5.000,4,4.000,28,false
6.000,0,2.000,4,false
6.000,1,0.000,3,false
6.000,2,2.000,11,false
6.000,3,3.000,24,false
6.000,4,2.000,29,false
7.000,0,1.000,5,false
7.000,1,2.000,5,false
7.000,2,1.000,11,false
7.000,3,4.000,28,false
7.000,4,5.000,34,false
8.000,0,0.000,5,false
8.000,1,1.000,6,false
8.000,2,4.000,15,false
8.000,3,0.000,28,false
8.000,4,2.000,36,false
9.000,0,0.000,4,false
9.000,1,1.000,7,false
9.000,2,2.000,17,false
9.000,3,2.000,30,false
9.000,4,4.000,39,false
10.000,0,0.000,4,false
10.000,1,1.000,7,false
10.000,2,1.000,18,false
10.000,3,9.000,39,false
10.000,4,3.000,42,false
11.000,0,1.000,5,false
11.000,1,3.000,10,false
11.000,2,5.000,23,false
11.000,3,1.000,39,false
11.000,4,2.000,44,false
12.000,0,0.000,5,false
12.000,1,0.000,10,false
12.000,2,2.000,25,false
12.000,3,1.000,40,false
12.000,4,3.000,47,false
13.000,0,1.000,6,false
13.000,1,2.000,12,false
13.000,2,2.000,27,false
13.000,3,3.000,43,false
13.000,4,3.000,49,false
14.000,0,0.000,6,false
14.000,1,0.000,12,false
14.000,2,3.000,29,false
14.000,3,2.000,45,false
14.000,4,7.000,56,false
15.000,0,0.000,6,false
15.000,1,0.000,12,false
15.000,2,2.000,31,false
15.000,3,1.000,46,false
15.000,4,4.000,60,false
16.000,0,1.000,7,false
16.000,1,1.000,13,false
16.000,2,3.000,34,false
16.000,3,7.000,53,false
16.000,4,2.000,62,false
17.000,0,0.000,6,false
17.000,1,2.000,14,false
17.000,2,2.000,35,false
17.000,3,1.000,53,false
17.000,4,2.000,64,false
18.000,0,0.000,6,false
18.000,1,0.000,14,false
18.000,2,2.000,37,false
18.000,3,2.000,55,false
18.000,4,5.000,68,false
19.000,0,2.000,8,false
19.000,1,2.000,16,false
19.000,2,4.000,41,false
19.000,3,4.000,58,false
19.000,4,6.000,74,false
20.000,0,2.000,10,false
20.000,1,0.000,16,false
20.000,2,0.000,35,false
20.000,3,1.000,59,false
20.000,4,6.000,80,false
21.000,0,0.000,10,false
21.000,1,2.000,18,false
21.000,2,5.000,40,false
21.000,3,2.000,61,false
21.000,4,2.000,82,false
22.000,0,1.000,10,false
22.000,1,1.000,18,false
22.000,2,3.000,43,false
22.000,3,5.000,66,false
22.000,4,2.000,84,false
23.000,0,0.000,10,false
23.000,1,2.000,20,false
23.000,2,3.000,46,false
23.000,3,5.000,71,false
23.000,4,3.000,87,false
24.000,0,2.000,12,false
24.000,1,1.000,21,false
24.000,2,2.000,48,false
24.000,3,0.000,71,false
24.000,4,8.000,95,false
25.000,0,0.000,12,false
25.000,1,1.000,22,false
25.000,2,3.000,51,false
25.000,3,4.000,75,false
25.000,4,1.000,95,false
26.000,0,1.000,13,false
26.000,1,1.000,23,false
26.000,2,1.000,52,false
26.000,3,2.000,76,false
26.000,4,2.000,97,false
27.000,0,0.000,12,false
27.000,1,1.000,24,false
27.000,2,7.000,59,false
27.000,3,6.000,82,false
27.000,4,3.000,100,false
28.000,0,0.000,12,false
28.000,1,3.000,26,false
28.000,2,3.000,62,false
28.000,3,4.000,86,false
28.000,4,4.000,104,false
29.000,0,2.000,14,false
29.000,1,0.000,26,false
29.000,2,1.000,63,false
29.000,3,1.000,87,false
29.000,4,5.000,109,false
30.000,0,1.000,15,false
30.000,1,2.000,28,false
30.000,2,1.000,64,false
30.000,3,1.000,88,false
30.000,4,2.000,111,false
31.000,0,2.000,16,false
31.000,1,1.000,29,false
31.000,2,5.000,69,false
31.000,3,6.000,94,false
31.000,4,5.000,116,false
32.000,0,0.000,16,false
32.000,1,3.000,32,false
32.000,2,2.000,70,false
32.000,3,0.000,93,false
32.000,4,6.000,122,false
33.000,0,1.000,16,false
33.000,1,3.000,35,false
33.000,2,3.000,73,false
33.000,3,4.000,97,false
33.000,4,3.000,124,false
34.000,0,2.000,18,false
34.000,1,0.000,35,false
34.000,2,2.000,75,false
34.000,3,8.000,105,false
34.000,4,3.000,127,false
35.000,0,0.000,18,false
35.000,1,4.000,38,false
35.000,2,1.000,75,false
35.000,3,5.000,110,false
35.000,4,4.000,131,false
36.000,0,3.000,21,false
36.000,1,1.000,39,false
36.000,2,3.000,78,false
36.000,3,0.000,110,false
36.000,4,5.000,136,false
37.000,0,1.000,21,false
37.000,1,0.000,39,false
37.000,2,1.000,79,false
37.000,3,2.000,111,false
37.000,4,7.000,143,false
38.000,0,0.000,21,false
38.000,1,2.000,41,false
38.000,2,3.000,82,false
38.000,3,1.000,112,false
38.000,4,3.000,146,false
39.000,0,0.000,21,false
39.000,1,5.000,46,false
39.000,2,4.000,85,false
39.000,3,3.000,115,false
39.000,4,2.000,148,false
40.000,0,1.000,22,false
40.000,1,1.000,47,false
40.000,2,1.000,86,false
40.000,3,3.000,118,false
40.000,4,6.000,153,false
41.000,0,0.000,22,false
41.000,1,3.000,50,false
41.000,2,1.000,86,false
41.000,3,2.000,120,false
41.000,4,7.000,160,false
42.000,0,1.000,23,false
42.000,1,1.000,45,false
42.000,2,3.000,89,false
42.000,3,7.000,127,false
42.000,4,4.000,164,false
43.000,0,0.000,22,false
43.000,1,3.000,48,false
43.000,2,1.000,90,false
43.000,3,3.000,130,false
43.000,4,3.000,166,false
44.000,0,0.000,22,false
44.000,1,2.000,50,false
44.000,2,0.000,90,false
44.000,3,5.000,134,false
44.000,4,1.000,167,false
45.000,0,0.000,22,false
45.000,1,1.000,51,false
45.000,2,2.000,91,false
45.000,3,4.000,138,false
45.000,4,7.000,174,false
46.000,0,0.000,22,false
46.000,1,1.000,52,false
46.000,2,2.000,93,false
46.000,3,3.000,141,false
46.000,4,6.000,180,false
47.000,0,0.000,21,false
47.000,1,0.000,52,false
47.000,2,0.000,93,false
47.000,3,2.000,137,false
47.000,4,3.000,183,false
48.000,0,2.000,23,false
48.000,1,0.000,52,false
48.000,2,2.000,95,false
48.000,3,4.000,141,false
48.000,4,7.000,184,false
49.000,0,0.000,23,false
49.000,1,2.000,54,false
49.000,2,1.000,96,false
49.000,3,2.000,143,false
49.000,4,3.000,187,false
50.000,0,2.000,25,false
50.000,1,2.000,56,false
50.000,2,2.000,98,false
50.000,3,1.000,144,false
50.000,4,6.000,193,false
51.000,0,2.000,27,false
51.000,1,0.000,55,false
51.000,2,2.000,100,false
51.000,3,3.000,147,false
51.000,4,3.000,196,false
52.000,0,0.000,26,false
52.000,1,0.000,55,false
52.000,2,3.000,102,false
52.000,3,3.000,150,false
52.000,4,5.000,201,false
53.000,0,2.000,28,false
53.000,1,1.000,56,false
53.000,2,1.000,103,false
53.000,3,2.000,152,false
53.000,4,1.000,202,false
54.000,0,1.000,29,false
54.000,1,1.000,57,false
54.000,2,3.000,106,false
54.000,3,1.000,153,false
54.000,4,4.000,205,false
55.000,0,1.000,30,false
55.000,1,0.000,56,false
55.000,2,2.000,108,false
55.000,3,5.000,157,false
55.000,4,4.000,209,false
56.000,0,2.000,31,false
56.000,1,1.000,57,false
56.000,2,3.000,111,false
56.000,3,2.000,159,false
56.000,4,4.000,213,false
57.000,0,0.000,31,false
57.000,1,1.000,58,false
57.000,2,2.000,113,false
57.000,3,4.000,163,false
57.000,4,5.000,218,false
58.000,0,3.000,34,false
58.000,1,3.000,61,false
58.000,2,4.000,116,false
58.000,3,6.000,169,false
58.000,4,7.000,225,false
59.000,0,0.000,34,false
59.000,1,1.000,56,false
59.000,2,2.000,118,false
59.000,3,2.000,171,false
59.000,4,6.000,231,false
60.000,0,1.000,35,false
60.000,1,2.000,58,false
60.000,2,2.000,120,false
60.000,3,2.000,173,false
60.000,4,6.000,237,false
61.000,0,1.000,36,false
61.000,1,2.000,60,false
61.000,2,2.000,122,false
61.000,3,1.000,174,false
61.000,4,2.000,238,false
62.000,0,1.000,37,false
62.000,1,2.000,62,false
62.000,2,1.000,123,false
62.000,3,1.000,175,false
62.000,4,3.000,241,false
63.000,0,2.000,38,false
63.000,1,2.000,64,false
63.000,2,2.000,125,false
63.000,3,1.000,176,false
63.000,4,3.000,238,false
64.000,0,2.000,40,false
64.000,1,1.000,65,false
64.000,2,3.000,128,false
64.000,3,1.000,177,false
64.000,4,3.000,241,false
65.000,0,0.000,40,false
65.000,1,0.000,65,false
65.000,2,3.000,131,false
65.000,3,3.000,180,false
65.000,4,5.000,246,false
66.000,0,1.000,41,false
