time,event,task_id,node_id,priority,steps,complexity,deadline,base_execution_time,delay_multiplier,rough_score,details
0.000,ARRIVED,1,0,3,7,7.026,115.665,2.966,1.000,0.000000,
0.000,ARRIVED,2,0,8,5,6.039,58.106,5.685,1.000,0.000000,
0.000,STARTED,1,0,3,7,7.026,115.665,2.966,1.000,0.000000,observed_rate=2.000
0.000,OFFLOADED,2,0,8,5,6.039,58.106,5.685,1.000,0.000000,trigger=PROACTIVE;observed_rate=2.000;smoothed_rate=2.000;predicted_queue=19.476;deadline_risk=false;decision_score=0.000000;offload_count=1;destination_node=1;destination_policy=LEAST_QUEUE
0.000,RECEIVED_OFFLOAD,2,1,8,5,6.039,58.106,5.685,1.000,0.000000,source_node=0;rough_score=0.000000
0.000,STARTED,2,1,8,5,6.039,58.106,5.685,1.000,0.000000,observed_rate=0.000
0.000,ARRIVED,3,1,6,15,3.171,95.136,6.892,2.050,0.000000,
0.000,ARRIVED,4,1,1,16,1.600,97.606,5.999,1.000,0.000000,
0.000,OFFLOADED,3,1,6,15,3.171,95.136,6.892,2.050,0.000000,trigger=PROACTIVE;observed_rate=2.000;smoothed_rate=2.000;predicted_queue=20.476;deadline_risk=false;decision_score=0.000000;offload_count=1;destination_node=0;destination_policy=LEAST_QUEUE
0.000,RECEIVED_OFFLOAD,3,0,6,15,3.171,95.136,6.892,2.050,0.000000,source_node=1;rough_score=0.000000
0.000,ARRIVED,5,2,3,5,7.906,117.056,3.335,1.000,0.000000,
0.000,STARTED,5,2,3,5,7.906,117.056,3.335,1.000,0.000000,observed_rate=1.000
0.000,ARRIVED,6,3,10,16,4.229,83.814,6.604,1.000,0.000000,
0.000,ARRIVED,7,3,4,18,9.029,108.818,3.609,1.000,0.000000,
0.000,ARRIVED,8,3,3,13,2.286,65.555,2.834,1.738,0.000000,
0.000,ARRIVED,9,3,2,9,8.342,62.246,7.878,1.000,0.000000,
0.000,STARTED,6,3,10,16,4.229,83.814,6.604,1.000,0.000000,observed_rate=4.000
0.000,OFFLOADED,7,3,4,18,9.029,108.818,3.609,1.000,0.000000,trigger=PROACTIVE;observed_rate=4.000;smoothed_rate=4.000;predicted_queue=41.476;deadline_risk=false;decision_score=0.000000;offload_count=1;destination_node=2;destination_policy=LEAST_QUEUE
0.000,RECEIVED_OFFLOAD,7,2,4,18,9.029,108.818,3.609,1.000,0.000000,source_node=3;rough_score=0.000000
0.000,OFFLOADED,8,3,3,13,2.286,65.555,2.834,1.738,0.000000,trigger=PROACTIVE;observed_rate=4.000;smoothed_rate=4.000;predicted_queue=41.476;deadline_risk=false;decision_score=0.000000;offload_count=1;destination_node=4;destination_policy=LEAST_QUEUE
0.000,RECEIVED_OFFLOAD,8,4,3,13,2.286,65.555,2.834,1.738,0.000000,source_node=3;rough_score=0.000000
0.000,STARTED,8,4,3,13,2.286,65.555,2.834,1.738,0.000000,observed_rate=0.000
0.000,ARRIVED,10,4,7,7,2.287,105.834,3.828,2.312,0.000000,
0.000,ARRIVED,11,4,8,8,7.652,79.795,5.809,1.000,0.000000,
0.000,ARRIVED,12,4,8,6,5.728,52.272,4.272,1.000,0.000000,
0.000,ARRIVED,13,4,6,18,9.149,77.746,5.250,1.000,0.000000,
0.000,ARRIVED,14,4,3,11,8.288,108.607,3.696,1.000,0.000000,
0.000,ARRIVED,15,4,8,20,5.720,38.370,5.541,2.767,0.000000,
