time,event,task_id,node_id,priority,steps,complexity,deadline,base_execution_time,delay_multiplier,rough_score,details
0.000,ARRIVED,1,2,5,1,8.233,28.397,4.277,2.505,0.000000,
0.000,ARRIVED,2,2,4,3,5.845,57.807,2.768,1.870,0.000000,
0.000,STARTED,1,2,5,1,8.233,28.397,4.277,2.505,0.000000,observed_rate=2.000
0.000,ARRIVED,3,4,1,12,6.938,87.324,5.833,2.478,0.000000,
0.000,ARRIVED,4,4,10,12,1.731,82.495,6.367,1.750,0.000000,
0.000,ARRIVED,5,4,10,15,2.129,78.331,5.137,1.000,0.000000,
0.000,ARRIVED,6,4,10,11,9.452,64.006,7.153,1.000,0.000000,
0.000,STARTED,3,4,1,12,6.938,87.324,5.833,2.478,0.000000,observed_rate=4.000
0.000,OFFLOADED,4,4,10,12,1.731,82.495,6.367,1.750,0.000000,trigger=REACTIVE;observed_rate=4.000;smoothed_rate=4.000;predicted_queue=3.000;deadline_risk=false;decision_score=0.000000;offload_count=1;destination_node=-1;destination_policy=DROP
0.000,OFFLOADED,5,4,10,15,2.129,78.331,5.137,1.000,0.000000,trigger=REACTIVE;observed_rate=4.000;smoothed_rate=4.000;predicted_queue=3.000;deadline_risk=false;decision_score=0.000000;offload_count=1;destination_node=-1;destination_policy=DROP
1.000,ARRIVED,7,1,2,15,7.726,47.488,5.419,1.000,0.000000,
1.000,ARRIVED,8,1,8,6,5.473,86.463,7.771,1.000,0.000000,
1.000,STARTED,7,1,2,15,7.726,47.488,5.419,1.000,0.000000,observed_rate=2.000
1.000,ARRIVED,9,2,5,15,9.099,77.508,3.293,1.000,0.000000,
1.000,ARRIVED,10,2,2,19,4.049,79.453,7.704,2.913,0.000000,
1.000,ARRIVED,11,3,2,16,5.015,40.895,4.430,1.000,0.000000,
1.000,ARRIVED,12,3,10,15,8.100,75.751,5.608,1.000,0.000000,
1.000,ARRIVED,13,3,2,14,8.057,75.608,5.898,1.000,0.000000,
1.000,ARRIVED,14,3,1,18,4.854,60.607,4.949,1.000,0.000000,
1.000,ARRIVED,15,3,7,3,5.681,39.846,2.166,2.273,0.000000,
1.000,STARTED,11,3,2,16,5.015,40.895,4.430,1.000,0.000000,observed_rate=5.000
1.000,ARRIVED,16,4,4,11,6.330,77.435,5.896,2.830,0.000000,
1.000,ARRIVED,17,4,7,11,8.877,83.171,7.754,1.000,0.000000,
2.000,ARRIVED,18,1,7,6,3.807,85.160,4.194,2.289,0.000000,
2.000,ARRIVED,19,2,6,4,5.003,42.381,7.771,1.000,0.000000,
2.000,ARRIVED,20,2,10,5,5.666,83.633,3.509,1.714,0.000000,
2.000,ARRIVED,21,2,4,11,4.785,109.614,4.519,1.000,0.000000,
2.000,ARRIVED,22,3,1,11,1.559,53.427,2.098,1.865,0.000000,
2.000,ARRIVED,23,3,4,15,2.458,52.296,3.326,1.000,0.000000,
2.000,ARRIVED,24,4,7,19,1.248,25.862,5.514,1.000,0.000000,
2.000,ARRIVED,25,4,6,7,4.778,72.868,4.737,1.000,0.000000,
2.000,ARRIVED,26,4,3,11,1.435,22.335,4.871,1.000,0.000000,
2.000,ARRIVED,27,4,8,15,2.792,113.776,5.651,1.000,0.000000,
2.000,ARRIVED,28,4,10,15,7.256,89.228,3.656,2.319,0.000000,
2.000,ARRIVED,29,4,8,4,1.836,100.105,4.608,1.000,0.000000,
2.000,ARRIVED,30,4,3,3,7.146,62.500,2.601,2.887,0.000000,
3.000,ARRIVED,31,0,3,6,2.304,97.769,2.618,1.000,0.000000,
3.000,ARRIVED,32,0,5,6,3.976,34.020,6.602,1.000,0.000000,
3.000,STARTED,31,0,3,6,2.304,97.769,2.618,1.000,0.000000,observed_rate=2.000
3.000,ARRIVED,33,2,9,1,2.314,68.969,5.529,1.000,0.000000,
3.000,ARRIVED,34,2,1,19,7.584,75.915,3.494,1.000,0.000000,
3.000,ARRIVED,35,2,9,9,6.224,110.339,4.420,1.000,0.000000,
3.000,ARRIVED,36,3,4,4,7.786,107.151,2.277,1.000,0.000000,
3.000,ARRIVED,37,3,8,2,4.585,60.423,2.944,1.000,0.000000,
3.000,ARRIVED,38,3,6,11,4.827,93.941,3.773,1.584,0.000000,
3.000,ARRIVED,39,3,1,2,8.442,97.135,3.052,1.000,0.000000,
3.000,ARRIVED,40,4,7,1,2.680,101.697,6.777,1.704,0.000000,
3.000,ARRIVED,41,4,4,9,1.555,56.202,2.816,1.000,0.000000,
3.000,ARRIVED,42,4,1,8,4.900,84.355,6.099,1.000,0.000000,
3.000,ARRIVED,43,4,6,13,7.297,43.927,5.673,2.482,0.000000,
4.000,ARRIVED,44,1,6,6,4.129,102.983,2.884,1.000,0.000000,
4.000,ARRIVED,45,1,3,9,8.718,66.937,6.548,1.000,0.000000,
4.000,ARRIVED,46,2,6,5,6.068,101.272,3.626,1.000,0.000000,
4.000,ARRIVED,47,2,3,1,8.416,106.604,7.138,1.000,0.000000,
4.000,ARRIVED,48,2,9,8,1.459,32.673,7.232,1.000,0.000000,
4.000,ARRIVED,49,3,10,13,9.148,96.798,5.992,1.000,0.000000,
4.000,ARRIVED,50,3,2,16,1.067,34.436,7.078,1.000,0.000000,
4.000,ARRIVED,51,3,7,12,1.429,95.133,6.596,1.000,0.000000,
