time,node_id,observed_arrival_rate,waiting_queue_size,idle
0.000,0,2.000,2,true
0.000,1,1.000,1,true
0.000,2,2.000,2,true
0.000,3,1.000,1,true
0.000,4,4.000,4,true
1.000,0,3.000,4,false
1.000,1,2.000,2,false
1.000,2,1.000,2,false
1.000,3,4.000,4,false
1.000,4,5.000,8,false
2.000,0,0.000,4,false
2.000,1,0.000,2,false
2.000,2,3.000,5,false
2.000,3,4.000,8,false
2.000,4,1.000,9,false
3.000,0,0.000,3,false
3.000,1,0.000,1,false
3.000,2,2.000,6,false
3.000,3,5.000,13,false
3.000,4,4.000,13,false
4.000,0,1.000,4,false
4.000,1,2.000,3,false
4.000,2,3.000,9,false
4.000,3,4.000,17,false
4.000,4,3.000,16,false
5.000,0,1.000,5,false
5.000,1,3.000,6,false
5.000,2,5.000,14,false
5.000,3,8.000,25,false
5.000,4,5.000,21,false
6.000,0,1.000,6,false
6.000,1,1.000,7,false
6.000,2,3.000,17,false
6.000,3,2.000,26,false
6.000,4,4.000,25,false
7.000,0,3.000,9,false
7.000,1,5.000,11,false
7.000,2,1.000,18,false
7.000,3,3.000,29,false
7.000,4,7.000,32,false
8.000,0,0.000,9,false
8.000,1,0.000,11,false
8.000,2,1.000,19,false
8.000,3,3.000,31,false
8.000,4,3.000,35,false
9.000,0,0.000,9,false
9.000,1,2.000,13,false
9.000,2,3.000,22,false
9.000,3,1.000,32,false
9.000,4,4.000,39,false
10.000,0,1.000,10,false
10.000,1,1.000,14,false
10.000,2,1.000,22,false
10.000,3,2.000,34,false
10.000,4,6.000,45,false
11.000,0,1.000,11,false
11.000,1,1.000,15,false
11.000,2,1.000,23,false
11.000,3,1.000,35,false
11.000,4,4.000,49,false
12.000,0,1.000,12,false
12.000,1,2.000,17,false
12.000,2,2.000,25,false
12.000,3,5.000,40,false
12.000,4,2.000,51,false
13.000,0,0.000,12,false
13.000,1,2.000,19,false
13.000,2,2.000,27,false
13.000,3,3.000,43,false
13.000,4,2.000,53,false
14.000,0,0.000,12,false
14.000,1,2.000,20,false
14.000,2,2.000,28,false
14.000,3,5.000,48,false
14.000,4,4.000,56,false
15.000,0,1.000,12,false
15.000,1,2.000,22,false
15.000,2,2.000,30,false
15.000,3,3.000,51,false
15.000,4,7.000,63,false
16.000,0,1.000,13,false
16.000,1,0.000,22,false
16.000,2,2.000,32,false
16.000,3,2.000,53,false
16.000,4,5.000,68,false
17.000,0,0.000,13,false
17.000,1,0.000,22,false
17.000,2,1.000,33,false
17.000,3,5.000,58,false
17.000,4,3.000,71,false
18.000,0,2.000,15,false
18.000,1,1.000,22,false
18.000,2,2.000,35,false
18.000,3,4.000,62,false
18.000,4,4.000,75,false
19.000,0,0.000,15,false
19.000,1,2.000,24,false
19.000,2,1.000,36,false
19.000,3,1.000,62,false
19.000,4,3.000,78,false
20.000,0,2.000,17,false
20.000,1,0.000,24,false
20.000,2,3.000,39,false
20.000,3,5.000,67,false
20.000,4,5.000,83,false
21.000,0,2.000,19,false
21.000,1,0.000,24,false
21.000,2,3.000,42,false
21.000,3,1.000,68,false
21.000,4,5.000,88,false
22.000,0,1.000,19,false
22.000,1,2.000,25,false
22.000,2,1.000,43,false
22.000,3,2.000,70,false
22.000,4,2.000,89,false
23.000,0,4.000,23,false
23.000,1,1.000,26,false
23.000,2,2.000,45,false
23.000,3,6.000,75,false
23.000,4,5.000,94,false
24.000,0,1.000,24,false
24.000,1,2.000,28,false
24.000,2,3.000,47,false
24.000,3,3.000,78,false
24.000,4,4.000,98,false
25.000,0,1.000,25,false
25.000,1,0.000,28,false
25.000,2,1.000,48,false
25.000,3,0.000,78,false
25.000,4,9.000,107,false
26.000,0,0.000,24,false
26.000,1,1.000,29,false
26.000,2,4.000,52,false
26.000,3,1.000,79,false
26.000,4,3.000,109,false
27.000,0,0.000,24,false
27.000,1,0.000,28,false
27.000,2,2.000,54,false
27.000,3,1.000,80,false
27.000,4,7.000,116,false
28.000,0,0.000,23,false
28.000,1,1.000,29,false
28.000,2,1.000,55,false
28.000,3,0.000,80,false
28.000,4,3.000,118,false
29.000,0,2.000,25,false
29.000,1,2.000,31,false
29.000,2,5.000,60,false
29.000,3,4.000,84,false
29.000,4,6.000,124,false
30.000,0,1.000,34,false
30.000,1,0.000,32,false
30.000,2,2.000,51,false
30.000,3,3.000,87,false
30.000,4,2.000,126,false
31.000,0,1.000,35,false
31.000,1,1.000,33,false
31.000,2,4.000,55,false
31.000,3,1.000,87,false
31.000,4,3.000,129,false
32.000,0,1.000,36,false
32.000,1,3.000,36,false
32.000,2,2.000,57,false
32.000,3,1.000,88,false
32.000,4,9.000,137,false
33.000,0,1.000,36,false
33.000,1,1.000,37,false
33.000,2,2.000,59,false
33.000,3,2.000,90,false
33.000,4,5.000,142,false
34.000,0,1.000,37,false
34.000,1,2.000,39,false
34.000,2,1.000,60,false
34.000,3,6.000,96,false
34.000,4,4.000,146,false
35.000,0,1.000,38,false
35.000,1,3.000,42,false
35.000,2,0.000,60,false
35.000,3,3.000,99,false
35.000,4,0.000,146,false
36.000,0,0.000,38,false
36.000,1,1.000,42,false
36.000,2,2.000,62,false
36.000,3,2.000,101,false
36.000,4,3.000,149,false
37.000,0,1.000,39,false
37.000,1,0.000,42,false
37.000,2,1.000,63,false
37.000,3,4.000,105,false
37.000,4,4.000,152,false
38.000,0,0.000,46,false
38.000,1,3.000,48,false
38.000,2,1.000,64,false
38.000,3,7.000,101,false
38.000,4,2.000,154,false
39.000,0,3.000,49,false
39.000,1,3.000,51,false
39.000,2,1.000,65,false
39.000,3,0.000,101,false
39.000,4,5.000,159,false
40.000,0,2.000,50,false
40.000,1,0.000,51,false
40.000,2,0.000,65,false
40.000,3,3.000,104,false
40.000,4,5.000,164,false
41.000,0,0.000,50,false
41.000,1,2.000,53,false
41.000,2,1.000,66,false
41.000,3,4.000,108,false
41.000,4,4.000,168,false
42.000,0,0.000,50,false
42.000,1,1.000,54,false
42.000,2,1.000,66,false
42.000,3,4.000,112,false
42.000,4,4.000,171,false
43.000,0,1.000,51,false
43.000,1,0.000,53,false
43.000,2,0.000,66,false
43.000,3,0.000,112,false
43.000,4,2.000,173,false
44.000,0,0.000,50,false
44.000,1,1.000,54,false
44.000,2,3.000,69,false
44.000,3,2.000,114,false
44.000,4,5.000,178,false
45.000,0,0.000,50,false
45.000,1,1.000,55,false
45.000,2,0.000,69,false
45.000,3,1.000,115,false
45.000,4,5.000,183,false
46.000,0,0.000,50,false
46.000,1,1.000,56,false
46.000,2,3.000,72,false
