time,node_id,observed_arrival_rate,waiting_queue_size,idle
0.000,0,1.000,1,true
0.000,1,1.000,1,true
0.000,2,1.000,1,true
0.000,3,4.000,4,true
0.000,4,3.000,3,true
1.000,0,0.000,0,false
1.000,1,4.000,4,false
1.000,2,3.000,3,false
1.000,3,3.000,4,false
1.000,4,5.000,7,false
2.000,0,1.000,1,false
2.000,1,1.000,5,false
2.000,2,2.000,5,false
2.000,3,1.000,5,false
2.000,4,5.000,12,false
3.000,0,0.000,1,false
3.000,1,3.000,8,false
3.000,2,0.000,5,false
3.000,3,5.000,10,false
3.000,4,8.000,20,false
4.000,0,2.000,3,false
4.000,1,3.000,11,false
4.000,2,0.000,4,false
4.000,3,4.000,14,false
4.000,4,3.000,23,false
5.000,0,0.000,2,false
5.000,1,2.000,13,false
5.000,2,2.000,6,false
5.000,3,3.000,17,false
5.000,4,3.000,20,false
6.000,0,0.000,2,false
6.000,1,2.000,15,false
6.000,2,2.000,8,false
6.000,3,4.000,21,false
6.000,4,3.000,23,false
7.000,0,2.000,4,false
7.000,1,1.000,15,false
7.000,2,4.000,12,false
7.000,3,6.000,27,false
7.000,4,3.000,26,false
8.000,0,1.000,5,false
8.000,1,1.000,16,false
8.000,2,3.000,14,false
8.000,3,3.000,29,false
8.000,4,7.000,33,false
9.000,0,0.000,5,false
9.000,1,3.000,19,false
9.000,2,2.000,16,false
9.000,3,2.000,31,false
9.000,4,4.000,37,false
10.000,0,2.000,7,false
10.000,1,0.000,18,false
10.000,2,1.000,16,false
10.000,3,1.000,32,false
10.000,4,11.000,48,false
11.000,0,0.000,6,false
11.000,1,0.000,18,false
11.000,2,2.000,18,false
11.000,3,6.000,38,false
11.000,4,7.000,55,false
12.000,0,3.000,9,false
12.000,1,1.000,19,false
12.000,2,3.000,21,false
12.000,3,1.000,39,false
12.000,4,3.000,58,false
13.000,0,1.000,10,false
13.000,1,2.000,21,false
13.000,2,4.000,25,false
13.000,3,4.000,42,false
13.000,4,4.000,62,false
14.000,0,0.000,10,false
14.000,1,2.000,23,false
14.000,2,1.000,26,false
14.000,3,5.000,47,false
14.000,4,6.000,68,false
15.000,0,1.000,11,false
15.000,1,2.000,25,false
15.000,2,1.000,26,false
15.000,3,2.000,49,false
15.000,4,3.000,71,false
16.000,0,1.000,12,false
16.000,1,3.000,27,false
16.000,2,2.000,28,false
16.000,3,3.000,52,false
16.000,4,4.000,75,false
17.000,0,0.000,12,false
17.000,1,0.000,27,false
17.000,2,5.000,33,false
17.000,3,2.000,54,false
17.000,4,4.000,79,false
18.000,0,1.000,13,false
18.000,1,0.000,27,false
18.000,2,1.000,34,false
18.000,3,0.000,53,false
18.000,4,2.000,81,false
19.000,0,0.000,13,false
19.000,1,3.000,30,false
19.000,2,2.000,36,false
19.000,3,2.000,55,false
19.000,4,6.000,87,false
20.000,0,0.000,13,false
20.000,1,2.000,32,false
20.000,2,2.000,38,false
20.000,3,3.000,58,false
20.000,4,2.000,89,false
21.000,0,1.000,14,false
21.000,1,0.000,32,false
21.000,2,1.000,39,false
21.000,3,2.000,60,false
21.000,4,6.000,94,false
22.000,0,0.000,14,false
22.000,1,3.000,35,false
22.000,2,4.000,43,false
22.000,3,5.000,65,false
22.000,4,3.000,97,false
23.000,0,0.000,14,false
23.000,1,2.000,31,false
23.000,2,6.000,49,false
23.000,3,2.000,67,false
23.000,4,3.000,100,false
24.000,0,0.000,14,false
24.000,1,2.000,33,false
24.000,2,1.000,50,false
24.000,3,1.000,68,false
24.000,4,5.000,105,false
25.000,0,1.000,15,false
25.000,1,3.000,36,false
25.000,2,1.000,51,false
25.000,3,1.000,69,false
25.000,4,2.000,107,false
26.000,0,1.000,16,false
26.000,1,3.000,39,false
26.000,2,1.000,52,false
26.000,3,3.000,72,false
26.000,4,5.000,112,false
27.000,0,0.000,16,false
27.000,1,2.000,41,false
27.000,2,1.000,53,false
27.000,3,2.000,74,false
27.000,4,3.000,115,false
28.000,0,0.000,16,false
28.000,1,1.000,42,false
28.000,2,4.000,57,false
28.000,3,1.000,75,false
28.000,4,1.000,116,false
29.000,0,2.000,17,false
29.000,1,1.000,43,false
29.000,2,1.000,58,false
29.000,3,3.000,78,false
29.000,4,7.000,123,false
30.000,0,1.000,18,false
30.000,1,1.000,44,false
30.000,2,1.000,58,false
30.000,3,3.000,81,false
30.000,4,1.000,124,false
31.000,0,1.000,19,false
31.000,1,3.000,47,false
31.000,2,1.000,59,false
31.000,3,3.000,83,false
31.000,4,3.000,127,false
32.000,0,0.000,18,false
32.000,1,1.000,48,false
32.000,2,1.000,60,false
32.000,3,3.000,86,false
32.000,4,2.000,129,false
33.000,0,1.000,19,false
33.000,1,1.000,49,false
33.000,2,3.000,63,false
33.000,3,0.000,86,false
33.000,4,1.000,130,false
34.000,0,1.000,20,false
34.000,1,1.000,50,false
34.000,2,4.000,67,false
34.000,3,3.000,89,false
34.000,4,3.000,133,false
35.000,0,3.000,23,false
35.000,1,2.000,52,false
35.000,2,4.000,71,false
35.000,3,7.000,96,false
35.000,4,3.000,130,false
36.000,0,0.000,23,false
36.000,1,0.000,52,false
36.000,2,2.000,73,false
36.000,3,1.000,97,false
36.000,4,6.000,136,false
37.000,0,0.000,23,false
37.000,1,2.000,54,false
37.000,2,1.000,74,false
37.000,3,5.000,101,false
37.000,4,3.000,139,false
38.000,0,2.000,25,false
38.000,1,4.000,58,false
38.000,2,3.000,76,false
38.000,3,2.000,103,false
38.000,4,7.000,146,false
39.000,0,2.000,27,false
39.000,1,1.000,59,false
39.000,2,1.000,77,false
39.000,3,5.000,108,false
39.000,4,6.000,152,false
40.000,0,2.000,29,false
40.000,1,2.000,61,false
40.000,2,0.000,76,false
40.000,3,4.000,112,false
40.000,4,3.000,155,false
41.000,0,1.000,30,false
41.000,1,2.000,63,false
41.000,2,1.000,77,false
41.000,3,1.000,113,false
41.000,4,5.000,160,false
42.000,0,3.000,33,false
42.000,1,5.000,68,false
42.000,2,4.000,81,false
42.000,3,3.000,116,false
42.000,4,10.000,170,false
43.000,0,1.000,34,false
43.000,1,0.000,68,false
43.000,2,4.000,85,false
43.000,3,3.000,113,false
43.000,4,5.000,175,false
44.000,0,1.000,35,false
44.000,1,0.000,68,false
44.000,2,0.000,85,false
44.000,3,2.000,115,false
44.000,4,6.000,181,false
45.000,0,1.000,36,false
45.000,1,1.000,68,false
45.000,2,2.000,87,false
45.000,3,2.000,117,false
45.000,4,5.000,186,false
46.000,0,0.000,36,false
46.000,1,0.000,68,false
46.000,2,1.000,87,false
46.000,3,4.000,121,false
46.000,4,2.000,187,false
47.000,0,0.000,36,false
47.000,1,3.000,71,false
47.000,2,5.000,92,false
47.000,3,2.000,123,false
47.000,4,5.000,192,false
48.000,0,0.000,36,false
48.000,1,0.000,71,false
48.000,2,4.000,96,false
48.000,3,6.000,129,false
48.000,4,3.000,195,false
49.000,0,0.000,35,false
49.000,1,3.000,74,false
49.000,2,3.000,99,false
49.000,3,2.000,131,false
49.000,4,4.000,193,false
50.000,0,0.000,35,false
50.000,1,2.000,76,false
50.000,2,1.000,99,false
50.000,3,4.000,135,false
50.000,4,5.000,198,false
51.000,0,1.000,36,false
51.000,1,1.000,77,false
51.000,2,2.000,101,false
51.000,3,1.000,136,false
51.000,4,7.000,205,false
52.000,0,1.000,37,false
52.000,1,1.000,77,false
52.000,2,0.000,101,false
52.000,3,3.000,139,false
52.000,4,6.000,211,false
53.000,0,0.000,37,false
53.000,1,1.000,78,false
53.000,2,5.000,106,false
53.000,3,1.000,140,false
53.000,4,4.000,215,false
54.000,0,0.000,36,false
54.000,1,2.000,80,false
54.000,2,1.000,107,false
54.000,3,3.000,143,false
54.000,4,3.000,218,false
55.000,0,2.000,38,false
55.000,1,1.000,81,false
55.000,2,1.000,107,false
55.000,3,3.000,146,false
55.000,4,2.000,220,false
56.000,0,1.000,39,false
56.000,1,2.000,83,false
56.000,2,3.000,110,false
56.000,3,1.000,147,false
56.000,4,8.000,228,false
57.000,0,1.000,40,false
57.000,1,1.000,84,false
57.000,2,2.000,112,false
57.000,3,3.000,150,false
57.000,4,3.000,230,false
58.000,0,0.000,40,false
58.000,1,0.000,83,false
58.000,2,2.000,113,false
58.000,3,0.000,149,false
58.000,4,2.000,232,false
59.000,0,1.000,41,false
59.000,1,1.000,84,false
59.000,2,4.000,117,false
59.000,3,3.000,152,false
59.000,4,6.000,238,false
60.000,0,2.000,43,false
60.000,1,2.000,86,false
60.000,2,4.000,121,false
60.000,3,2.000,154,false
60.000,4,3.000,241,false
61.000,0,0.000,43,false
61.000,1,0.000,86,false
61.000,2,3.000,124,false
61.000,3,3.000,156,false
61.000,4,3.000,244,false
62.000,0,0.000,43,false
62.000,1,1.000,86,false
62.000,2,7.000,130,false
62.000,3,3.000,159,false
62.000,4,3.000,247,false
63.000,0,1.000,44,false
63.000,1,3.000,89,false
63.000,2,3.000,133,false
63.000,3,7.000,166,false
63.000,4,3.000,250,false
64.000,0,1.000,45,false
64.000,1,1.000,90,false
64.000,2,3.000,136,false
64.000,3,0.000,166,false
64.000,4,7.000,251,false
65.000,0,0.000,45,false
65.000,1,2.000,92,false
65.000,2,2.000,138,false
65.000,3,2.000,168,false
65.000,4,7.000,258,false
66.000,0,0.000,44,false
66.000,1,2.000,94,false
66.000,2,3.000,141,false
66.000,3,2.000,170,false
66.000,4,5.000,263,false
67.000,0,2.000,46,false
67.000,1,3.000,97,false
67.000,2,4.000,145,false
67.000,3,6.000,176,false
67.000,4,5.000,268,false
68.000,0,1.000,47,false
68.000,1,2.000,99,false
68.000,2,1.000,140,false
68.000,3,4.000,180,false
68.000,4,4.000,272,false
69.000,0,1.000,48,false
69.000,1,0.000,98,false
69.000,2,2.000,142,false
69.000,3,2.000,181,false
69.000,4,8.000,280,false
70.000,0,1.000,49,false
70.000,1,2.000,100,false
70.000,2,2.000,144,false
70.000,3,4.000,185,false
70.000,4,4.000,284,false
71.000,0,1.000,50,false
71.000,1,1.000,101,false
71.000,2,3.000,147,false
71.000,3,1.000,186,false
71.000,4,1.000,285,false
72.000,0,1.000,51,false
72.000,1,5.000,106,false
72.000,2,5.000,152,false
72.000,3,2.000,188,false
72.000,4,4.000,289,false
73.000,0,2.000,52,false
73.000,1,3.000,109,false
73.000,2,0.000,152,false
73.000,3,8.000,196,false
73.000,4,4.000,293,false
74.000,0,0.000,52,false
74.000,1,3.000,112,false
74.000,2,1.000,153,false
74.000,3,2.000,198,false
74.000,4,2.000,295,false
75.000,0,1.000,53,false
75.000,1,6.000,118,false
75.000,2,3.000,156,false
75.000,3,2.000,200,false
75.000,4,4.000,299,false
76.000,0,0.000,53,false
76.000,1,1.000,119,false
76.000,2,2.000,158,false
76.000,3,4.000,203,false
76.000,4,7.000,306,false
77.000,0,2.000,54,false
77.000,1,1.000,120,false
77.000,2,3.000,161,false
77.000,3,1.000,204,false
77.000,4,4.000,310,false
78.000,0,0.000,54,false
78.000,1,4.000,124,false
78.000,2,0.000,161,false
78.000,3,1.000,205,false
78.000,4,10.000,320,false
79.000,0,0.000,54,false
79.000,1,1.000,119,false
79.000,2,2.000,163,false
79.000,3,2.000,207,false
79.000,4,4.000,324,false
80.000,0,0.000,54,false
80.000,1,0.000,119,false
80.000,2,3.000,165,false
80.000,3,3.000,209,false
80.000,4,2.000,325,false
81.000,0,1.000,54,false
81.000,1,4.000,123,false
81.000,2,1.000,166,false
81.000,3,3.000,212,false
81.000,4,5.000,330,false
82.000,0,0.000,54,false
82.000,1,1.000,124,false
82.000,2,3.000,169,false
82.000,3,1.000,213,false
82.000,4,1.000,331,false
83.000,0,0.000,54,false
83.000,1,0.000,124,false
83.000,2,2.000,171,false
83.000,3,2.000,215,false
83.000,4,5.000,336,false
84.000,0,1.000,55,false
84.000,1,0.000,124,false
84.000,2,3.000,174,false
84.000,3,2.000,217,false
84.000,4,4.000,340,false
85.000,0,1.000,56,false
85.000,1,0.000,124,false
85.000,2,2.000,176,false
85.000,3,4.000,221,false
85.000,4,5.000,345,false
86.000,0,1.000,57,false
86.000,1,0.000,124,false
86.000,2,2.000,178,false
86.000,3,5.000,220,false
86.000,4,4.000,348,false
87.000,0,1.000,58,false
87.000,1,2.000,126,false
87.000,2,0.000,178,false
87.000,3,2.000,222,false
87.000,4,6.000,354,false
88.000,0,1.000,59,false
88.000,1,0.000,126,false
88.000,2,2.000,180,false
88.000,3,2.000,224,false
88.000,4,3.000,357,false
89.000,0,0.000,59,false
89.000,1,1.000,127,false
89.000,2,2.000,182,false
89.000,3,5.000,229,false
89.000,4,2.000,359,false
90.000,0,0.000,59,false
90.000,1,1.000,128,false
90.000,2,3.000,184,false
90.000,3,2.000,231,false
90.000,4,5.000,364,false
91.000,0,2.000,60,false
91.000,1,1.000,129,false
91.000,2,0.000,184,false
91.000,3,2.000,233,false
91.000,4,5.000,369,false
92.000,0,1.000,61,false
92.000,1,3.000,132,false
92.000,2,2.000,186,false
92.000,3,3.000,236,false
92.000,4,8.000,376,false
93.000,0,1.000,62,false
93.000,1,0.000,132,false
93.000,2,0.000,186,false
93.000,3,2.000,238,false
93.000,4,5.000,381,false
94.000,0,3.000,65,false
94.000,1,0.000,132,false
94.000,2,4.000,189,false
94.000,3,3.000,241,false
94.000,4,5.000,386,false
95.000,0,0.000,65,false
95.000,1,2.000,134,false
95.000,2,2.000,191,false
95.000,3,1.000,242,false
95.000,4,6.000,386,false
96.000,0,1.000,66,false
96.000,1,2.000,136,false
96.000,2,3.000,194,false
96.000,3,3.000,245,false
96.000,4,8.000,394,false
97.000,0,1.000,66,false
97.000,1,0.000,136,false
97.000,2,2.000,196,false
97.000,3,2.000,247,false
97.000,4,2.000,396,false
98.000,0,0.000,66,false
98.000,1,0.000,136,false
98.000,2,4.000,200,false
98.000,3,5.000,251,false
98.000,4,7.000,403,false
99.000,0,0.000,66,false
99.000,1,3.000,139,false
99.000,2,2.000,202,false
99.000,3,7.000,258,false
99.000,4,1.000,404,false
100.000,0,0.000,66,false
100.000,1,1.000,139,false
100.000,2,1.000,202,false
100.000,3,2.000,260,false
100.000,4,2.000,406,false
101.000,0,2.000,68,false
101.000,1,1.000,140,false
101.000,2,0.000,202,false
101.000,3,4.000,263,false
101.000,4,2.000,408,false
102.000,0,2.000,70,false
102.000,1,1.000,141,false
102.000,2,3.000,205,false
102.000,3,5.000,268,false
102.000,4,3.000,411,false
103.000,0,0.000,69,false
103.000,1,0.000,141,false
103.000,2,2.000,207,false
103.000,3,8.000,276,false
103.000,4,2.000,413,false
104.000,0,2.000,71,false
104.000,1,1.000,142,false
104.000,2,3.000,210,false
104.000,3,6.000,282,false
104.000,4,3.000,416,false
105.000,0,2.000,72,false
105.000,1,1.000,143,false
105.000,2,3.000,213,false
105.000,3,3.000,285,false
105.000,4,4.000,420,false
106.000,0,0.000,72,false
106.000,1,4.000,147,false
106.000,2,4.000,217,false
106.000,3,1.000,286,false
106.000,4,3.000,423,false
107.000,0,3.000,75,false
107.000,1,2.000,148,false
107.000,2,2.000,219,false
107.000,3,6.000,292,false
107.000,4,0.000,423,false
108.000,0,1.000,76,false
108.000,1,0.000,148,false
108.000,2,0.000,218,false
108.000,3,4.000,296,false
108.000,4,8.000,431,false
109.000,0,2.000,78,false
109.000,1,4.000,151,false
109.000,2,2.000,220,false
109.000,3,3.000,299,false
109.000,4,4.000,435,false
110.000,0,2.000,80,false
110.000,1,1.000,152,false
110.000,2,2.000,222,false
110.000,3,2.000,301,false
110.000,4,0.000,435,false
111.000,0,2.000,81,false
111.000,1,1.000,153,false
111.000,2,3.000,224,false
111.000,3,5.000,306,false
111.000,4,5.000,439,false
112.000,0,0.000,81,false
112.000,1,4.000,157,false
112.000,2,3.000,227,false
112.000,3,5.000,311,false
112.000,4,6.000,445,false
113.000,0,1.000,82,false
113.000,1,3.000,160,false
113.000,2,3.000,230,false
113.000,3,1.000,311,false
113.000,4,6.000,451,false
114.000,0,1.000,83,false
114.000,1,1.000,161,false
114.000,2,1.000,231,false
114.000,3,7.000,318,false
114.000,4,2.000,453,false
115.000,0,0.000,83,false
115.000,1,1.000,162,false
115.000,2,1.000,231,false
115.000,3,1.000,319,false
115.000,4,2.000,455,false
116.000,0,0.000,82,false
116.000,1,1.000,163,false
116.000,2,1.000,232,false
116.000,3,1.000,320,false
116.000,4,8.000,463,false
117.000,0,0.000,82,false
117.000,1,2.000,165,false
117.000,2,1.000,233,false
117.000,3,1.000,321,false
117.000,4,5.000,468,false
118.000,0,0.000,82,false
118.000,1,1.000,166,false
118.000,2,0.000,233,false
118.000,3,3.000,324,false
118.000,4,1.000,468,false
119.000,0,1.000,83,false
119.000,1,1.000,167,false
119.000,2,2.000,235,false
119.000,3,1.000,325,false
119.000,4,4.000,472,false
120.000,0,0.000,83,false
120.000,1,0.000,167,false
120.000,2,1.000,236,false
120.000,3,1.000,325,false
120.000,4,5.000,477,false
121.000,0,2.000,85,false
121.000,1,0.000,167,false
121.000,2,2.000,238,false
121.000,3,0.000,325,false
121.000,4,7.000,484,false
122.000,0,0.000,85,false
122.000,1,0.000,167,false
122.000,2,3.000,241,false
122.000,3,2.000,327,false
122.000,4,4.000,487,false
123.000,0,1.000,86,false
123.000,1,3.000,169,false
123.000,2,2.000,243,false
123.000,3,1.000,328,false
123.000,4,2.000,489,false
124.000,0,1.000,87,false
124.000,1,0.000,169,false
124.000,2,1.000,244,false
124.000,3,3.000,331,false
124.000,4,5.000,494,false
125.000,0,2.000,89,false
125.000,1,2.000,171,false
125.000,2,3.000,247,false
125.000,3,2.000,332,false
125.000,4,4.000,497,false
126.000,0,0.000,89,false
126.000,1,1.000,171,false
126.000,2,4.000,251,false
126.000,3,0.000,332,false
126.000,4,4.000,501,false
127.000,0,1.000,90,false
127.000,1,2.000,173,false
127.000,2,2.000,252,false
127.000,3,4.000,336,false
127.000,4,7.000,508,false
128.000,0,1.000,91,false
128.000,1,2.000,175,false
128.000,2,2.000,254,false
128.000,3,3.000,339,false
128.000,4,1.000,509,false
129.000,0,0.000,91,false
129.000,1,0.000,175,false
129.000,2,3.000,257,false
129.000,3,4.000,342,false
129.000,4,6.000,515,false
130.000,0,2.000,93,false
130.000,1,0.000,175,false
130.000,2,1.000,258,false
130.000,3,6.000,348,false
130.000,4,3.000,518,false
131.000,0,2.000,94,false
131.000,1,1.000,175,false
131.000,2,3.000,261,false
131.000,3,4.000,352,false
131.000,4,3.000,521,false
132.000,0,0.000,94,false
132.000,1,1.000,176,false
