time,event,task_id,node_id,priority,steps,complexity,deadline,base_execution_time,delay_multiplier,rough_score,details
0.000,ARRIVED,1,0,3,11,1.296,69.804,3.128,1.000,0.000000,
0.000,ARRIVED,2,0,7,1,6.872,30.201,7.080,1.000,0.000000,
0.000,STARTED,1,0,3,11,1.296,69.804,3.128,1.000,0.000000,observed_rate=2.000
0.000,OFFLOADED,2,0,7,1,6.872,30.201,7.080,1.000,2.000000,trigger=PROACTIVE;observed_rate=2.000;smoothed_rate=2.000;predicted_queue=19.476;deadline_risk=false;decision_score=2.000000;offload_count=1;destination_node=1;destination_policy=LEAST_QUEUE
0.000,RECEIVED_OFFLOAD,2,1,7,1,6.872,30.201,7.080,1.000,2.000000,source_node=0;rough_score=2.000000
0.000,STARTED,2,1,7,1,6.872,30.201,7.080,1.000,2.000000,observed_rate=0.000
0.000,ARRIVED,3,3,5,6,9.103,21.862,7.075,1.000,0.000000,
0.000,STARTED,3,3,5,6,9.103,21.862,7.075,1.000,0.000000,observed_rate=1.000
0.000,ARRIVED,4,4,3,18,1.310,95.247,2.382,1.000,0.000000,
0.000,ARRIVED,5,4,10,16,8.043,64.590,5.278,2.469,0.000000,
0.000,STARTED,4,4,3,18,1.310,95.247,2.382,1.000,0.000000,observed_rate=2.000
1.000,ARRIVED,6,0,2,7,5.448,57.934,5.815,1.944,0.000000,
1.000,ARRIVED,7,1,3,19,3.739,31.201,2.065,1.000,0.000000,
1.000,ARRIVED,8,2,6,4,4.750,120.604,6.237,1.000,0.000000,
1.000,ARRIVED,9,2,10,17,5.862,83.712,6.796,2.819,0.000000,
1.000,ARRIVED,10,2,7,9,3.025,119.339,5.569,1.000,0.000000,
1.000,ARRIVED,11,2,1,16,4.650,101.855,3.787,1.000,0.000000,
1.000,ARRIVED,12,2,4,13,1.830,103.569,4.790,1.000,0.000000,
1.000,STARTED,8,2,6,4,4.750,120.604,6.237,1.000,0.000000,observed_rate=5.000
1.000,ARRIVED,13,3,5,1,4.435,73.057,5.974,1.000,0.000000,
1.000,ARRIVED,14,3,9,10,8.021,51.197,4.008,1.000,0.000000,
1.000,ARRIVED,15,3,7,19,5.692,117.424,7.090,1.000,0.000000,
1.000,ARRIVED,16,3,3,16,9.444,41.600,6.168,1.000,0.000000,
1.000,ARRIVED,17,4,3,10,6.682,40.839,2.803,1.000,0.000000,
1.000,ARRIVED,18,4,2,17,8.795,69.337,7.880,1.000,0.000000,
1.000,ARRIVED,19,4,7,19,4.342,59.533,2.107,1.000,0.000000,
1.000,ARRIVED,20,4,8,1,6.572,47.537,3.894,1.000,0.000000,
2.000,ARRIVED,21,0,2,17,9.574,63.510,4.602,1.804,0.000000,
2.000,ARRIVED,22,1,6,14,9.143,115.201,4.650,1.000,0.000000,
2.000,ARRIVED,23,1,10,6,3.794,106.313,6.970,1.000,0.000000,
2.000,ARRIVED,24,1,8,9,5.319,26.552,3.654,1.000,0.000000,
2.000,ARRIVED,25,3,9,12,7.959,118.458,2.108,1.000,0.000000,
2.000,ARRIVED,26,3,5,11,7.726,32.852,3.449,1.000,0.000000,
2.000,ARRIVED,27,4,10,4,3.392,111.126,3.428,1.000,0.000000,
2.000,ARRIVED,28,4,5,2,2.327,86.096,5.676,2.404,0.000000,
2.000,ARRIVED,29,4,5,19,9.648,109.466,4.283,1.905,0.000000,
2.382,FINISHED,4,4,3,18,1.310,95.247,2.382,1.000,0.000000,
2.382,STARTED,5,4,10,16,8.043,64.590,5.278,2.469,0.000000,observed_rate=3.000
3.000,ARRIVED,30,1,10,14,5.240,86.138,3.165,1.000,0.000000,
3.000,ARRIVED,31,2,2,10,4.997,56.070,7.008,2.960,0.000000,
3.000,ARRIVED,32,3,7,12,7.380,43.566,2.188,1.000,0.000000,
3.000,ARRIVED,33,3,3,7,1.344,43.124,4.710,1.000,0.000000,
3.000,ARRIVED,34,3,10,13,8.145,54.766,4.222,1.000,0.000000,
3.000,ARRIVED,35,3,4,1,1.493,55.975,4.150,2.162,0.000000,
3.000,ARRIVED,36,3,8,18,2.523,104.528,3.429,1.000,0.000000,
3.000,ARRIVED,37,3,9,11,4.472,44.438,7.006,1.000,0.000000,
3.000,ARRIVED,38,3,1,7,6.497,97.687,4.870,1.000,0.000000,
3.000,ARRIVED,39,3,6,14,7.900,112.156,2.441,1.000,0.000000,
3.000,OFFLOADED,37,3,9,11,4.472,44.438,7.006,1.000,1.807649,trigger=PROACTIVE;observed_rate=8.000;smoothed_rate=3.751;predicted_queue=49.986;deadline_risk=true;decision_score=1.807649;offload_count=1;destination_node=0;destination_policy=LEAST_QUEUE
3.000,RECEIVED_OFFLOAD,37,0,9,11,4.472,44.438,7.006,1.000,1.807649,source_node=3;rough_score=1.807649
3.000,OFFLOADED,34,3,10,13,8.145,54.766,4.222,1.000,1.737636,trigger=PROACTIVE;observed_rate=8.000;smoothed_rate=3.751;predicted_queue=49.986;deadline_risk=true;decision_score=1.737636;offload_count=1;destination_node=0;destination_policy=LEAST_QUEUE
3.000,RECEIVED_OFFLOAD,34,0,10,13,8.145,54.766,4.222,1.000,1.737636,source_node=3;rough_score=1.737636
3.000,OFFLOADED,14,3,9,10,8.021,51.197,4.008,1.000,1.732739,trigger=PROACTIVE;observed_rate=8.000;smoothed_rate=3.751;predicted_queue=49.986;deadline_risk=true;decision_score=1.732739;offload_count=1;destination_node=0;destination_policy=LEAST_QUEUE
3.000,RECEIVED_OFFLOAD,14,0,9,10,8.021,51.197,4.008,1.000,1.732739,source_node=3;rough_score=1.732739
3.000,OFFLOADED,32,3,7,12,7.380,43.566,2.188,1.000,1.708302,trigger=PROACTIVE;observed_rate=8.000;smoothed_rate=3.751;predicted_queue=49.986;deadline_risk=true;decision_score=1.708302;offload_count=1;destination_node=0;destination_policy=LEAST_QUEUE
3.000,RECEIVED_OFFLOAD,32,0,7,12,7.380,43.566,2.188,1.000,1.708302,source_node=3;rough_score=1.708302
3.000,OFFLOADED,26,3,5,11,7.726,32.852,3.449,1.000,1.695932,trigger=PROACTIVE;observed_rate=8.000;smoothed_rate=3.751;predicted_queue=49.986;deadline_risk=true;decision_score=1.695932;offload_count=1;destination_node=1;destination_policy=LEAST_QUEUE
3.000,RECEIVED_OFFLOAD,26,1,5,11,7.726,32.852,3.449,1.000,1.695932,source_node=3;rough_score=1.695932
3.000,OFFLOADED,35,3,4,1,1.493,55.975,4.150,2.162,1.660867,trigger=PROACTIVE;observed_rate=8.000;smoothed_rate=3.751;predicted_queue=49.986;deadline_risk=true;decision_score=1.660867;offload_count=1;destination_node=2;destination_policy=LEAST_QUEUE
3.000,RECEIVED_OFFLOAD,35,2,4,1,1.493,55.975,4.150,2.162,1.660867,source_node=3;rough_score=1.660867
3.000,ARRIVED,40,4,9,4,9.978,93.718,5.191,1.000,0.000000,
3.000,ARRIVED,41,4,3,6,2.199,76.879,7.383,1.000,0.000000,
3.000,ARRIVED,42,4,3,11,7.828,93.870,3.838,1.000,0.000000,
3.000,ARRIVED,43,4,4,16,2.512,67.320,2.971,1.000,0.000000,
3.000,ARRIVED,44,4,4,19,2.246,35.566,4.665,2.812,0.000000,
3.000,ARRIVED,45,4,4,12,1.588,102.463,5.606,1.000,0.000000,
3.000,ARRIVED,46,4,7,14,3.234,25.503,7.609,1.000,0.000000,
3.128,FINISHED,1,0,3,11,1.296,69.804,3.128,1.000,0.000000,
3.128,STARTED,6,0,2,7,5.448,57.934,5.815,1.944,0.000000,observed_rate=0.000
4.000,ARRIVED,47,0,9,14,1.920,47.191,2.585,1.000,0.000000,
4.000,ARRIVED,48,1,4,12,1.548,73.248,2.425,1.000,0.000000,
4.000,ARRIVED,49,1,9,14,4.484,64.970,4.718,1.000,0.000000,
4.000,ARRIVED,50,2,3,15,4.522,84.347,4.219,1.000,0.000000,
4.000,ARRIVED,51,3,8,7,1.789,108.304,5.022,1.000,0.000000,
4.000,ARRIVED,52,3,7,6,2.300,36.854,6.732,2.998,0.000000,
4.000,ARRIVED,53,3,5,15,4.592,53.517,3.799,1.000,0.000000,
4.000,ARRIVED,54,3,3,17,8.829,36.111,4.664,1.000,0.000000,
4.000,ARRIVED,55,3,4,14,5.891,58.640,3.580,1.000,0.000000,
4.000,ARRIVED,56,3,8,16,5.812,105.640,7.569,1.000,0.000000,
4.000,ARRIVED,57,3,3,13,2.304,49.460,6.027,1.000,0.000000,
4.000,ARRIVED,58,4,1,8,1.966,64.162,2.850,2.512,0.000000,
4.000,ARRIVED,59,4,3,8,3.330,103.302,2.143,1.000,0.000000,
5.000,ARRIVED,60,0,8,6,7.305,59.485,6.411,1.000,0.000000,
5.000,ARRIVED,61,2,2,17,5.065,38.142,5.913,1.000,0.000000,
5.000,ARRIVED,62,2,3,6,1.467,114.064,7.462,1.000,0.000000,
5.000,ARRIVED,63,3,1,14,5.965,97.989,3.861,1.000,0.000000,
5.000,ARRIVED,64,4,10,15,3.305,62.301,7.494,1.000,0.000000,
