time,node_id,observed_arrival_rate,smoothed_arrival_rate,waiting_queue_size,idle,predicted_queue_size,proactive_queue_threshold,proactive_risk
0.000,0,2.000,2.000,0,false,18.476,9.600,true
0.000,1,3.000,3.000,2,false,31.476,16.800,true
0.000,2,2.000,2.000,1,false,19.476,25.200,false
0.000,3,4.000,4.000,1,false,39.476,36.000,true
0.000,4,1.000,1.000,2,false,10.476,48.000,false
1.000,0,1.000,1.700,2,false,17.476,9.600,true
1.000,1,0.000,2.100,2,false,21.476,16.800,true
1.000,2,1.000,1.700,2,false,17.476,25.200,false
1.000,3,2.000,3.400,3,false,35.476,36.000,false
1.000,4,1.000,1.000,3,false,11.476,48.000,false
2.000,0,0.000,1.190,2,false,12.376,9.600,true
2.000,1,1.000,1.770,3,false,19.176,16.800,true
2.000,2,4.000,2.390,6,false,28.376,25.200,false
2.000,3,1.000,2.680,4,false,29.276,36.000,false
2.000,4,6.000,2.500,9,false,32.476,48.000,false
3.000,0,1.000,1.133,3,false,12.806,9.600,true
3.000,1,1.000,1.539,4,false,17.866,16.800,false
3.000,2,3.000,2.573,5,false,33.206,25.200,true
3.000,3,5.000,3.376,10,false,42.236,36.000,false
3.000,4,4.000,2.950,13,false,40.976,48.000,false
4.000,0,0.000,0.793,5,false,11.407,9.600,false
4.000,1,1.000,1.377,6,false,18.249,16.800,false
4.000,2,5.000,3.301,10,false,41.487,25.200,true
4.000,3,4.000,3.563,14,false,48.108,36.000,false
4.000,4,8.000,4.465,21,false,64.126,48.000,false
5.000,0,1.000,0.855,6,false,13.028,9.600,false
5.000,1,1.000,1.264,7,false,18.117,16.800,false
5.000,2,2.000,2.911,12,false,39.584,25.200,true
5.000,3,3.000,3.394,17,false,49.419,36.000,false
5.000,4,2.000,3.726,23,false,58.731,48.000,false
6.000,0,0.000,0.599,6,false,10.462,9.600,false
6.000,1,1.000,1.185,8,false,18.325,16.800,false
6.000,2,0.000,2.038,11,false,29.852,25.200,false
6.000,3,2.000,2.976,19,false,47.236,36.000,false
6.000,4,0.000,2.608,23,false,47.555,48.000,false
7.000,0,1.000,0.719,7,false,12.667,9.600,false
7.000,1,1.000,1.129,9,false,18.770,16.800,false
7.000,2,1.000,1.726,12,false,27.739,25.200,false
7.000,3,3.000,2.983,21,false,49.308,36.000,false
7.000,4,2.000,2.425,25,false,47.731,48.000,false
8.000,0,2.000,1.103,9,false,18.509,9.600,true
8.000,1,4.000,1.991,12,false,30.382,16.800,true
8.000,2,1.000,1.508,13,false,26.560,25.200,false
8.000,3,5.000,3.588,26,false,60.358,36.000,false
8.000,4,5.000,3.198,29,false,59.455,48.000,false
9.000,0,1.000,1.072,10,false,19.199,9.600,true
9.000,1,1.000,1.693,13,false,28.410,16.800,true
9.000,2,6.000,2.856,19,false,46.035,25.200,true
9.000,3,0.000,2.512,26,false,49.594,36.000,false
9.000,4,5.000,3.738,34,false,69.861,48.000,false
10.000,0,1.000,1.051,10,false,18.982,9.600,true
10.000,1,1.000,1.485,14,false,27.330,16.800,false
10.000,2,4.000,3.199,22,false,52.467,25.200,true
10.000,3,1.000,2.058,27,false,46.058,36.000,false
10.000,4,5.000,4.117,39,false,78.646,48.000,false
11.000,0,2.000,1.335,12,false,23.831,9.600,true
11.000,1,1.000,1.340,15,false,26.874,16.800,false
11.000,2,1.000,2.539,23,false,46.870,25.200,true
11.000,3,2.000,2.041,29,false,47.884,36.000,false
11.000,4,2.000,3.482,41,false,74.295,48.000,false
12.000,0,1.000,1.235,13,false,23.824,9.600,true
12.000,1,1.000,1.238,16,false,26.855,16.800,false
12.000,2,1.000,2.078,24,false,43.252,25.200,false
12.000,3,2.000,2.029,31,false,49.762,36.000,false
12.000,4,6.000,4.237,47,false,87.849,48.000,false
13.000,0,2.000,1.464,14,false,27.120,9.600,true
13.000,1,1.000,1.166,17,false,27.141,16.800,false
13.000,2,0.000,1.454,24,false,37.019,25.200,false
13.000,3,6.000,3.220,37,false,67.676,36.000,false
13.000,4,5.000,4.466,51,false,94.137,48.000,false
14.000,0,3.000,1.925,17,false,34.727,9.600,true
14.000,1,5.000,2.317,21,false,42.642,16.800,true
14.000,2,2.000,1.618,26,false,40.656,25.200,false
14.000,3,3.000,3.154,40,false,70.016,36.000,false
14.000,4,7.000,5.226,48,false,108.739,48.000,true
15.000,0,1.000,1.648,25,false,39.952,9.600,true
15.000,1,3.000,2.522,27,false,50.692,16.800,true
15.000,2,1.000,1.433,27,false,39.802,25.200,false
15.000,3,3.000,3.108,42,false,71.554,36.000,false
15.000,4,8.000,6.058,56,false,115.060,48.000,true
16.000,0,2.000,1.753,27,false,43.009,9.600,true
16.000,1,1.000,2.065,28,false,47.127,16.800,true
16.000,2,2.000,1.603,29,false,43.504,25.200,false
16.000,3,7.000,4.275,49,false,90.231,36.000,true
16.000,4,5.000,5.741,61,false,116.885,48.000,true
17.000,0,0.000,1.227,26,false,36.749,9.600,true
17.000,1,0.000,1.446,27,false,39.932,16.800,false
17.000,2,2.000,1.722,30,false,45.696,25.200,false
17.000,3,1.000,3.293,49,false,80.404,36.000,false
17.000,4,7.000,6.119,67,false,126.662,48.000,true
18.000,0,0.000,0.859,26,false,33.067,9.600,false
18.000,1,0.000,1.012,27,false,35.595,16.800,false
18.000,2,5.000,2.705,35,false,60.530,25.200,true
18.000,3,6.000,4.105,55,false,94.526,36.000,true
18.000,4,5.000,5.783,72,false,128.306,48.000,true
19.000,0,0.000,0.601,26,false,30.490,9.600,false
19.000,1,1.000,1.008,27,false,35.560,16.800,false
19.000,2,0.000,1.894,35,false,52.414,25.200,false
19.000,3,5.000,4.373,60,false,102.211,36.000,true
19.000,4,4.000,5.248,76,false,126.957,48.000,true
20.000,0,1.000,0.721,27,false,32.686,9.600,false
20.000,1,1.000,1.006,28,false,36.535,16.800,false
20.000,2,2.000,1.926,37,false,54.733,25.200,false
20.000,3,2.000,3.661,61,false,96.091,36.000,true
20.000,4,4.000,4.874,80,false,127.213,48.000,true
21.000,0,0.000,0.505,27,false,30.523,9.600,false
21.000,1,4.000,1.904,32,false,49.517,16.800,true
21.000,2,3.000,2.248,40,false,60.956,25.200,false
21.000,3,5.000,4.063,66,false,105.106,36.000,true
21.000,4,5.000,4.912,85,false,132.592,48.000,true
22.000,0,0.000,0.353,27,false,29.009,9.600,false
22.000,1,2.000,1.933,34,false,51.805,16.800,true
22.000,2,3.000,2.474,43,false,66.212,25.200,false
22.000,3,4.000,4.044,70,false,108.917,36.000,true
22.000,4,5.000,4.938,90,false,137.857,48.000,true
23.000,0,1.000,0.547,28,false,31.949,9.600,false
23.000,1,1.000,1.653,35,false,50.006,16.800,false
23.000,2,1.000,2.031,44,false,62.791,25.200,false
23.000,3,4.000,4.031,74,false,112.785,36.000,true
