time,event,task_id,node_id,priority,steps,complexity,deadline,base_execution_time,delay_multiplier,rough_score,details
0.000,ARRIVED,1,0,6,6,3.782,50.666,5.791,1.000,0.000000,
0.000,ARRIVED,2,0,2,1,3.927,91.735,6.499,2.842,0.000000,
0.000,STARTED,1,0,6,6,3.782,50.666,5.791,1.000,0.000000,observed_rate=2.000
0.000,ARRIVED,3,2,1,19,8.758,29.003,4.098,2.868,0.000000,
0.000,ARRIVED,4,2,7,2,7.177,119.135,5.122,1.000,0.000000,
0.000,ARRIVED,5,2,4,8,6.048,108.640,5.814,1.000,0.000000,
0.000,ARRIVED,6,2,1,13,6.182,29.124,5.111,1.000,0.000000,
0.000,STARTED,3,2,1,19,8.758,29.003,4.098,2.868,0.000000,observed_rate=4.000
0.000,OFFLOADED,6,2,1,13,6.182,29.124,5.111,1.000,1.548544,observed_rate=4.000;rough_score=1.548544;destination_node=1;destination_policy=LEAST_QUEUE
0.000,RECEIVED_OFFLOAD,6,1,1,13,6.182,29.124,5.111,1.000,1.548544,source_node=2;rough_score=1.548544
0.000,STARTED,6,1,1,13,6.182,29.124,5.111,1.000,1.548544,observed_rate=0.000
0.000,ARRIVED,7,3,7,17,5.265,54.393,7.029,1.000,0.000000,
0.000,ARRIVED,8,3,2,6,7.282,52.554,7.017,1.000,0.000000,
0.000,ARRIVED,9,3,2,9,3.976,93.212,3.257,2.771,0.000000,
0.000,ARRIVED,10,3,10,4,2.724,32.360,2.741,1.000,0.000000,
0.000,ARRIVED,11,3,1,16,2.889,91.465,4.731,1.000,0.000000,
0.000,ARRIVED,12,3,3,7,2.456,63.370,2.582,1.000,0.000000,
0.000,STARTED,7,3,7,17,5.265,54.393,7.029,1.000,0.000000,observed_rate=6.000
0.000,ARRIVED,13,4,2,12,4.069,76.285,4.554,2.895,0.000000,
0.000,ARRIVED,14,4,3,16,2.885,112.957,4.720,1.646,0.000000,
0.000,ARRIVED,15,4,2,5,6.606,25.052,2.676,1.000,0.000000,
0.000,ARRIVED,16,4,10,15,1.103,108.883,7.287,1.000,0.000000,
