time,node_id,observed_arrival_rate,smoothed_arrival_rate,waiting_queue_size,idle,predicted_queue_size,proactive_queue_threshold,proactive_risk
0.000,0,1.000,1.000,0,false,8.476,9.600,false
0.000,1,1.000,1.000,0,false,8.476,16.800,false
0.000,2,4.000,4.000,3,false,41.476,25.200,true
0.000,3,6.000,6.000,5,false,63.476,36.000,true
0.000,4,2.000,2.000,1,false,19.476,48.000,false
1.000,0,1.000,1.000,1,false,9.476,9.600,false
1.000,1,3.000,1.600,3,false,17.476,16.800,false
1.000,2,1.000,3.100,4,false,33.476,25.200,true
1.000,3,4.000,5.400,9,false,61.476,36.000,true
1.000,4,7.000,3.500,8,false,41.476,48.000,false
2.000,0,1.000,1.000,2,false,10.476,9.600,false
2.000,1,0.000,1.120,3,false,12.676,16.800,false
2.000,2,5.000,3.670,9,false,44.176,25.200,true
2.000,3,2.000,4.380,11,false,53.276,36.000,true
2.000,4,3.000,3.350,11,false,42.976,48.000,true
3.000,0,1.000,1.000,3,false,11.476,9.600,false
3.000,1,1.000,1.084,4,false,13.316,16.800,false
3.000,2,1.000,2.869,10,false,37.166,25.200,false
3.000,3,2.000,3.666,13,false,48.136,36.000,true
3.000,4,7.000,4.445,17,false,59.926,48.000,true
4.000,0,0.000,0.700,3,false,8.476,9.600,false
4.000,1,2.000,1.359,5,false,17.064,16.800,false
4.000,2,1.000,2.308,11,false,32.559,25.200,false
4.000,3,3.000,3.466,16,false,49.138,36.000,true
4.000,4,8.000,5.512,25,false,78.591,48.000,true
5.000,0,1.000,0.790,4,false,10.376,9.600,false
5.000,1,1.000,1.251,6,false,16.988,16.800,false
5.000,2,3.000,2.516,14,false,37.634,25.200,false
5.000,3,4.000,3.626,20,false,54.740,36.000,true
5.000,4,1.000,4.158,26,false,66.057,48.000,true
6.000,0,0.000,0.553,4,false,8.006,9.600,false
6.000,1,0.000,0.876,6,false,13.234,16.800,false
6.000,2,3.000,2.661,17,false,42.087,25.200,false
6.000,3,4.000,3.738,24,false,59.861,36.000,true
6.000,4,3.000,3.811,28,false,64.583,48.000,true
7.000,0,0.000,0.387,4,false,6.347,9.600,false
7.000,1,1.000,0.913,7,false,14.607,16.800,false
7.000,2,4.000,3.063,21,false,50.104,25.200,true
7.000,3,1.000,2.917,25,false,52.645,36.000,false
7.000,4,4.000,3.867,32,false,69.151,48.000,true
8.000,0,0.000,0.271,3,false,4.186,9.600,false
8.000,1,2.000,1.239,9,false,19.868,16.800,false
8.000,2,2.000,2.744,22,false,47.915,25.200,false
8.000,3,1.000,2.342,25,false,46.895,36.000,false
8.000,4,3.000,3.607,35,false,69.548,48.000,true
9.000,0,1.000,0.490,4,false,7.373,9.600,false
9.000,1,0.000,0.867,9,false,16.150,16.800,false
9.000,2,4.000,3.121,26,false,55.684,25.200,true
9.000,3,0.000,1.639,25,false,39.869,36.000,false
9.000,4,3.000,3.425,38,false,70.727,48.000,true
10.000,0,1.000,0.643,5,false,9.904,9.600,false
10.000,1,1.000,0.907,10,false,17.548,16.800,false
10.000,2,4.000,3.385,30,false,62.321,25.200,true
10.000,3,1.000,1.447,26,false,38.951,36.000,false
10.000,4,4.000,3.598,42,false,76.452,48.000,true
11.000,0,0.000,0.450,5,false,7.976,9.600,false
11.000,1,1.000,0.935,10,false,17.826,16.800,false
11.000,2,1.000,2.669,31,false,56.168,25.200,false
11.000,3,4.000,2.213,30,false,50.609,36.000,false
11.000,4,2.000,3.118,44,false,73.659,48.000,true
12.000,0,0.000,0.315,5,false,6.626,9.600,false
12.000,1,2.000,1.255,12,false,23.021,16.800,false
12.000,2,2.000,2.468,33,false,56.160,25.200,false
12.000,3,0.000,1.549,29,false,42.969,36.000,false
12.000,4,5.000,3.683,49,false,84.304,48.000,true
13.000,0,2.000,0.820,7,false,13.681,9.600,false
13.000,1,2.000,1.478,14,false,27.258,16.800,false
13.000,2,2.000,2.328,35,false,56.755,25.200,false
13.000,3,5.000,2.584,34,false,58.321,36.000,false
13.000,4,2.000,3.178,50,false,80.256,48.000,true
14.000,0,0.000,0.574,7,false,11.219,9.600,false
14.000,1,1.000,1.335,15,false,26.823,16.800,false
14.000,2,2.000,2.230,37,false,57.771,25.200,false
14.000,3,2.000,2.409,36,false,58.568,36.000,false
14.000,4,5.000,3.725,55,false,90.722,48.000,true
15.000,0,1.000,0.702,7,false,12.497,9.600,false
15.000,1,0.000,0.934,15,false,22.819,16.800,false
15.000,2,8.000,3.961,45,false,83.083,25.200,true
15.000,3,7.000,3.786,43,false,79.340,36.000,true
