scenario,policy,destination_policy,threshold_mode,iterations,generated_mean,generated_std,generated_sem,generated_ci95,completed_mean,completed_std,completed_sem,completed_ci95,delayed_mean,delayed_std,delayed_sem,delayed_ci95,offloaded_mean,offloaded_std,offloaded_sem,offloaded_ci95,received_offloaded_mean,received_offloaded_std,received_offloaded_sem,received_offloaded_ci95,completed_offloaded_mean,completed_offloaded_std,completed_offloaded_sem,completed_offloaded_ci95,total_waiting_tasks_mean,total_waiting_tasks_std,total_waiting_tasks_sem,total_waiting_tasks_ci95,queue_imbalance_mean,queue_imbalance_std,queue_imbalance_sem,queue_imbalance_ci95,max_offloads_per_event_mean,max_offloads_per_event_std,max_offloads_per_event_sem,max_offloads_per_event_ci95,offload_fraction_mean,offload_fraction_std,offload_fraction_sem,offload_fraction_ci95,high_arrival_rate_threshold_mean,high_arrival_rate_threshold_std,high_arrival_rate_threshold_sem,high_arrival_rate_threshold_ci95,threshold_multiplier_mean,threshold_multiplier_std,threshold_multiplier_sem,threshold_multiplier_ci95,completion_rate_mean,completion_rate_std,completion_rate_sem,completion_rate_ci95,offload_rate_mean,offload_rate_std,offload_rate_sem,offload_rate_ci95,offload_per_delayed_mean,offload_per_delayed_std,offload_per_delayed_sem,offload_per_delayed_ci95,mean_rough_score_mean,mean_rough_score_std,mean_rough_score_sem,mean_rough_score_ci95,mean_actual_execution_time_mean,mean_actual_execution_time_std,mean_actual_execution_time_sem,mean_actual_execution_time_ci95
default_config,AHP_ROUGH,LEAST_QUEUE,ADAPTIVE_RATE,50,6778.18,93.6684753014915,13.246722813817856,25.963576715082997,454.74,14.206652652607396,2.0091240857241086,3.9378832080192527,114.78,8.538723318996075,1.2075578323075655,2.3668133513228287,467.2,62.58023421405288,8.850181596199837,17.34635592855168,467.2,62.58023421405288,8.850181596199837,17.34635592855168,36.12,13.031578600320321,1.8429435195703991,3.6121692983579825,6318.44,96.48139505540296,13.644529740402733,26.743278291189355,1622.86,86.58133135252373,12.244449304705793,23.999120637223353,10.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.06710495234334185,0.0024010136632762608,0.00033955460860483953,0.0006655270328654855,0.068924855709614,0.009181778490234724,0.0012984995667595508,0.0025450591508487195,4.068411741327954,0.4358021306076277,0.0616317283616398,0.12079818758881398,1.8565093148241574,0.010935674817021008,0.0015465379639933022,0.003031214409426872,6.572260820267152,0.20389343600004778,0.02883488624701182,0.05651637704414317
fifo_offloading,FIFO,DROP,FIXED,50,6778.18,93.6684753014915,13.246722813817856,25.963576715082997,457.22,11.97666097722004,1.6937556385929187,3.319761051642121,115.4,7.13428056524787,1.0089396333148328,1.9775216812970722,217.68,29.948554528847414,4.235365198816619,8.301315789680572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6098.28,92.93228607926508,13.142609935563305,25.759515473704077,1838.06,54.98920487751413,7.776647932189324,15.242229947091074,5.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.06747046109071325,0.0021027059157121305,0.0002973675223682233,0.0005828403438417176,0.03210786834158347,0.004356476623787585,0.0006160988325521753,0.0012075537118022637,1.8834624252511745,0.20749489313807704,0.02934420919990246,0.05751465003180882,0.0,0.0,0.0,0.0,6.539704696963431,0.16780781761742924,0.023731609154679922,0.04651395394317265
no_offloading,NONE,DROP,FIXED,50,6778.18,93.6684753014915,13.246722813817856,25.963576715082997,455.32,13.415556002534627,1.8972461245560253,3.7186024041298094,114.18,8.302175765965185,1.1741049565433201,2.3012457148249075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6317.86,96.1344742683765,13.595467732194535,26.64711675510129,1923.6,59.23767416784969,8.377472221161138,16.41984555347583,5.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.06719004416326711,0.0022850531725071366,0.000323155318730326,0.0006333844247114389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.567617636813268,0.19245989257943685,0.02721793902987086,0.05334716049854688
random_offloading,RANDOM,DROP,FIXED,50,6778.18,93.6684753014915,13.246722813817856,25.963576715082997,455.68,13.132666856945326,1.8572395579219725,3.640189533527066,113.86,7.373449335422386,1.0427632051625222,2.0438158821185435,213.48,28.66145815679079,4.05334228427225,7.944550877173611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6104.02,96.29069296157552,13.617560391656362,26.69041836764647,1843.18,62.02852865695702,8.772158648071679,17.193430950220492,5.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.06724353482816912,0.0022602407234455974,0.00031964630853247397,0.000626506764723649,0.03149427868547945,0.004193069844364599,0.0005929896241878059,0.0011622596634080994,1.8738201957192349,0.21249310006329936,0.030051062402022113,0.05890008230796334,0.0,0.0,0.0,0.0,6.55876083722898,0.19030859548902462,0.026913699677675384,0.05275085136824375
