time,event,task_id,node_id,priority,steps,complexity,deadline,base_execution_time,delay_multiplier,rough_score,details
0.000,ARRIVED,1,2,2,19,7.880,33.719,6.191,1.000,0.000000,
0.000,ARRIVED,2,2,1,10,4.284,79.711,7.956,1.000,0.000000,
0.000,ARRIVED,3,2,2,1,8.719,25.899,2.801,1.000,0.000000,
0.000,STARTED,1,2,2,19,7.880,33.719,6.191,1.000,0.000000,observed_rate=3.000
0.000,ARRIVED,4,3,5,8,4.614,66.045,4.632,2.161,0.000000,
0.000,ARRIVED,5,3,2,7,6.494,114.501,3.623,1.000,0.000000,
0.000,ARRIVED,6,3,3,6,4.293,75.769,7.392,1.000,0.000000,
0.000,STARTED,4,3,5,8,4.614,66.045,4.632,2.161,0.000000,observed_rate=3.000
0.000,ARRIVED,7,4,8,13,2.577,73.579,7.060,1.000,0.000000,
0.000,ARRIVED,8,4,10,12,5.662,44.488,4.857,1.000,0.000000,
0.000,STARTED,7,4,8,13,2.577,73.579,7.060,1.000,0.000000,observed_rate=2.000
1.000,ARRIVED,9,0,3,6,1.457,90.217,5.709,1.000,0.000000,
1.000,STARTED,9,0,3,6,1.457,90.217,5.709,1.000,0.000000,observed_rate=1.000
1.000,ARRIVED,10,1,8,13,9.547,37.955,5.194,2.843,0.000000,
1.000,STARTED,10,1,8,13,9.547,37.955,5.194,2.843,0.000000,observed_rate=1.000
1.000,ARRIVED,11,2,2,19,2.395,79.142,7.101,2.854,0.000000,
1.000,ARRIVED,12,4,6,5,8.290,101.531,6.974,1.850,0.000000,
1.000,ARRIVED,13,4,3,15,4.192,84.757,5.426,1.000,0.000000,
1.000,ARRIVED,14,4,4,7,7.750,93.572,7.547,1.000,0.000000,
1.000,ARRIVED,15,4,8,6,4.967,119.465,7.585,1.000,0.000000,
2.000,ARRIVED,16,0,3,9,4.572,72.823,3.178,1.000,0.000000,
2.000,ARRIVED,17,0,7,19,1.563,115.511,7.745,1.000,0.000000,
2.000,ARRIVED,18,1,6,17,2.263,93.644,2.046,1.000,0.000000,
2.000,ARRIVED,19,1,9,9,3.041,85.678,3.435,2.229,0.000000,
2.000,ARRIVED,20,1,2,10,3.796,58.548,3.792,1.000,0.000000,
2.000,ARRIVED,21,2,2,4,7.406,35.814,3.484,1.000,0.000000,
2.000,ARRIVED,22,2,9,7,5.285,101.924,3.586,1.000,0.000000,
2.000,ARRIVED,23,2,5,13,8.943,93.318,5.369,1.000,0.000000,
2.000,ARRIVED,24,3,4,11,8.960,46.983,6.918,2.257,0.000000,
2.000,ARRIVED,25,3,6,8,1.650,88.471,3.492,1.000,0.000000,
2.000,ARRIVED,26,4,4,15,6.853,55.322,2.742,1.000,0.000000,
2.000,ARRIVED,27,4,4,5,6.727,108.778,7.817,1.000,0.000000,
3.000,ARRIVED,28,0,5,16,4.324,116.305,5.867,1.000,0.000000,
3.000,ARRIVED,29,1,7,11,6.743,97.388,3.723,2.699,0.000000,
3.000,ARRIVED,30,2,6,2,5.729,81.831,2.381,1.000,0.000000,
3.000,ARRIVED,31,2,9,12,8.414,87.788,2.265,1.000,0.000000,
3.000,ARRIVED,32,2,2,5,2.818,101.273,6.447,1.000,0.000000,
3.000,ARRIVED,33,2,7,4,7.351,119.481,4.265,1.000,0.000000,
3.000,ARRIVED,34,2,1,4,3.880,26.000,3.207,1.000,0.000000,
3.000,ARRIVED,35,3,7,1,3.939,87.227,4.815,1.000,0.000000,
3.000,ARRIVED,36,4,7,5,1.387,23.056,3.148,1.000,0.000000,
3.000,ARRIVED,37,4,10,2,4.577,118.892,7.628,2.150,0.000000,
3.000,ARRIVED,38,4,1,7,6.925,58.458,4.301,1.000,0.000000,
3.000,ARRIVED,39,4,9,15,9.702,74.717,4.375,1.000,0.000000,
3.000,ARRIVED,40,4,5,12,9.395,48.270,3.827,1.000,0.000000,
3.000,ARRIVED,41,4,10,5,4.238,43.627,4.516,2.187,0.000000,
4.000,ARRIVED,42,1,6,9,1.468,121.688,4.432,1.677,0.000000,
4.000,ARRIVED,43,2,4,6,3.396,51.774,3.636,1.000,0.000000,
4.000,ARRIVED,44,2,2,19,7.717,64.818,6.874,2.394,0.000000,
4.000,ARRIVED,45,3,6,14,8.636,82.962,4.753,1.730,0.000000,
4.000,ARRIVED,46,4,7,10,7.405,83.031,3.366,1.000,0.000000,
4.000,ARRIVED,47,4,9,16,3.136,56.553,6.836,1.000,0.000000,
4.000,ARRIVED,48,4,9,2,8.032,88.958,6.412,1.000,0.000000,
4.000,ARRIVED,49,4,9,4,6.045,33.954,3.167,2.203,0.000000,
4.000,ARRIVED,50,4,8,19,6.661,101.222,5.357,1.000,0.000000,
5.000,ARRIVED,51,1,6,11,6.735,40.577,4.211,1.000,0.000000,
5.000,ARRIVED,52,1,3,16,9.982,47.206,6.192,1.000,0.000000,
