time,event,task_id,node_id,priority,steps,complexity,deadline,base_execution_time,delay_multiplier,rough_score,details
0.000,ARRIVED,1,0,5,2,5.193,71.148,7.718,1.000,0.000000,
0.000,ARRIVED,2,0,7,17,4.487,59.468,4.872,2.620,0.000000,
0.000,ARRIVED,3,0,7,8,4.371,109.179,5.706,2.976,0.000000,
0.000,STARTED,1,0,5,2,5.193,71.148,7.718,1.000,0.000000,observed_rate=3.000
0.000,ARRIVED,4,1,1,19,6.418,40.835,6.521,1.000,0.000000,
0.000,STARTED,4,1,1,19,6.418,40.835,6.521,1.000,0.000000,observed_rate=1.000
0.000,ARRIVED,5,2,10,20,9.853,39.056,6.507,1.000,0.000000,
0.000,ARRIVED,6,2,7,6,4.548,88.744,2.550,1.000,0.000000,
0.000,ARRIVED,7,2,4,15,9.432,91.611,3.193,1.000,0.000000,
0.000,ARRIVED,8,2,6,8,3.027,82.423,5.779,1.000,0.000000,
0.000,ARRIVED,9,2,4,10,7.293,90.085,6.930,1.000,0.000000,
0.000,STARTED,5,2,10,20,9.853,39.056,6.507,1.000,0.000000,observed_rate=5.000
0.000,ARRIVED,10,3,6,8,8.179,83.508,2.554,1.000,0.000000,
0.000,ARRIVED,11,3,9,16,8.957,64.651,5.115,1.000,0.000000,
0.000,STARTED,10,3,6,8,8.179,83.508,2.554,1.000,0.000000,observed_rate=2.000
0.000,ARRIVED,12,4,1,8,2.336,92.877,7.386,1.000,0.000000,
0.000,ARRIVED,13,4,5,7,8.418,119.994,6.957,1.941,0.000000,
0.000,ARRIVED,14,4,5,10,8.019,52.473,3.890,1.000,0.000000,
0.000,STARTED,12,4,1,8,2.336,92.877,7.386,1.000,0.000000,observed_rate=3.000
1.000,ARRIVED,15,0,9,14,3.734,41.338,7.597,1.000,0.000000,
1.000,ARRIVED,16,0,9,13,9.704,64.062,5.837,1.000,0.000000,
1.000,ARRIVED,17,1,9,15,1.172,42.147,2.883,1.000,0.000000,
1.000,ARRIVED,18,1,9,8,6.526,108.167,4.753,2.022,0.000000,
1.000,ARRIVED,19,2,5,13,9.085,108.749,3.255,1.000,0.000000,
1.000,ARRIVED,20,3,8,14,3.964,97.124,4.178,1.000,0.000000,
1.000,ARRIVED,21,3,5,18,4.099,107.416,3.539,1.000,0.000000,
1.000,ARRIVED,22,3,10,8,9.555,98.937,6.998,1.000,0.000000,
1.000,ARRIVED,23,4,2,19,3.628,81.662,7.141,1.816,0.000000,
2.000,ARRIVED,24,0,7,7,2.266,87.482,3.851,2.829,0.000000,
2.000,ARRIVED,25,1,4,6,3.416,90.137,7.998,1.000,0.000000,
2.000,ARRIVED,26,1,6,6,5.110,56.352,6.835,1.000,0.000000,
2.000,ARRIVED,27,2,9,20,3.269,81.105,2.215,1.000,0.000000,
2.000,ARRIVED,28,2,9,3,3.340,66.424,6.369,1.000,0.000000,
2.000,ARRIVED,29,3,5,20,1.498,33.241,6.527,1.000,0.000000,
2.000,ARRIVED,30,3,8,10,1.928,66.141,4.053,2.850,0.000000,
2.000,ARRIVED,31,3,3,6,5.009,90.212,2.474,1.000,0.000000,
2.000,ARRIVED,32,4,3,9,8.453,119.811,5.705,1.000,0.000000,
2.000,ARRIVED,33,4,6,12,5.889,115.774,2.237,1.000,0.000000,
2.000,ARRIVED,34,4,8,3,8.979,85.862,2.687,1.823,0.000000,
2.000,ARRIVED,35,4,3,7,1.704,60.565,7.987,1.512,0.000000,
2.000,ARRIVED,36,4,8,17,6.288,56.358,4.802,1.000,0.000000,
2.554,FINISHED,10,3,6,8,8.179,83.508,2.554,1.000,0.000000,
2.554,STARTED,11,3,9,16,8.957,64.651,5.115,1.000,0.000000,observed_rate=3.000
3.000,ARRIVED,37,3,7,13,2.182,45.740,2.991,1.000,0.000000,
3.000,ARRIVED,38,3,10,15,1.969,106.833,6.017,1.000,0.000000,
3.000,ARRIVED,39,3,4,4,3.490,25.340,2.682,1.000,0.000000,
3.000,ARRIVED,40,3,9,16,6.129,82.138,4.162,1.633,0.000000,
3.000,ARRIVED,41,4,9,4,2.938,57.938,3.343,1.000,0.000000,
3.000,ARRIVED,42,4,6,10,9.467,74.621,7.723,1.000,0.000000,
3.000,ARRIVED,43,4,4,12,7.068,51.626,4.330,1.000,0.000000,
3.000,ARRIVED,44,4,2,5,4.195,61.866,2.991,1.000,0.000000,
3.000,ARRIVED,45,4,2,5,5.092,60.473,5.878,1.000,0.000000,
3.000,ARRIVED,46,4,6,19,5.938,105.089,4.713,1.000,0.000000,
3.000,ARRIVED,47,4,1,5,2.763,43.762,6.352,2.367,0.000000,
4.000,ARRIVED,48,1,4,6,7.140,117.660,4.852,1.000,0.000000,
4.000,ARRIVED,49,1,1,17,7.413,104.658,2.264,1.000,0.000000,
4.000,ARRIVED,50,1,9,1,8.486,33.061,6.506,2.081,0.000000,
4.000,ARRIVED,51,2,4,19,1.373,70.367,7.465,1.000,0.000000,
4.000,ARRIVED,52,2,4,6,9.208,118.867,2.103,1.611,0.000000,
4.000,ARRIVED,53,2,7,6,9.437,101.020,3.768,1.000,0.000000,
4.000,ARRIVED,54,3,2,7,9.894,118.048,2.552,1.925,0.000000,
4.000,ARRIVED,55,3,5,20,1.665,49.437,2.651,1.000,0.000000,
4.000,ARRIVED,56,3,3,7,4.872,35.944,2.226,1.000,0.000000,
4.000,ARRIVED,57,4,10,6,1.471,40.453,6.650,2.512,0.000000,
4.000,ARRIVED,58,4,3,2,3.633,122.751,6.076,1.000,0.000000,
4.000,ARRIVED,59,4,1,20,3.581,53.761,3.159,1.000,0.000000,
4.000,ARRIVED,60,4,1,20,1.173,97.606,2.993,1.000,0.000000,
5.000,ARRIVED,61,0,1,6,1.720,38.493,2.051,1.000,0.000000,
5.000,ARRIVED,62,1,4,3,2.229,97.720,2.958,1.000,0.000000,
5.000,ARRIVED,63,1,3,12,6.643,113.965,2.929,1.000,0.000000,
5.000,ARRIVED,64,2,8,11,8.842,97.098,3.214,1.000,0.000000,
5.000,ARRIVED,65,2,4,5,5.560,38.923,4.589,2.479,0.000000,
5.000,ARRIVED,66,2,9,2,7.677,88.372,7.021,1.000,0.000000,
5.000,ARRIVED,67,2,7,3,5.510,25.289,2.006,1.000,0.000000,
5.000,ARRIVED,68,3,1,14,2.088,105.297,7.185,1.555,0.000000,
5.000,ARRIVED,69,3,10,6,4.503,58.200,3.960,2.357,0.000000,
5.000,ARRIVED,70,4,4,18,9.257,76.076,3.199,1.000,0.000000,
5.000,ARRIVED,71,4,5,19,3.613,35.339,3.245,1.000,0.000000,
5.000,ARRIVED,72,4,8,7,5.483,54.989,7.317,1.000,0.000000,
5.000,ARRIVED,73,4,7,13,1.425,38.762,7.433,1.000,0.000000,
6.000,ARRIVED,74,2,9,7,1.418,56.207,3.769,1.000,0.000000,
