time,event,task_id,node_id,priority,steps,complexity,deadline,base_execution_time,delay_multiplier,rough_score,details
0.000,ARRIVED,1,0,5,9,5.958,119.531,3.150,1.000,0.000000,
0.000,ARRIVED,2,0,9,6,2.271,85.421,2.291,1.000,0.000000,
0.000,STARTED,1,0,5,9,5.958,119.531,3.150,1.000,0.000000,observed_rate=2.000
0.000,ARRIVED,3,1,3,12,1.927,38.641,3.645,1.000,0.000000,
0.000,ARRIVED,4,1,6,17,6.962,56.854,4.020,1.000,0.000000,
0.000,STARTED,3,1,3,12,1.927,38.641,3.645,1.000,0.000000,observed_rate=2.000
0.000,ARRIVED,5,2,10,20,2.859,114.875,3.552,1.000,0.000000,
0.000,STARTED,5,2,10,20,2.859,114.875,3.552,1.000,0.000000,observed_rate=1.000
0.000,ARRIVED,6,3,10,15,3.497,95.792,6.069,2.665,0.000000,
0.000,ARRIVED,7,3,6,9,9.170,114.613,3.522,1.000,0.000000,
0.000,STARTED,6,3,10,15,3.497,95.792,6.069,2.665,0.000000,observed_rate=2.000
0.000,ARRIVED,8,4,8,5,9.589,99.540,4.349,1.000,0.000000,
0.000,STARTED,8,4,8,5,9.589,99.540,4.349,1.000,0.000000,observed_rate=1.000
1.000,ARRIVED,9,0,7,6,7.249,91.373,2.150,1.000,0.000000,
1.000,ARRIVED,10,0,9,3,2.936,28.832,3.597,1.000,0.000000,
1.000,ARRIVED,11,1,2,7,6.883,118.765,3.342,1.000,0.000000,
1.000,ARRIVED,12,2,7,18,5.449,52.032,5.178,2.611,0.000000,
1.000,ARRIVED,13,3,7,15,3.028,65.910,6.434,1.000,0.000000,
1.000,ARRIVED,14,3,6,9,4.406,31.787,5.602,1.000,0.000000,
1.000,ARRIVED,15,3,4,7,7.155,69.707,2.016,1.000,0.000000,
1.000,ARRIVED,16,4,1,17,8.468,111.997,2.285,1.535,0.000000,
1.000,ARRIVED,17,4,8,12,1.749,51.996,2.219,1.940,0.000000,
1.000,ARRIVED,18,4,6,15,7.564,68.206,4.899,1.000,0.000000,
2.000,ARRIVED,19,0,5,10,2.874,97.023,6.606,1.000,0.000000,
2.000,ARRIVED,20,0,8,16,5.407,121.596,7.125,1.000,0.000000,
2.000,ARRIVED,21,1,4,3,4.510,49.763,6.023,1.000,0.000000,
2.000,ARRIVED,22,1,2,18,2.380,104.229,3.435,1.000,0.000000,
2.000,ARRIVED,23,1,6,7,9.961,88.789,2.877,1.509,0.000000,
2.000,ARRIVED,24,2,2,4,1.648,51.380,4.498,1.000,0.000000,
2.000,ARRIVED,25,3,8,15,7.811,91.647,4.487,1.000,0.000000,
2.000,ARRIVED,26,3,10,4,5.546,111.354,4.902,1.501,0.000000,
2.000,ARRIVED,27,3,7,10,4.028,116.713,7.906,1.000,0.000000,
2.000,ARRIVED,28,4,8,9,6.700,82.901,3.660,2.264,0.000000,
2.000,ARRIVED,29,4,9,16,3.571,32.530,7.576,2.908,0.000000,
2.000,ARRIVED,30,4,5,3,3.172,38.413,5.524,1.000,0.000000,
3.000,ARRIVED,31,1,5,8,5.652,45.872,7.210,1.000,0.000000,
3.000,ARRIVED,32,1,4,10,4.592,47.255,2.715,1.000,0.000000,
3.000,ARRIVED,33,2,10,13,4.181,80.304,3.409,1.982,0.000000,
3.000,ARRIVED,34,3,2,16,2.907,65.941,4.213,2.730,0.000000,
3.000,ARRIVED,35,3,5,18,3.678,55.758,6.772,1.000,0.000000,
3.000,ARRIVED,36,4,3,7,2.861,36.417,7.843,1.000,0.000000,
