time,event,task_id,node_id,priority,steps,complexity,deadline,base_execution_time,delay_multiplier,rough_score,details
0.000,ARRIVED,1,0,10,18,7.140,88.335,2.308,1.000,0.000000,
0.000,ARRIVED,2,0,9,3,7.169,22.540,7.313,1.617,0.000000,
0.000,STARTED,1,0,10,18,7.140,88.335,2.308,1.000,0.000000,observed_rate=2.000
0.000,ARRIVED,3,1,7,10,4.197,86.716,2.306,1.000,0.000000,
0.000,STARTED,3,1,7,10,4.197,86.716,2.306,1.000,0.000000,observed_rate=1.000
0.000,ARRIVED,4,2,4,14,3.228,42.649,2.328,1.000,0.000000,
0.000,ARRIVED,5,2,1,14,5.034,64.510,7.114,1.000,0.000000,
0.000,STARTED,4,2,4,14,3.228,42.649,2.328,1.000,0.000000,observed_rate=2.000
0.000,ARRIVED,6,3,10,19,9.295,89.487,5.007,1.000,0.000000,
0.000,STARTED,6,3,10,19,9.295,89.487,5.007,1.000,0.000000,observed_rate=1.000
0.000,ARRIVED,7,4,5,3,7.833,36.872,5.256,2.574,0.000000,
0.000,ARRIVED,8,4,7,16,8.861,39.181,7.623,1.000,0.000000,
0.000,ARRIVED,9,4,4,13,1.179,95.399,4.447,1.000,0.000000,
0.000,ARRIVED,10,4,1,7,6.790,55.225,2.236,1.000,0.000000,
0.000,STARTED,7,4,5,3,7.833,36.872,5.256,2.574,0.000000,observed_rate=4.000
0.000,OFFLOADED,9,4,4,13,1.179,95.399,4.447,1.000,0.000000,trigger=REACTIVE;observed_rate=4.000;smoothed_rate=4.000;predicted_queue=3.000;deadline_risk=false;decision_score=0.000000;offload_count=1;destination_node=-1;destination_policy=DROP
0.000,OFFLOADED,8,4,7,16,8.861,39.181,7.623,1.000,0.000000,trigger=REACTIVE;observed_rate=4.000;smoothed_rate=4.000;predicted_queue=3.000;deadline_risk=false;decision_score=0.000000;offload_count=1;destination_node=-1;destination_policy=DROP
1.000,ARRIVED,11,0,5,7,3.640,57.195,7.447,1.000,0.000000,
1.000,ARRIVED,12,0,3,1,9.346,23.366,3.627,1.000,0.000000,
1.000,ARRIVED,13,0,10,13,4.959,83.152,2.577,1.000,0.000000,
1.000,ARRIVED,14,1,3,9,3.604,107.945,3.852,1.000,0.000000,
1.000,ARRIVED,15,1,7,5,7.755,24.512,7.411,1.000,0.000000,
1.000,ARRIVED,16,2,9,4,8.737,117.024,3.657,1.000,0.000000,
1.000,ARRIVED,17,3,1,7,8.981,103.515,2.406,1.000,0.000000,
1.000,ARRIVED,18,3,5,6,5.237,29.520,4.697,2.286,0.000000,
1.000,ARRIVED,19,3,8,14,1.355,108.396,4.160,1.000,0.000000,
1.000,ARRIVED,20,3,9,5,1.116,24.486,7.893,1.000,0.000000,
1.000,ARRIVED,21,4,6,5,3.343,51.325,3.282,1.000,0.000000,
1.000,ARRIVED,22,4,7,10,5.647,72.835,5.126,1.000,0.000000,
1.000,ARRIVED,23,4,1,1,8.877,104.176,5.176,1.000,0.000000,
1.000,ARRIVED,24,4,6,6,5.514,39.002,4.023,1.000,0.000000,
1.000,ARRIVED,25,4,4,4,3.921,101.459,6.740,1.000,0.000000,
2.000,ARRIVED,26,2,1,19,7.997,34.590,4.255,2.476,0.000000,
2.000,ARRIVED,27,2,3,1,6.775,107.914,5.926,1.000,0.000000,
2.000,ARRIVED,28,2,3,18,8.120,113.492,5.617,2.162,0.000000,
2.000,ARRIVED,29,3,8,11,8.469,45.274,7.140,1.000,0.000000,
2.000,ARRIVED,30,3,2,3,6.537,22.739,5.528,2.896,0.000000,
2.000,ARRIVED,31,3,8,5,2.427,33.271,3.808,1.000,0.000000,
2.000,ARRIVED,32,3,2,1,1.184,67.382,7.208,2.436,0.000000,
2.000,ARRIVED,33,4,6,8,9.969,89.052,7.095,1.000,0.000000,
2.306,FINISHED,3,1,7,10,4.197,86.716,2.306,1.000,0.000000,
2.306,STARTED,14,1,3,9,3.604,107.945,3.852,1.000,0.000000,observed_rate=0.000
2.308,FINISHED,1,0,10,18,7.140,88.335,2.308,1.000,0.000000,
2.308,STARTED,2,0,9,3,7.169,22.540,7.313,1.617,0.000000,observed_rate=0.000
2.328,FINISHED,4,2,4,14,3.228,42.649,2.328,1.000,0.000000,
2.328,STARTED,5,2,1,14,5.034,64.510,7.114,1.000,0.000000,observed_rate=3.000
3.000,ARRIVED,34,2,6,18,3.467,85.006,5.225,1.000,0.000000,
3.000,ARRIVED,35,2,10,11,1.174,89.675,6.000,1.000,0.000000,
3.000,ARRIVED,36,3,10,10,6.545,43.430,2.884,1.000,0.000000,
3.000,ARRIVED,37,3,4,7,2.819,47.428,3.831,1.788,0.000000,
3.000,ARRIVED,38,3,2,10,9.940,113.014,4.401,1.000,0.000000,
3.000,ARRIVED,39,3,9,8,1.403,55.827,3.431,1.000,0.000000,
3.000,ARRIVED,40,3,9,5,3.001,39.702,3.194,1.000,0.000000,
3.000,ARRIVED,41,4,4,6,1.153,39.645,3.819,1.000,0.000000,
3.000,ARRIVED,42,4,1,17,6.665,44.432,4.216,1.000,0.000000,
3.000,ARRIVED,43,4,7,6,6.979,114.947,3.350,1.000,0.000000,
3.000,ARRIVED,44,4,8,16,4.301,120.491,5.483,1.000,0.000000,
4.000,ARRIVED,45,0,5,7,3.580,47.897,4.585,1.000,0.000000,
4.000,ARRIVED,46,1,9,12,1.607,59.025,4.140,1.000,0.000000,
4.000,ARRIVED,47,1,1,4,8.133,25.067,4.240,1.000,0.000000,
4.000,ARRIVED,48,2,1,6,8.029,67.886,3.255,1.000,0.000000,
4.000,ARRIVED,49,2,7,20,7.420,30.707,7.652,1.000,0.000000,
4.000,ARRIVED,50,2,6,1,7.071,93.157,2.179,1.920,0.000000,
4.000,ARRIVED,51,3,3,19,2.009,83.215,2.062,1.000,0.000000,
4.000,ARRIVED,52,3,3,14,6.858,47.303,6.165,2.235,0.000000,
4.000,ARRIVED,53,3,4,16,9.926,34.450,4.157,1.000,0.000000,
4.000,ARRIVED,54,3,4,7,1.707,91.902,4.693,1.000,0.000000,
4.000,ARRIVED,55,4,4,12,5.254,54.292,2.768,1.000,0.000000,
4.000,ARRIVED,56,4,8,13,5.387,41.620,4.624,1.000,0.000000,
4.000,ARRIVED,57,4,9,9,5.477,68.851,7.913,2.159,0.000000,
5.000,ARRIVED,58,0,5,20,4.931,94.127,7.583,1.000,0.000000,
5.000,ARRIVED,59,1,5,17,3.429,110.759,4.914,1.000,0.000000,
5.000,ARRIVED,60,1,5,20,2.333,47.882,2.844,1.000,0.000000,
5.000,ARRIVED,61,1,6,13,7.082,71.465,6.151,1.000,0.000000,
5.000,ARRIVED,62,2,10,13,2.605,33.803,3.169,1.000,0.000000,
5.000,ARRIVED,63,2,4,19,7.584,62.451,2.730,2.631,0.000000,
5.000,ARRIVED,64,2,4,17,4.265,65.263,4.241,1.000,0.000000,
5.000,ARRIVED,65,2,10,11,6.399,68.574,7.322,1.000,0.000000,
5.000,ARRIVED,66,2,1,9,6.317,77.188,4.043,2.898,0.000000,
5.000,ARRIVED,67,3,7,9,6.682,77.991,4.812,2.184,0.000000,
5.000,ARRIVED,68,3,4,10,7.374,116.752,3.074,1.000,0.000000,
5.000,ARRIVED,69,3,3,3,1.429,85.411,7.468,1.000,0.000000,
5.000,ARRIVED,70,3,3,3,7.005,42.043,3.224,1.000,0.000000,
5.000,ARRIVED,71,3,2,18,1.504,115.707,3.986,1.000,0.000000,
5.000,ARRIVED,72,3,8,11,2.207,107.752,4.459,1.000,0.000000,
5.000,ARRIVED,73,3,7,11,5.060,54.051,7.885,1.000,0.000000,
5.000,ARRIVED,74,3,5,12,4.410,25.396,7.569,1.000,0.000000,
5.000,ARRIVED,75,4,6,3,3.991,57.859,7.442,1.000,0.000000,
5.000,ARRIVED,76,4,2,13,6.602,29.176,6.021,1.000,0.000000,
5.000,ARRIVED,77,4,4,7,7.091,29.338,7.956,1.000,0.000000,
5.000,ARRIVED,78,4,4,20,9.170,113.561,6.276,1.000,0.000000,
5.000,ARRIVED,79,4,4,5,7.917,33.259,5.571,1.000,0.000000,
5.007,FINISHED,6,3,10,19,9.295,89.487,5.007,1.000,0.000000,
5.007,STARTED,17,3,1,7,8.981,103.515,2.406,1.000,0.000000,observed_rate=8.000
6.000,ARRIVED,80,0,10,5,5.282,39.966,3.179,1.000,0.000000,
6.000,ARRIVED,81,1,7,17,9.690,60.308,7.056,1.000,0.000000,
6.000,ARRIVED,82,2,6,18,8.385,35.273,7.784,1.000,0.000000,
6.000,ARRIVED,83,2,6,1,2.099,112.863,7.149,1.000,0.000000,
6.000,ARRIVED,84,2,1,2,1.684,28.422,6.040,1.000,0.000000,
6.000,ARRIVED,85,3,1,20,3.167,34.047,3.256,1.000,0.000000,
6.000,ARRIVED,86,3,4,8,5.960,121.989,3.002,1.000,0.000000,
6.000,ARRIVED,87,4,2,16,9.326,99.576,6.221,1.000,0.000000,
6.000,ARRIVED,88,4,2,14,4.974,60.982,2.890,1.000,0.000000,
6.000,ARRIVED,89,4,7,3,5.971,116.176,5.519,1.000,0.000000,
6.000,ARRIVED,90,4,5,5,6.441,117.791,6.322,1.000,0.000000,
6.158,FINISHED,14,1,3,9,3.604,107.945,3.852,1.000,0.000000,
6.158,STARTED,15,1,7,5,7.755,24.512,7.411,1.000,0.000000,observed_rate=1.000
7.000,ARRIVED,91,0,6,12,4.365,35.134,7.912,1.000,0.000000,
7.000,ARRIVED,92,0,7,7,3.580,31.619,5.149,1.000,0.000000,
7.000,ARRIVED,93,0,4,4,1.141,74.798,3.972,1.000,0.000000,
7.000,ARRIVED,94,1,2,2,3.514,83.334,5.904,1.000,0.000000,
7.000,ARRIVED,95,1,2,2,1.026,46.876,5.551,1.931,0.000000,
7.000,ARRIVED,96,1,3,11,3.298,109.775,4.114,1.000,0.000000,
7.000,ARRIVED,97,1,7,3,8.981,67.550,7.500,2.741,0.000000,
7.000,ARRIVED,98,1,5,2,8.524,50.690,4.893,1.982,0.000000,
7.000,ARRIVED,99,2,3,20,2.765,103.550,5.761,1.000,0.000000,
7.000,ARRIVED,100,3,2,5,8.886,80.680,7.190,1.533,0.000000,
7.000,ARRIVED,101,3,4,9,6.082,121.124,2.334,1.000,0.000000,
7.000,ARRIVED,102,3,9,7,8.156,68.344,7.009,1.000,0.000000,
7.000,ARRIVED,103,4,7,3,8.988,62.417,5.351,2.030,0.000000,
7.000,ARRIVED,104,4,10,15,8.837,27.233,4.825,1.000,0.000000,
7.000,ARRIVED,105,4,7,18,4.545,58.102,7.851,1.000,0.000000,
7.000,ARRIVED,106,4,4,4,1.744,49.559,2.899,1.000,0.000000,
7.000,ARRIVED,107,4,1,14,7.004,43.231,4.084,1.000,0.000000,
7.000,ARRIVED,108,4,5,8,6.182,96.882,4.456,1.000,0.000000,
7.000,ARRIVED,109,4,7,10,7.776,98.842,2.395,2.607,0.000000,
7.414,FINISHED,17,3,1,7,8.981,103.515,2.406,1.000,0.000000,
7.414,STARTED,18,3,5,6,5.237,29.520,4.697,2.286,0.000000,observed_rate=3.000
7.414,OFFLOADED,38,3,2,10,9.940,113.014,4.401,1.000,0.000000,trigger=REACTIVE;observed_rate=3.000;smoothed_rate=3.693;predicted_queue=28.000;deadline_risk=false;decision_score=0.000000;offload_count=1;destination_node=-1;destination_policy=DROP
7.414,OFFLOADED,85,3,1,20,3.167,34.047,3.256,1.000,0.000000,trigger=REACTIVE;observed_rate=3.000;smoothed_rate=3.693;predicted_queue=28.000;deadline_risk=false;decision_score=0.000000;offload_count=1;destination_node=-1;destination_policy=DROP
7.414,OFFLOADED,37,3,4,7,2.819,47.428,3.831,1.788,0.000000,trigger=REACTIVE;observed_rate=3.000;smoothed_rate=3.693;predicted_queue=28.000;deadline_risk=false;decision_score=0.000000;offload_count=1;destination_node=-1;destination_policy=DROP
7.414,OFFLOADED,19,3,8,14,1.355,108.396,4.160,1.000,0.000000,trigger=REACTIVE;observed_rate=3.000;smoothed_rate=3.693;predicted_queue=28.000;deadline_risk=false;decision_score=0.000000;offload_count=1;destination_node=-1;destination_policy=DROP
7.414,OFFLOADED,70,3,3,3,7.005,42.043,3.224,1.000,0.000000,trigger=REACTIVE;observed_rate=3.000;smoothed_rate=3.693;predicted_queue=28.000;deadline_risk=false;decision_score=0.000000;offload_count=1;destination_node=-1;destination_policy=DROP
8.000,ARRIVED,110,2,6,5,9.951,58.495,2.366,1.000,0.000000,
8.000,ARRIVED,111,3,8,12,6.750,111.155,2.320,1.000,0.000000,
8.000,ARRIVED,112,3,6,11,5.533,124.041,4.550,1.000,0.000000,
8.000,ARRIVED,113,3,5,5,6.550,50.116,3.401,2.188,0.000000,
8.000,ARRIVED,114,4,7,10,9.724,112.660,2.467,1.000,0.000000,
8.000,ARRIVED,115,4,9,6,5.890,122.897,2.205,2.467,0.000000,
8.000,ARRIVED,116,4,5,8,8.659,69.428,5.227,1.000,0.000000,
9.000,ARRIVED,117,1,6,4,5.758,89.026,2.561,1.000,0.000000,
9.000,ARRIVED,118,1,2,10,8.842,89.433,6.173,1.000,0.000000,
9.000,ARRIVED,119,2,10,17,9.407,58.738,3.673,1.000,0.000000,
9.000,ARRIVED,120,2,8,10,9.576,41.605,2.608,2.251,0.000000,
9.000,ARRIVED,121,2,7,13,5.655,123.613,3.052,1.000,0.000000,
9.000,ARRIVED,122,3,1,10,1.598,97.278,2.163,1.000,0.000000,
9.000,ARRIVED,123,4,1,16,6.644,39.568,5.729,1.000,0.000000,
9.000,ARRIVED,124,4,4,18,2.404,113.047,5.990,1.000,0.000000,
9.000,ARRIVED,125,4,7,5,2.360,119.598,7.079,1.000,0.000000,
9.000,ARRIVED,126,4,5,12,2.546,117.273,3.849,1.974,0.000000,
9.443,FINISHED,5,2,1,14,5.034,64.510,7.114,1.000,0.000000,
9.443,STARTED,16,2,9,4,8.737,117.024,3.657,1.000,0.000000,observed_rate=3.000
10.000,ARRIVED,127,0,7,17,1.421,46.533,7.521,2.474,0.000000,
10.000,ARRIVED,128,1,7,20,7.447,79.926,4.501,1.000,0.000000,
10.000,ARRIVED,129,2,8,15,1.913,95.696,4.686,1.000,0.000000,
10.000,ARRIVED,130,3,7,10,5.858,75.000,5.729,1.000,0.000000,
10.000,ARRIVED,131,3,6,10,1.054,37.047,5.262,1.000,0.000000,
10.000,ARRIVED,132,4,1,19,8.483,101.453,4.754,1.000,0.000000,
10.000,ARRIVED,133,4,8,5,5.139,125.436,7.532,1.963,0.000000,
10.000,ARRIVED,134,4,10,12,9.959,71.894,4.848,1.000,0.000000,
10.000,ARRIVED,135,4,10,15,1.601,126.561,4.819,1.000,0.000000,
10.000,ARRIVED,136,4,1,2,2.622,98.902,4.057,1.000,0.000000,
10.000,ARRIVED,137,4,10,3,6.648,99.535,2.081,1.000,0.000000,
11.000,ARRIVED,138,0,3,4,6.660,65.575,2.369,1.000,0.000000,
11.000,ARRIVED,139,1,4,18,4.621,67.253,6.611,1.000,0.000000,
11.000,ARRIVED,140,2,7,20,7.346,128.306,6.863,1.000,0.000000,
11.000,ARRIVED,141,3,9,4,3.491,120.967,6.369,1.000,0.000000,
11.000,ARRIVED,142,4,3,14,5.607,50.540,3.972,1.000,0.000000,
11.000,ARRIVED,143,4,4,5,7.013,104.764,2.019,1.000,0.000000,
11.000,ARRIVED,144,4,3,7,9.310,103.614,6.897,1.000,0.000000,
11.000,ARRIVED,145,4,4,7,6.893,38.563,3.295,2.003,0.000000,
12.000,ARRIVED,146,0,6,10,6.612,68.172,7.030,1.000,0.000000,
12.000,ARRIVED,147,1,7,8,2.649,95.303,2.963,1.000,0.000000,
12.000,ARRIVED,148,1,2,15,8.410,108.918,3.897,1.000,0.000000,
12.000,ARRIVED,149,2,9,2,2.371,131.700,4.370,1.810,0.000000,
12.000,ARRIVED,150,2,8,9,4.424,51.444,2.921,1.000,0.000000,
12.000,ARRIVED,151,3,5,1,2.253,52.278,2.237,1.000,0.000000,
12.000,ARRIVED,152,3,2,11,2.685,43.011,7.870,1.894,0.000000,
12.000,ARRIVED,153,3,3,14,7.147,102.154,2.085,1.000,0.000000,
12.000,ARRIVED,154,3,8,10,5.432,41.776,6.870,1.000,0.000000,
12.000,ARRIVED,155,3,2,9,5.186,45.841,7.028,2.041,0.000000,
12.000,ARRIVED,156,4,2,5,2.893,86.681,4.453,2.190,0.000000,
12.000,ARRIVED,157,4,9,12,2.496,81.615,4.893,1.000,0.000000,
13.000,ARRIVED,158,1,9,3,9.047,60.349,3.062,1.000,0.000000,
13.000,ARRIVED,159,1,9,9,9.457,40.937,4.075,1.000,0.000000,
13.000,ARRIVED,160,2,2,3,9.978,67.775,3.431,1.000,0.000000,
13.000,ARRIVED,161,2,10,9,9.500,69.150,4.112,2.314,0.000000,
13.000,ARRIVED,162,3,4,7,7.916,88.310,6.052,1.000,0.000000,
13.000,ARRIVED,163,3,8,15,3.416,57.687,3.464,2.422,0.000000,
13.000,ARRIVED,164,3,1,4,4.262,89.104,3.821,1.000,0.000000,
13.000,ARRIVED,165,4,7,13,4.326,55.378,4.552,1.000,0.000000,
13.000,ARRIVED,166,4,1,17,9.545,89.557,7.319,1.000,0.000000,
13.100,FINISHED,16,2,9,4,8.737,117.024,3.657,1.000,0.000000,
13.100,STARTED,26,2,1,19,7.997,34.590,4.255,2.476,0.000000,observed_rate=2.000
13.528,FINISHED,7,4,5,3,7.833,36.872,5.256,2.574,0.000000,
13.528,STARTED,10,4,1,7,6.790,55.225,2.236,1.000,0.000000,observed_rate=2.000
13.569,FINISHED,15,1,7,5,7.755,24.512,7.411,1.000,0.000000,
13.569,STARTED,46,1,9,12,1.607,59.025,4.140,1.000,0.000000,observed_rate=2.000
14.000,ARRIVED,167,1,1,8,8.756,100.049,2.430,1.000,0.000000,
14.000,ARRIVED,168,1,5,4,8.692,51.403,6.162,2.038,0.000000,
14.000,ARRIVED,169,2,1,8,2.146,78.133,3.359,1.000,0.000000,
