time,event,task_id,node_id,priority,steps,complexity,deadline,base_execution_time,delay_multiplier,rough_score,details
0.000,ARRIVED,1,0,8,1,2.557,92.668,7.668,1.000,0.000000,
0.000,STARTED,1,0,8,1,2.557,92.668,7.668,1.000,0.000000,observed_rate=1.000
0.000,ARRIVED,2,3,5,17,3.305,51.546,6.508,1.831,0.000000,
0.000,ARRIVED,3,3,7,6,7.744,57.532,3.523,1.000,0.000000,
0.000,STARTED,2,3,5,17,3.305,51.546,6.508,1.831,0.000000,observed_rate=2.000
0.000,ARRIVED,4,4,4,18,7.340,90.077,4.634,1.000,0.000000,
0.000,ARRIVED,5,4,6,17,8.217,114.465,5.453,1.000,0.000000,
0.000,ARRIVED,6,4,8,4,4.474,36.182,7.755,1.000,0.000000,
0.000,ARRIVED,7,4,3,15,2.524,50.179,6.741,1.000,0.000000,
0.000,ARRIVED,8,4,7,11,5.133,76.273,3.021,1.000,0.000000,
0.000,ARRIVED,9,4,3,20,1.286,58.500,7.570,2.077,0.000000,
0.000,ARRIVED,10,4,3,15,4.652,88.705,5.891,1.000,0.000000,
0.000,STARTED,4,4,4,18,7.340,90.077,4.634,1.000,0.000000,observed_rate=7.000
1.000,ARRIVED,11,0,7,5,5.974,56.034,5.473,1.000,0.000000,
1.000,ARRIVED,12,1,4,7,3.521,98.405,4.860,1.636,0.000000,
1.000,ARRIVED,13,1,8,1,7.998,26.984,6.203,1.000,0.000000,
1.000,STARTED,12,1,4,7,3.521,98.405,4.860,1.636,0.000000,observed_rate=2.000
1.000,ARRIVED,14,2,3,17,4.662,36.595,4.334,1.000,0.000000,
1.000,STARTED,14,2,3,17,4.662,36.595,4.334,1.000,0.000000,observed_rate=1.000
1.000,ARRIVED,15,3,2,7,4.219,36.838,7.660,1.000,0.000000,
1.000,ARRIVED,16,3,2,3,4.332,71.010,5.279,1.000,0.000000,
1.000,ARRIVED,17,3,6,3,2.995,32.538,4.531,1.000,0.000000,
1.000,ARRIVED,18,3,9,20,9.439,66.856,4.421,1.000,0.000000,
