time,node_id,observed_arrival_rate,smoothed_arrival_rate,waiting_queue_size,idle,predicted_queue_size,proactive_queue_threshold,proactive_risk
0.000,0,2.000,2.000,0,false,19.476,9.600,true
0.000,1,0.000,0.000,0,false,0.000,16.800,false
0.000,2,0.000,0.000,0,true,0.000,25.200,false
0.000,3,1.000,1.000,0,false,8.476,36.000,false
0.000,4,2.000,2.000,1,false,19.476,48.000,false
1.000,0,1.000,1.700,1,false,16.476,9.600,true
1.000,1,1.000,0.300,1,false,2.476,16.800,false
1.000,2,5.000,1.500,4,false,17.476,25.200,false
1.000,3,4.000,1.900,4,false,21.476,36.000,false
1.000,4,4.000,2.600,5,false,29.476,48.000,false
2.000,0,1.000,1.490,2,false,15.376,9.600,true
2.000,1,3.000,1.110,4,false,13.576,16.800,false
2.000,2,0.000,1.050,4,false,12.976,25.200,false
2.000,3,2.000,1.930,6,false,23.776,36.000,false
2.000,4,3.000,2.720,8,false,33.676,48.000,false
3.000,0,0.000,1.043,2,false,10.906,9.600,true
3.000,1,1.000,1.077,5,false,14.246,16.800,false
3.000,2,1.000,1.035,5,false,13.826,25.200,false
3.000,3,8.000,3.751,8,false,49.986,36.000,true
3.000,4,7.000,4.004,14,false,52.516,48.000,false
4.000,0,1.000,1.030,6,false,14.777,9.600,true
4.000,1,2.000,1.354,8,false,20.015,16.800,false
4.000,2,1.000,1.025,7,false,15.721,25.200,false
4.000,3,7.000,4.726,15,false,60.733,36.000,true
4.000,4,2.000,3.403,16,false,48.504,48.000,false
5.000,0,1.000,1.021,7,false,15.687,9.600,true
5.000,1,0.000,0.948,8,false,15.953,16.800,false
5.000,2,2.000,1.317,9,false,20.648,25.200,false
5.000,3,1.000,3.608,16,false,50.556,36.000,true
5.000,4,6.000,4.182,22,false,62.296,48.000,false
6.000,0,1.000,1.015,8,false,16.624,9.600,true
6.000,1,2.000,1.263,10,false,21.110,16.800,false
6.000,2,3.000,1.822,12,false,28.696,25.200,false
6.000,3,5.000,4.026,21,false,59.732,36.000,true
6.000,4,3.000,3.827,25,false,61.750,48.000,false
7.000,0,0.000,0.710,8,false,13.579,9.600,false
7.000,1,1.000,1.184,11,false,21.320,16.800,false
7.000,2,1.000,1.575,13,false,27.230,25.200,false
7.000,3,2.000,3.418,23,false,55.655,36.000,false
7.000,4,4.000,3.879,29,false,66.268,48.000,false
8.000,0,1.000,0.797,9,false,15.448,9.600,false
8.000,1,0.000,0.829,10,false,16.767,16.800,false
8.000,2,1.000,1.403,13,false,25.504,25.200,false
8.000,3,3.000,3.293,25,false,56.402,36.000,false
8.000,4,9.000,5.415,28,false,90.630,48.000,true
9.000,0,0.000,0.558,14,false,18.057,9.600,false
9.000,1,1.000,0.880,15,false,22.280,16.800,false
9.000,2,2.000,1.582,16,false,30.296,25.200,false
9.000,3,2.000,2.905,27,false,54.524,36.000,false
9.000,4,2.000,4.391,30,false,72.384,48.000,false
10.000,0,1.000,0.691,15,false,20.383,9.600,false
10.000,1,1.000,0.916,15,false,22.639,16.800,false
10.000,2,4.000,2.307,20,false,41.550,25.200,false
10.000,3,2.000,2.633,29,false,53.810,36.000,false
10.000,4,4.000,4.274,34,false,75.212,48.000,false
11.000,0,0.000,0.483,15,false,18.311,9.600,false
11.000,1,3.000,1.541,18,false,31.890,16.800,false
11.000,2,3.000,2.515,23,false,46.628,25.200,false
11.000,3,3.000,2.743,32,false,57.910,36.000,false
11.000,4,2.000,3.591,36,false,70.391,48.000,false
12.000,0,1.000,0.638,16,false,20.860,9.600,false
12.000,1,1.000,1.379,19,false,31.266,16.800,false
